Transcript	Length	EffectiveLength	TPM	NumReads	Sample	Gene
Cscu_XM_023359118.1	4353	4099.747	9.028306	417.000	SRR1865429	Cscu_XP_023214886.1
Cscu_XM_023359118.1	4353	4113.509	7.514478	567.000	SRR1865430	Cscu_XP_023214886.1
Cscu_XM_023359118.1	4353	4104.901	7.374875	590.003	SRR1865431	Cscu_XP_023214886.1
Cscu_XM_023361836.1	1950	1696.747	20.663662	395.000	SRR1865429	Cscu_XP_023217604.1
Cscu_XM_023361836.1	1950	1710.509	9.274613	291.000	SRR1865430	Cscu_XP_023217604.1
Cscu_XM_023361836.1	1950	1701.901	11.758009	390.000	SRR1865431	Cscu_XP_023217604.1
Cscu_XM_023370031.1	5544	5290.747	32.258205	1922.781	SRR1865429	Cscu_XP_023225799.1
Cscu_XM_023370031.1	5544	5304.509	38.406047	3736.944	SRR1865430	Cscu_XP_023225799.1
Cscu_XM_023370031.1	5544	5295.901	33.060297	3412.268	SRR1865431	Cscu_XP_023225799.1
Cscu_XM_023377388.1	1611	1357.747	30.072272	460.000	SRR1865429	Cscu_XP_023233156.1
Cscu_XM_023377388.1	1611	1371.509	36.489860	918.000	SRR1865430	Cscu_XP_023233156.1
Cscu_XM_023377388.1	1611	1362.901	32.452369	862.000	SRR1865431	Cscu_XP_023233156.1
Cscu_XM_023380006.1	1140	886.747	5.605515	56.000	SRR1865429	Cscu_XP_023235774.1
Cscu_XM_023380006.1	1140	900.509	5.872348	97.000	SRR1865430	Cscu_XP_023235774.1
Cscu_XM_023380006.1	1140	891.901	6.040544	105.000	SRR1865431	Cscu_XP_023235774.1
