Transcript	Length	EffectiveLength	TPM	NumReads	Sample	Gene
Bralan_BLAG08101492_1	3852	3637.671	3.149579	571.646	SRR6245987	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3683.101	4.206764	918.943	SRR6245988	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3657.544	2.245987	68.898	SRR6245989	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3640.136	2.711875	85.305	SRR6245990	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3665.281	1.988596	74.765	SRR6245991	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3660.810	1.383431	42.324	SRR6245992	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3633.582	2.187322	234.010	SRR6245993	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3633.970	2.638440	301.331	SRR6245994	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3675.418	0.235631	7.730	SRR6245995	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3657.338	0.265986	11.047	SRR6245996	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3602.000	2.830759	158.161	SRR6245997	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3602.000	3.862861	134.682	SRR6245998	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3683.166	0.844468	237.056	SRR6245999	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3602.000	2.397306	232.667	SRR6246000	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3663.398	2.987771	101.429	SRR6246001	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3677.244	1.946299	42.812	SRR6246002	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3658.915	0.000000	0.000	SRR6246003	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3656.070	0.000000	0.000	SRR6246004	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3666.628	0.264308	5.000	SRR6246005	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3660.857	0.119467	5.118	SRR6246006	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3646.460	0.035208	2.036	SRR6246007	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3662.796	5.580461	171.646	SRR6246008	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3636.536	0.049122	6.607	SRR6246009	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3603.144	1.896415	251.775	SRR6246010	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3657.999	0.884835	32.916	SRR6246011	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3672.622	0.517655	22.737	SRR6246012	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3660.260	0.492652	11.823	SRR6246013	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3645.664	1.569541	47.212	SRR6246014	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3661.965	0.636692	24.240	SRR6246015	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3663.352	0.555376	16.564	SRR6246016	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3634.419	0.598579	61.472	SRR6246017	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3634.672	0.507763	42.666	SRR6246018	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3647.664	0.313942	6.320	SRR6246019	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3647.803	0.312049	6.535	SRR6246020	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3610.949	2.899521	614.036	SRR6246021	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3669.726	0.000000	0.000	SRR6246022	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3662.998	0.076186	1.875	SRR6246023	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3619.136	21.189454	4610.994	SRR6246024	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3614.225	0.254649	98.161	SRR6246025	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3614.795	0.057616	8.655	SRR6246026	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3684.291	15.093347	3972.674	SRR6246027	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3616.249	10.583577	2941.452	SRR6246028	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3678.555	4.535972	1938.337	SRR6246029	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3612.801	2.006352	584.374	SRR6246030	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3678.986	2.189935	1133.858	SRR6246031	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3612.078	0.311942	78.338	SRR6246032	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3692.114	0.035939	16.994	SRR6246033	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3613.755	4.751626	1062.711	SRR6246034	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3692.737	0.712542	181.851	SRR6246035	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3629.402	1.615724	325.249	SRR6246036	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3680.534	2.853769	542.220	SRR6246037	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3642.024	2.971262	175.437	SRR6246038	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3669.645	0.000000	0.000	SRR6246039	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3668.821	0.000000	0.000	SRR6246040	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3669.898	0.000000	0.000	SRR6246041	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3671.123	0.000000	0.000	SRR6246042	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3682.602	0.000000	0.000	SRR6246043	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3648.722	0.000000	0.000	SRR6246044	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3651.212	0.000000	0.000	SRR6246045	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3654.538	0.000000	0.000	SRR6246046	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3658.644	0.000000	0.000	SRR6246047	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3653.801	0.000000	0.000	SRR6246048	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3670.999	0.000000	0.000	SRR6246049	Bralan_BL19600_cuf1
Bralan_BLAG08101492_1	3852	3602.000	0.000000	0.000	SRR6246050	Bralan_BL19600_cuf1
