Transcript	Length	EffectiveLength	TPM	NumReads	Sample	Gene
Chabra_GBG41103	3051	2850.354	0.000000	0.000	SRR7894376	Chabra_GBG41103
Chabra_GBG41103	3051	2854.923	0.000000	0.000	SRR7894377	Chabra_GBG41103
Chabra_GBG41103	3051	2895.822	0.000000	0.000	SRR7894378	Chabra_GBG41103
Chabra_GBG41103	3051	2859.397	0.000000	0.000	SRR7894379	Chabra_GBG41103
Chabra_GBG41103	3051	2863.286	0.030332	1.000	SRR7894380	Chabra_GBG41103
Chabra_GBG41103	3051	2901.318	0.000000	0.000	SRR7894381	Chabra_GBG41103
Chabra_GBG41103	3051	2854.105	0.000000	0.000	SRR7894382	Chabra_GBG41103
Chabra_GBG41103	3051	2860.565	0.000000	0.000	SRR7894383	Chabra_GBG41103
Chabra_GBG41103	3051	2902.466	0.000000	0.000	SRR7894384	Chabra_GBG41103
Chabra_GBG43817	2016	1815.354	0.000000	0.000	SRR7894376	Chabra_GBG43817
Chabra_GBG43817	2016	1819.923	0.000000	0.000	SRR7894377	Chabra_GBG43817
Chabra_GBG43817	2016	1860.822	0.000000	0.000	SRR7894378	Chabra_GBG43817
Chabra_GBG43817	2016	1824.397	0.000000	0.000	SRR7894379	Chabra_GBG43817
Chabra_GBG43817	2016	1828.286	0.000000	0.000	SRR7894380	Chabra_GBG43817
Chabra_GBG43817	2016	1866.318	0.000000	0.000	SRR7894381	Chabra_GBG43817
Chabra_GBG43817	2016	1819.105	0.000000	0.000	SRR7894382	Chabra_GBG43817
Chabra_GBG43817	2016	1825.565	0.000000	0.000	SRR7894383	Chabra_GBG43817
Chabra_GBG43817	2016	1867.466	0.000000	0.000	SRR7894384	Chabra_GBG43817
Chabra_GBG58667	3537	3336.354	0.000000	0.000	SRR7894376	Chabra_GBG58667
Chabra_GBG58667	3537	3340.923	0.000000	0.000	SRR7894377	Chabra_GBG58667
Chabra_GBG58667	3537	3381.822	0.000000	0.000	SRR7894378	Chabra_GBG58667
Chabra_GBG58667	3537	3345.397	0.000000	0.000	SRR7894379	Chabra_GBG58667
Chabra_GBG58667	3537	3349.286	0.000000	0.000	SRR7894380	Chabra_GBG58667
Chabra_GBG58667	3537	3387.318	0.000000	0.000	SRR7894381	Chabra_GBG58667
Chabra_GBG58667	3537	3340.105	0.000000	0.000	SRR7894382	Chabra_GBG58667
Chabra_GBG58667	3537	3346.565	0.000000	0.000	SRR7894383	Chabra_GBG58667
Chabra_GBG58667	3537	3388.466	0.000000	0.000	SRR7894384	Chabra_GBG58667
Chabra_GBG59012	2028	1827.354	0.000000	0.000	SRR7894376	Chabra_GBG59012
Chabra_GBG59012	2028	1831.923	0.000000	0.000	SRR7894377	Chabra_GBG59012
Chabra_GBG59012	2028	1872.822	0.000000	0.000	SRR7894378	Chabra_GBG59012
Chabra_GBG59012	2028	1836.397	0.000000	0.000	SRR7894379	Chabra_GBG59012
Chabra_GBG59012	2028	1840.286	0.000000	0.000	SRR7894380	Chabra_GBG59012
Chabra_GBG59012	2028	1878.318	0.000000	0.000	SRR7894381	Chabra_GBG59012
Chabra_GBG59012	2028	1831.105	0.000000	0.000	SRR7894382	Chabra_GBG59012
Chabra_GBG59012	2028	1837.565	0.000000	0.000	SRR7894383	Chabra_GBG59012
Chabra_GBG59012	2028	1879.466	0.000000	0.000	SRR7894384	Chabra_GBG59012
Chabra_GBG59472	3096	2895.354	0.000000	0.000	SRR7894376	Chabra_GBG59472
Chabra_GBG59472	3096	2899.923	0.033000	1.000	SRR7894377	Chabra_GBG59472
Chabra_GBG59472	3096	2940.822	0.000000	0.000	SRR7894378	Chabra_GBG59472
Chabra_GBG59472	3096	2904.397	0.000000	0.000	SRR7894379	Chabra_GBG59472
Chabra_GBG59472	3096	2908.286	0.029863	1.000	SRR7894380	Chabra_GBG59472
Chabra_GBG59472	3096	2946.318	0.000000	0.000	SRR7894381	Chabra_GBG59472
Chabra_GBG59472	3096	2899.105	0.000000	0.000	SRR7894382	Chabra_GBG59472
Chabra_GBG59472	3096	2905.565	0.000000	0.000	SRR7894383	Chabra_GBG59472
Chabra_GBG59472	3096	2947.466	0.000000	0.000	SRR7894384	Chabra_GBG59472
Chabra_GBG59590	2976	2775.354	0.000000	0.000	SRR7894376	Chabra_GBG59590
Chabra_GBG59590	2976	2779.923	0.000000	0.000	SRR7894377	Chabra_GBG59590
Chabra_GBG59590	2976	2820.822	0.000000	0.000	SRR7894378	Chabra_GBG59590
Chabra_GBG59590	2976	2784.397	0.000000	0.000	SRR7894379	Chabra_GBG59590
Chabra_GBG59590	2976	2788.286	0.000000	0.000	SRR7894380	Chabra_GBG59590
Chabra_GBG59590	2976	2826.318	0.000000	0.000	SRR7894381	Chabra_GBG59590
Chabra_GBG59590	2976	2779.105	0.000000	0.000	SRR7894382	Chabra_GBG59590
Chabra_GBG59590	2976	2785.565	0.030607	1.000	SRR7894383	Chabra_GBG59590
Chabra_GBG59590	2976	2827.466	0.000000	0.000	SRR7894384	Chabra_GBG59590
Chabra_GBG59636	3147	2946.354	0.036668	1.000	SRR7894376	Chabra_GBG59636
Chabra_GBG59636	3147	2950.923	0.064814	1.999	SRR7894377	Chabra_GBG59636
