Transcript	Length	EffectiveLength	TPM	NumReads	Sample	Gene
Hsap_ENST00000262450	5862	5612.000	36.844097	4425.000	SRR306838	Hsap_ENSP00000262450.3
Hsap_ENST00000262450	5862	5612.000	41.207294	2975.000	SRR306839	Hsap_ENSP00000262450.3
Hsap_ENST00000262450	5862	5702.642	52.746271	2116.000	SRR306840	Hsap_ENSP00000262450.3
Hsap_ENST00000262450	5862	5612.000	28.345205	2789.000	SRR306841	Hsap_ENSP00000262450.3
Hsap_ENST00000262450	5862	5704.663	2.362183	57.000	SRR306842	Hsap_ENSP00000262450.3
Hsap_ENST00000262450	5862	5612.000	41.435402	774.000	SRR306843	Hsap_ENSP00000262450.3
Hsap_ENST00000262450	5862	5612.000	8.792273	1017.000	SRR306844	Hsap_ENSP00000262450.3
Hsap_ENST00000262450	5862	5612.000	14.378994	1097.000	SRR306845	Hsap_ENSP00000262450.3
Hsap_ENST00000262450	5862	5612.000	13.665079	1054.000	SRR306846	Hsap_ENSP00000262450.3
Hsap_ENST00000262450	5862	5612.000	0.033779	6.000	SRR306847	Hsap_ENSP00000262450.3
Hsap_ENST00000262450	5862	5612.000	0.000000	0.000	SRR306848	Hsap_ENSP00000262450.3
Hsap_ENST00000262450	5862	5612.000	0.038532	4.000	SRR306849	Hsap_ENSP00000262450.3
Hsap_ENST00000262450	5862	5612.000	0.000000	0.000	SRR306850	Hsap_ENSP00000262450.3
Hsap_ENST00000262450	5862	5612.000	0.162517	24.000	SRR306851	Hsap_ENSP00000262450.3
Hsap_ENST00000262450	5862	5612.000	0.079807	11.000	SRR306852	Hsap_ENSP00000262450.3
Hsap_ENST00000262450	5862	5612.000	0.131386	26.000	SRR306853	Hsap_ENSP00000262450.3
Hsap_ENST00000262450	5862	5612.000	0.057865	5.000	SRR306854	Hsap_ENSP00000262450.3
Hsap_ENST00000262450	5862	5612.000	0.005324	1.000	SRR306855	Hsap_ENSP00000262450.3
Hsap_ENST00000262450	5862	5612.000	0.000000	0.000	SRR306856	Hsap_ENSP00000262450.3
Hsap_ENST00000262450	5862	5612.000	17.513390	700.000	SRR306857	Hsap_ENSP00000262450.3
Hsap_ENST00000262450	5862	5612.000	31.287305	5768.000	SRR306858	Hsap_ENSP00000262450.3
Hsap_ENST00000380358	6177	5927.000	42.517508	5393.000	SRR306838	Hsap_ENSP00000369716.4
Hsap_ENST00000380358	6177	5927.000	34.912256	2662.000	SRR306839	Hsap_ENSP00000369716.4
Hsap_ENST00000380358	6177	6017.642	57.497209	2434.002	SRR306840	Hsap_ENSP00000369716.4
Hsap_ENST00000380358	6177	5927.000	34.258143	3560.000	SRR306841	Hsap_ENSP00000369716.4
Hsap_ENST00000380358	6177	6019.663	9.504118	242.000	SRR306842	Hsap_ENSP00000369716.4
Hsap_ENST00000380358	6177	5927.000	48.103818	949.000	SRR306843	Hsap_ENSP00000369716.4
Hsap_ENST00000380358	6177	5927.000	34.511479	4216.000	SRR306844	Hsap_ENSP00000369716.4
Hsap_ENST00000380358	6177	5927.000	30.642606	2469.000	SRR306845	Hsap_ENSP00000369716.4
Hsap_ENST00000380358	6177	5927.000	28.958910	2359.000	SRR306846	Hsap_ENSP00000369716.4
Hsap_ENST00000380358	6177	5927.000	4.637664	870.000	SRR306847	Hsap_ENSP00000369716.4
Hsap_ENST00000380358	6177	5927.000	4.858575	313.000	SRR306848	Hsap_ENSP00000369716.4
Hsap_ENST00000380358	6177	5927.000	4.250353	466.000	SRR306849	Hsap_ENSP00000369716.4
Hsap_ENST00000380358	6177	5927.000	4.872033	871.000	SRR306850	Hsap_ENSP00000369716.4
Hsap_ENST00000380358	6177	5927.000	13.804290	2153.000	SRR306851	Hsap_ENSP00000369716.4
Hsap_ENST00000380358	6177	5927.000	11.884329	1730.000	SRR306852	Hsap_ENSP00000369716.4
Hsap_ENST00000380358	6177	5927.000	11.670018	2439.000	SRR306853	Hsap_ENSP00000369716.4
Hsap_ENST00000380358	6177	5927.000	0.810893	74.000	SRR306854	Hsap_ENSP00000369716.4
Hsap_ENST00000380358	6177	5927.000	0.620072	123.000	SRR306855	Hsap_ENSP00000369716.4
Hsap_ENST00000380358	6177	5927.000	2.092599	320.000	SRR306856	Hsap_ENSP00000369716.4
Hsap_ENST00000380358	6177	5927.000	12.294823	519.000	SRR306857	Hsap_ENSP00000369716.4
Hsap_ENST00000380358	6177	5927.000	20.461854	3984.000	SRR306858	Hsap_ENSP00000369716.4
Hsap_ENST00000358065	2052	1802.000	4.823147	186.000	SRR306838	Hsap_ENSP00000373354.3
Hsap_ENST00000358065	2052	1802.000	2.890179	67.000	SRR306839	Hsap_ENSP00000373354.3
Hsap_ENST00000358065	2052	1892.642	8.937801	119.000	SRR306840	Hsap_ENSP00000373354.3
Hsap_ENST00000358065	2052	1802.000	6.963325	220.000	SRR306841	Hsap_ENSP00000373354.3
Hsap_ENST00000358065	2052	1894.663	8.360100	67.000	SRR306842	Hsap_ENSP00000373354.3
Hsap_ENST00000358065	2052	1802.000	2.500833	15.000	SRR306843	Hsap_ENSP00000373354.3
Hsap_ENST00000358065	2052	1802.000	4.366285	162.169	SRR306844	Hsap_ENSP00000373354.3
Hsap_ENST00000358065	2052	1802.000	6.041523	148.000	SRR306845	Hsap_ENSP00000373354.3
Hsap_ENST00000358065	2052	1802.000	5.491277	136.000	SRR306846	Hsap_ENSP00000373354.3
Hsap_ENST00000358065	2052	1802.000	2.472176	141.000	SRR306847	Hsap_ENSP00000373354.3
Hsap_ENST00000358065	2052	1802.000	2.552788	50.000	SRR306848	Hsap_ENSP00000373354.3
Hsap_ENST00000358065	2052	1802.000	2.189990	73.000	SRR306849	Hsap_ENSP00000373354.3
Hsap_ENST00000358065	2052	1802.000	3.109273	169.000	SRR306850	Hsap_ENSP00000373354.3
Hsap_ENST00000358065	2052	1802.000	4.681695	222.000	SRR306851	Hsap_ENSP00000373354.3
Hsap_ENST00000358065	2052	1802.000	4.157445	184.000	SRR306852	Hsap_ENSP00000373354.3
Hsap_ENST00000358065	2052	1802.000	2.895544	183.988	SRR306853	Hsap_ENSP00000373354.3
Hsap_ENST00000358065	2052	1802.000	1.693985	47.000	SRR306854	Hsap_ENSP00000373354.3
Hsap_ENST00000358065	2052	1802.000	2.404279	145.000	SRR306855	Hsap_ENSP00000373354.3
Hsap_ENST00000358065	2052	1802.000	3.484295	161.994	SRR306856	Hsap_ENSP00000373354.3
