Transcript	Length	EffectiveLength	TPM	NumReads	Sample	Gene
Salcuc_Sacu_v1.1_s0003.g001594	4806	4607.020	34.930154	716.000	SRR6478597	Sacu_v1.1_s0003.g001594
Salcuc_Sacu_v1.1_s0003.g001594	4806	4602.292	21.703256	486.302	SRR6478598	Sacu_v1.1_s0003.g001594
Salcuc_Sacu_v1.1_s0003.g001594	4806	4606.321	17.991041	411.000	SRR6478599	Sacu_v1.1_s0003.g001594
Salcuc_Sacu_v1.1_s0003.g001594	4806	4626.003	8.322339	365.000	SRR6478600	Sacu_v1.1_s0003.g001594
Salcuc_Sacu_v1.1_s0003.g001594	4806	4600.438	17.488998	456.000	SRR6478601	Sacu_v1.1_s0003.g001594
Salcuc_Sacu_v1.1_s0003.g001594	4806	4601.328	18.103507	498.000	SRR6478602	Sacu_v1.1_s0003.g001594
Salcuc_Sacu_v1.1_s0004.g002414	7290	7091.020	149.644998	4721.319	SRR6478597	Sacu_v1.1_s0004.g002414
Salcuc_Sacu_v1.1_s0004.g002414	7290	7086.292	87.129061	3006.000	SRR6478598	Sacu_v1.1_s0004.g002414
Salcuc_Sacu_v1.1_s0004.g002414	7290	7090.321	139.119890	4892.000	SRR6478599	Sacu_v1.1_s0004.g002414
Salcuc_Sacu_v1.1_s0004.g002414	7290	7110.003	48.925956	3298.000	SRR6478600	Sacu_v1.1_s0004.g002414
Salcuc_Sacu_v1.1_s0004.g002414	7290	7084.438	84.605016	3397.052	SRR6478601	Sacu_v1.1_s0004.g002414
Salcuc_Sacu_v1.1_s0004.g002414	7290	7085.328	86.883152	3680.264	SRR6478602	Sacu_v1.1_s0004.g002414
