Transcript	Length	EffectiveLength	TPM	NumReads	Sample	Gene
Porpur_gnl_WGS_VRMN_mrna.FVE85_3449	4827	4576.473	0.000000	0.000	SRR8306014	Porpur_KAA8490381.1
Porpur_gnl_WGS_VRMN_mrna.FVE85_3449	4827	4575.130	0.000000	0.000	SRR8306015	Porpur_KAA8490381.1
Porpur_gnl_WGS_VRMN_mrna.FVE85_3449	4827	4562.625	0.000000	0.000	SRR8306026	Porpur_KAA8490381.1
Porpur_gnl_WGS_VRMN_mrna.FVE85_3449	4827	4551.734	0.000000	0.000	SRR8306027	Porpur_KAA8490381.1
Porpur_gnl_WGS_VRMN_mrna.FVE85_3449	4827	4560.426	0.000000	0.000	SRR8306030	Porpur_KAA8490381.1
Porpur_gnl_WGS_VRMN_mrna.FVE85_3449	4827	4567.742	0.000000	0.000	SRR8306031	Porpur_KAA8490381.1
Porpur_gnl_WGS_VRMN_mrna.FVE85_1517	3567	3316.473	0.000000	0.000	SRR8306014	Porpur_KAA8490381.1
Porpur_gnl_WGS_VRMN_mrna.FVE85_1517	3567	3315.130	0.000000	0.000	SRR8306015	Porpur_KAA8490381.1
Porpur_gnl_WGS_VRMN_mrna.FVE85_1517	3567	3302.625	0.000000	0.000	SRR8306026	Porpur_KAA8490381.1
Porpur_gnl_WGS_VRMN_mrna.FVE85_1517	3567	3291.734	0.000000	0.000	SRR8306027	Porpur_KAA8490381.1
Porpur_gnl_WGS_VRMN_mrna.FVE85_1517	3567	3300.426	0.000000	0.000	SRR8306030	Porpur_KAA8490381.1
Porpur_gnl_WGS_VRMN_mrna.FVE85_1517	3567	3307.742	0.000000	0.000	SRR8306031	Porpur_KAA8490381.1
Porpur_gnl_WGS_VRMN_mrna.FVE85_6043	2010	1759.473	0.000000	0.000	SRR8306014	Porpur_KAA8490381.1
Porpur_gnl_WGS_VRMN_mrna.FVE85_6043	2010	1758.130	0.000000	0.000	SRR8306015	Porpur_KAA8490381.1
Porpur_gnl_WGS_VRMN_mrna.FVE85_6043	2010	1745.625	0.000000	0.000	SRR8306026	Porpur_KAA8490381.1
Porpur_gnl_WGS_VRMN_mrna.FVE85_6043	2010	1734.734	0.000000	0.000	SRR8306027	Porpur_KAA8490381.1
Porpur_gnl_WGS_VRMN_mrna.FVE85_6043	2010	1743.426	0.000000	0.000	SRR8306030	Porpur_KAA8490381.1
Porpur_gnl_WGS_VRMN_mrna.FVE85_6043	2010	1750.742	0.000000	0.000	SRR8306031	Porpur_KAA8490381.1
Porpur_gnl_WGS_VRMN_mrna.FVE85_9570	4827	4576.473	0.000000	0.000	SRR8306014	Porpur_KAA8490462.1
Porpur_gnl_WGS_VRMN_mrna.FVE85_9570	4827	4575.130	0.000000	0.000	SRR8306015	Porpur_KAA8490462.1
Porpur_gnl_WGS_VRMN_mrna.FVE85_9570	4827	4562.625	0.000000	0.000	SRR8306026	Porpur_KAA8490462.1
Porpur_gnl_WGS_VRMN_mrna.FVE85_9570	4827	4551.734	0.000000	0.000	SRR8306027	Porpur_KAA8490462.1
Porpur_gnl_WGS_VRMN_mrna.FVE85_9570	4827	4560.426	0.000000	0.000	SRR8306030	Porpur_KAA8490462.1
Porpur_gnl_WGS_VRMN_mrna.FVE85_9570	4827	4567.742	0.000000	0.000	SRR8306031	Porpur_KAA8490462.1
Porpur_gnl_WGS_VRMN_mrna.FVE85_4570	4827	4576.473	0.000000	0.000	SRR8306014	Porpur_KAA8490489.1
Porpur_gnl_WGS_VRMN_mrna.FVE85_4570	4827	4575.130	0.000000	0.000	SRR8306015	Porpur_KAA8490489.1
Porpur_gnl_WGS_VRMN_mrna.FVE85_4570	4827	4562.625	0.000000	0.000	SRR8306026	Porpur_KAA8490489.1
Porpur_gnl_WGS_VRMN_mrna.FVE85_4570	4827	4551.734	0.000000	0.000	SRR8306027	Porpur_KAA8490489.1
Porpur_gnl_WGS_VRMN_mrna.FVE85_4570	4827	4560.426	0.000000	0.000	SRR8306030	Porpur_KAA8490489.1
Porpur_gnl_WGS_VRMN_mrna.FVE85_4570	4827	4567.742	0.000000	0.000	SRR8306031	Porpur_KAA8490489.1
Porpur_gnl_WGS_VRMN_mrna.FVE85_1517	3567	3316.473	0.000000	0.000	SRR8306014	Porpur_KAA8490489.1
Porpur_gnl_WGS_VRMN_mrna.FVE85_1517	3567	3315.130	0.000000	0.000	SRR8306015	Porpur_KAA8490489.1
Porpur_gnl_WGS_VRMN_mrna.FVE85_1517	3567	3302.625	0.000000	0.000	SRR8306026	Porpur_KAA8490489.1
Porpur_gnl_WGS_VRMN_mrna.FVE85_1517	3567	3291.734	0.000000	0.000	SRR8306027	Porpur_KAA8490489.1
Porpur_gnl_WGS_VRMN_mrna.FVE85_1517	3567	3300.426	0.000000	0.000	SRR8306030	Porpur_KAA8490489.1
Porpur_gnl_WGS_VRMN_mrna.FVE85_1517	3567	3307.742	0.000000	0.000	SRR8306031	Porpur_KAA8490489.1
Porpur_gnl_WGS_VRMN_mrna.FVE85_6041	2901	2650.473	0.000000	0.000	SRR8306014	Porpur_KAA8490489.1
Porpur_gnl_WGS_VRMN_mrna.FVE85_6041	2901	2649.130	0.000000	0.000	SRR8306015	Porpur_KAA8490489.1
Porpur_gnl_WGS_VRMN_mrna.FVE85_6041	2901	2636.625	0.000000	0.000	SRR8306026	Porpur_KAA8490489.1
Porpur_gnl_WGS_VRMN_mrna.FVE85_6041	2901	2625.734	0.000000	0.000	SRR8306027	Porpur_KAA8490489.1
Porpur_gnl_WGS_VRMN_mrna.FVE85_6041	2901	2634.426	0.000000	0.000	SRR8306030	Porpur_KAA8490489.1
Porpur_gnl_WGS_VRMN_mrna.FVE85_6041	2901	2641.742	0.000000	0.000	SRR8306031	Porpur_KAA8490489.1
Porpur_gnl_WGS_VRMN_mrna.FVE85_6043	2010	1759.473	0.000000	0.000	SRR8306014	Porpur_KAA8490489.1
Porpur_gnl_WGS_VRMN_mrna.FVE85_6043	2010	1758.130	0.000000	0.000	SRR8306015	Porpur_KAA8490489.1
Porpur_gnl_WGS_VRMN_mrna.FVE85_6043	2010	1745.625	0.000000	0.000	SRR8306026	Porpur_KAA8490489.1
Porpur_gnl_WGS_VRMN_mrna.FVE85_6043	2010	1734.734	0.000000	0.000	SRR8306027	Porpur_KAA8490489.1
Porpur_gnl_WGS_VRMN_mrna.FVE85_6043	2010	1743.426	0.000000	0.000	SRR8306030	Porpur_KAA8490489.1
Porpur_gnl_WGS_VRMN_mrna.FVE85_6043	2010	1750.742	0.000000	0.000	SRR8306031	Porpur_KAA8490489.1
Porpur_gnl_WGS_VRMN_mrna.FVE85_9384	4827	4576.473	0.000000	0.000	SRR8306014	Porpur_KAA8490611.1
Porpur_gnl_WGS_VRMN_mrna.FVE85_9384	4827	4575.130	0.000000	0.000	SRR8306015	Porpur_KAA8490611.1
