Porpur_gnl_WGS_VRMN_mrna.FVE85_1517	1
Porpur_gnl_WGS_VRMN_mrna.FVE85_3449	2
Porpur_gnl_WGS_VRMN_mrna.FVE85_3736	2
Porpur_gnl_WGS_VRMN_mrna.FVE85_4570	2
Porpur_gnl_WGS_VRMN_mrna.FVE85_4617	2
Porpur_gnl_WGS_VRMN_mrna.FVE85_4793	2
Porpur_gnl_WGS_VRMN_mrna.FVE85_5176	2
Porpur_gnl_WGS_VRMN_mrna.FVE85_6041	2
Porpur_gnl_WGS_VRMN_mrna.FVE85_6043	2
Porpur_gnl_WGS_VRMN_mrna.FVE85_7139	2
Porpur_gnl_WGS_VRMN_mrna.FVE85_8468	2
Porpur_gnl_WGS_VRMN_mrna.FVE85_9384	2
Porpur_gnl_WGS_VRMN_mrna.FVE85_9570	2
Porpur_gnl_WGS_VRMN_mrna.FVE85_9898	2
