Transcript	Length	EffectiveLength	TPM	NumReads	Sample	Gene
Bremin_symbB.v1.2.004342.t1	10266	10070.690	3.346673	770.317	SRR9128698	Bremin_symbB.v1.2.004342.t1
Bremin_symbB.v1.2.004342.t1	10266	10068.195	3.220092	961.038	SRR9128699	Bremin_symbB.v1.2.004342.t1
Bremin_symbB.v1.2.004342.t1	10266	10075.987	3.330597	997.953	SRR9128700	Bremin_symbB.v1.2.004342.t1
Bremin_symbB.v1.2.004342.t1	10266	10069.289	2.121112	109.349	SRR9128701	Bremin_symbB.v1.2.004342.t1
Bremin_symbB.v1.2.004342.t1	10266	10073.833	2.366389	143.311	SRR9128702	Bremin_symbB.v1.2.004342.t1
Bremin_symbB.v1.2.004342.t1	10266	10070.148	2.669752	153.062	SRR9128703	Bremin_symbB.v1.2.004342.t1
Bremin_symbB.v1.2.019811.t1	10866	10670.690	2.917191	711.466	SRR9128698	Bremin_symbB.v1.2.019811.t1
Bremin_symbB.v1.2.019811.t1	10866	10668.195	2.691605	851.183	SRR9128699	Bremin_symbB.v1.2.019811.t1
Bremin_symbB.v1.2.019811.t1	10866	10675.987	3.044708	966.617	SRR9128700	Bremin_symbB.v1.2.019811.t1
Bremin_symbB.v1.2.019811.t1	10866	10669.289	2.672787	146.000	SRR9128701	Bremin_symbB.v1.2.019811.t1
Bremin_symbB.v1.2.019811.t1	10866	10673.833	2.711631	174.000	SRR9128702	Bremin_symbB.v1.2.019811.t1
Bremin_symbB.v1.2.019811.t1	10866	10670.148	3.045379	185.000	SRR9128703	Bremin_symbB.v1.2.019811.t1
Bremin_symbB.v1.2.030677.t3	16029	15833.690	2.976851	1077.298	SRR9128698	Bremin_symbB.v1.2.030677.t3
Bremin_symbB.v1.2.030677.t3	16029	15831.195	2.905012	1363.271	SRR9128699	Bremin_symbB.v1.2.030677.t3
Bremin_symbB.v1.2.030677.t3	16029	15838.987	3.151658	1484.455	SRR9128700	Bremin_symbB.v1.2.030677.t3
Bremin_symbB.v1.2.030677.t3	16029	15832.289	2.578396	209.000	SRR9128701	Bremin_symbB.v1.2.030677.t3
Bremin_symbB.v1.2.030677.t3	16029	15836.833	2.363284	225.000	SRR9128702	Bremin_symbB.v1.2.030677.t3
Bremin_symbB.v1.2.030677.t3	16029	15833.148	2.806682	253.000	SRR9128703	Bremin_symbB.v1.2.030677.t3
