Transcript	Length	EffectiveLength	TPM	NumReads	Sample	Gene
Marpol_Mp_4g00040	8724	8554.439	3.923130	1177.514	SRR7977545	Marpol_PTQ28491
Marpol_Mp_4g00040	8724	8559.098	4.869123	1411.701	SRR7977546	Marpol_PTQ28491
Marpol_Mp_4g00040	8724	8557.764	4.344851	1152.232	SRR7977547	Marpol_PTQ28491
Marpol_Mp_4g00040	8724	8546.981	2.893706	1025.491	SRR7977548	Marpol_PTQ28491
Marpol_Mp_4g00040	8724	8549.328	3.410414	980.295	SRR7977549	Marpol_PTQ28491
Marpol_Mp_4g00040	8724	8562.321	6.242560	1731.583	SRR7977550	Marpol_PTQ28491
Marpol_Mp_4g00040	8724	8566.421	5.190218	1365.444	SRR7977551	Marpol_PTQ28491
Marpol_Mp_4g00040	8724	8557.029	3.906210	1112.801	SRR7977552	Marpol_PTQ28491
Marpol_Mp_4g00040	8724	8549.867	2.416314	657.003	SRR7977553	Marpol_PTQ28491
Marpol_Mp_4g00040	8724	8554.419	4.579116	1102.093	SRR7977554	Marpol_PTQ28491
Marpol_Mp_4g00040	8724	8554.342	5.335144	1446.733	SRR7977555	Marpol_PTQ28491
Marpol_Mp_4g00040	8724	8556.557	4.634778	1557.020	SRR7977556	Marpol_PTQ28491
Marpol_Mp_4g00040	8724	8558.796	5.821709	1415.916	SRR8068335	Marpol_PTQ28491
Marpol_Mp_4g00040	8724	8564.005	4.309231	1109.347	SRR8068336	Marpol_PTQ28491
Marpol_Mp_4g00040	8724	8561.882	4.625417	1289.169	SRR8068337	Marpol_PTQ28491
Marpol_Mp_4g00040	8724	8544.664	2.649528	852.004	SRR8068339	Marpol_PTQ28491
Marpol_Mp_4g00040	8724	8567.166	5.044356	1279.013	SRR8068340	Marpol_PTQ28491
Marpol_Mp_1g07380	9927	9757.439	3.217464	1101.518	SRR7977545	Marpol_PTQ39907
Marpol_Mp_1g07380	9927	9762.098	3.587342	1186.260	SRR7977546	Marpol_PTQ39907
Marpol_Mp_1g07380	9927	9760.764	3.291231	995.513	SRR7977547	Marpol_PTQ39907
Marpol_Mp_1g07380	9927	9749.981	2.035987	823.083	SRR7977548	Marpol_PTQ39907
Marpol_Mp_1g07380	9927	9752.328	2.440757	800.295	SRR7977549	Marpol_PTQ39907
Marpol_Mp_1g07380	9927	9765.321	4.922519	1557.267	SRR7977550	Marpol_PTQ39907
Marpol_Mp_1g07380	9927	9769.421	3.834915	1150.571	SRR7977551	Marpol_PTQ39907
Marpol_Mp_1g07380	9927	9760.029	2.607313	847.195	SRR7977552	Marpol_PTQ39907
Marpol_Mp_1g07380	9927	9752.867	2.297010	712.442	SRR7977553	Marpol_PTQ39907
Marpol_Mp_1g07380	9927	9757.419	3.324812	912.742	SRR7977554	Marpol_PTQ39907
Marpol_Mp_1g07380	9927	9757.342	3.874688	1198.461	SRR7977555	Marpol_PTQ39907
Marpol_Mp_1g07380	9927	9759.557	3.085341	1182.224	SRR7977556	Marpol_PTQ39907
