Transcript	Length	EffectiveLength	TPM	NumReads	Sample	Gene
Ptyfla_pfl_40v0_9_20150316_1g13958.t1	3837	3650.080	4.847506	105.000	SRR2033704	Ptyfla_pfl_40v0_9_20150316_1g13958.t1
Ptyfla_pfl_40v0_9_20150316_1g13958.t1	3837	3657.455	12.621478	211.000	SRR2033705	Ptyfla_pfl_40v0_9_20150316_1g13958.t1
Ptyfla_pfl_40v0_9_20150316_1g13958.t1	3837	3655.146	7.728134	131.000	SRR2033710	Ptyfla_pfl_40v0_9_20150316_1g13958.t1
Ptyfla_pfl_40v0_9_20150316_1g13958.t1	3837	3655.737	7.657926	168.000	SRR2033711	Ptyfla_pfl_40v0_9_20150316_1g13958.t1
Ptyfla_pfl_40v0_9_20150316_1g13958.t1	3837	3656.173	8.875293	180.000	SRR2033712	Ptyfla_pfl_40v0_9_20150316_1g13958.t1
Ptyfla_pfl_40v0_9_20150316_1g13958.t1	3837	3652.944	16.175095	245.000	SRR2033714	Ptyfla_pfl_40v0_9_20150316_1g13958.t1
Ptyfla_pfl_40v0_9_20150316_1g13958.t1	3837	3651.099	7.134401	173.000	SRR2033715	Ptyfla_pfl_40v0_9_20150316_1g13958.t1
Ptyfla_pfl_40v0_9_20150316_1g13958.t1	3837	3657.042	4.311786	97.000	SRR2033716	Ptyfla_pfl_40v0_9_20150316_1g13958.t1
Ptyfla_pfl_40v0_9_20150316_1g13958.t1	3837	3654.741	5.664627	137.000	SRR2033717	Ptyfla_pfl_40v0_9_20150316_1g13958.t1
Ptyfla_pfl_40v0_9_20150316_1g13958.t1	3837	3654.531	22.258385	362.000	SRR2033718	Ptyfla_pfl_40v0_9_20150316_1g13958.t1
Ptyfla_pfl_40v0_9_20150316_1g13958.t1	3837	3651.895	14.681042	268.000	SRR2033719	Ptyfla_pfl_40v0_9_20150316_1g13958.t1
Ptyfla_pfl_40v0_9_20150316_1g13958.t1	3837	3652.689	11.796404	306.000	SRR2033720	Ptyfla_pfl_40v0_9_20150316_1g13958.t1
Ptyfla_pfl_40v0_9_20150316_1g13958.t1	3837	3653.532	7.812337	210.000	SRR2033721	Ptyfla_pfl_40v0_9_20150316_1g13958.t1
Ptyfla_pfl_40v0_9_20150316_1g13958.t1	3837	3654.612	18.529208	281.000	SRR2033722	Ptyfla_pfl_40v0_9_20150316_1g13958.t1
Ptyfla_pfl_40v0_9_20150316_1g13958.t1	3837	3652.486	7.573358	185.000	SRR2033723	Ptyfla_pfl_40v0_9_20150316_1g13958.t1
Ptyfla_pfl_40v0_9_20150316_1g13958.t1	3837	3659.066	5.416605	115.000	SRR2033724	Ptyfla_pfl_40v0_9_20150316_1g13958.t1
Ptyfla_pfl_40v0_9_20150316_1g13958.t1	3837	3653.963	14.807364	245.000	SRR2033725	Ptyfla_pfl_40v0_9_20150316_1g13958.t1
Ptyfla_pfl_40v0_9_20150316_1g13958.t1	3837	3650.842	22.822567	373.000	SRR2033726	Ptyfla_pfl_40v0_9_20150316_1g13958.t1
Ptyfla_pfl_40v0_9_20150316_1g13958.t1	3837	3655.245	11.774478	195.000	SRR2033727	Ptyfla_pfl_40v0_9_20150316_1g13958.t1
Ptyfla_pfl_40v0_9_20150316_1g13958.t1	3837	3653.185	16.648956	306.000	SRR2033728	Ptyfla_pfl_40v0_9_20150316_1g13958.t1
Ptyfla_pfl_40v0_9_20150316_1g13958.t1	3837	3650.686	24.411069	396.000	SRR2033729	Ptyfla_pfl_40v0_9_20150316_1g13958.t1
Ptyfla_pfl_40v0_9_20150316_1g13958.t1	3837	3649.777	17.162420	275.000	SRR2033730	Ptyfla_pfl_40v0_9_20150316_1g13958.t1
Ptyfla_pfl_40v0_9_20150316_1g13958.t1	3837	3666.826	9.785186	173.000	SRR2033731	Ptyfla_pfl_40v0_9_20150316_1g13958.t1
Ptyfla_pfl_40v0_9_20150316_1g13958.t1	3837	3650.589	29.875473	384.000	SRR2033732	Ptyfla_pfl_40v0_9_20150316_1g13958.t1
Ptyfla_pfl_40v0_9_20150316_1g13958.t1	3837	3654.333	13.154164	204.000	SRR2033733	Ptyfla_pfl_40v0_9_20150316_1g13958.t1
Ptyfla_pfl_40v0_9_20150316_1g13958.t1	3837	3652.461	18.455090	265.000	SRR2033734	Ptyfla_pfl_40v0_9_20150316_1g13958.t1
Ptyfla_pfl_40v0_9_20150316_1g13958.t1	3837	3656.707	33.147540	464.000	SRR2033735	Ptyfla_pfl_40v0_9_20150316_1g13958.t1
Ptyfla_pfl_40v0_9_20150316_1g13958.t1	3837	3650.782	42.458588	569.000	SRR2033736	Ptyfla_pfl_40v0_9_20150316_1g13958.t1
Ptyfla_pfl_40v0_9_20150316_1g13958.t1	3837	3651.389	16.112752	272.000	SRR2033737	Ptyfla_pfl_40v0_9_20150316_1g13958.t1
Ptyfla_pfl_40v0_9_20150316_1g13958.t1	3837	3657.878	18.643260	253.000	SRR2033738	Ptyfla_pfl_40v0_9_20150316_1g13958.t1
Ptyfla_pfl_40v0_9_20150316_1g13958.t1	3837	3653.579	12.823461	225.000	SRR2033739	Ptyfla_pfl_40v0_9_20150316_1g13958.t1
Ptyfla_pfl_40v0_9_20150316_1g13958.t1	3837	3653.740	9.154676	204.000	SRR2033740	Ptyfla_pfl_40v0_9_20150316_1g13958.t1
Ptyfla_pfl_40v0_9_20150316_1g13958.t1	3837	3652.978	15.492760	287.000	SRR2033741	Ptyfla_pfl_40v0_9_20150316_1g13958.t1
Ptyfla_pfl_40v0_9_20150316_1g13958.t1	3837	3651.893	20.712100	324.000	SRR2033742	Ptyfla_pfl_40v0_9_20150316_1g13958.t1
Ptyfla_pfl_40v0_9_20150316_1g13958.t1	3837	3654.162	10.322098	199.000	SRR2033743	Ptyfla_pfl_40v0_9_20150316_1g13958.t1
Ptyfla_pfl_40v0_9_20150316_1g13958.t1	3837	3649.022	32.190014	368.000	SRR2033744	Ptyfla_pfl_40v0_9_20150316_1g13958.t1
Ptyfla_pfl_40v0_9_20150316_1g13958.t1	3837	3656.131	17.517328	296.000	SRR2033745	Ptyfla_pfl_40v0_9_20150316_1g13958.t1
Ptyfla_pfl_40v0_9_20150316_1g13958.t1	3837	3651.884	47.383465	748.000	SRR2033746	Ptyfla_pfl_40v0_9_20150316_1g13958.t1
Ptyfla_pfl_40v0_9_20150316_1g16730.t1	3114	2927.080	0.057570	1.000	SRR2033704	Ptyfla_pfl_40v0_9_20150316_1g16730.t1
Ptyfla_pfl_40v0_9_20150316_1g16730.t1	3114	2934.455	0.298222	4.000	SRR2033705	Ptyfla_pfl_40v0_9_20150316_1g16730.t1
Ptyfla_pfl_40v0_9_20150316_1g16730.t1	3114	2932.146	0.294159	4.000	SRR2033710	Ptyfla_pfl_40v0_9_20150316_1g16730.t1
Ptyfla_pfl_40v0_9_20150316_1g16730.t1	3114	2932.737	0.113641	2.000	SRR2033711	Ptyfla_pfl_40v0_9_20150316_1g16730.t1
Ptyfla_pfl_40v0_9_20150316_1g16730.t1	3114	2933.173	0.122922	2.000	SRR2033712	Ptyfla_pfl_40v0_9_20150316_1g16730.t1
Ptyfla_pfl_40v0_9_20150316_1g16730.t1	3114	2929.944	0.082312	1.000	SRR2033714	Ptyfla_pfl_40v0_9_20150316_1g16730.t1
Ptyfla_pfl_40v0_9_20150316_1g16730.t1	3114	2928.099	0.051422	1.000	SRR2033715	Ptyfla_pfl_40v0_9_20150316_1g16730.t1
Ptyfla_pfl_40v0_9_20150316_1g16730.t1	3114	2934.042	0.110810	2.000	SRR2033716	Ptyfla_pfl_40v0_9_20150316_1g16730.t1
Ptyfla_pfl_40v0_9_20150316_1g16730.t1	3114	2931.741	0.000000	0.000	SRR2033717	Ptyfla_pfl_40v0_9_20150316_1g16730.t1
Ptyfla_pfl_40v0_9_20150316_1g16730.t1	3114	2931.531	0.000000	0.000	SRR2033718	Ptyfla_pfl_40v0_9_20150316_1g16730.t1
Ptyfla_pfl_40v0_9_20150316_1g16730.t1	3114	2928.895	0.000000	0.000	SRR2033719	Ptyfla_pfl_40v0_9_20150316_1g16730.t1
Ptyfla_pfl_40v0_9_20150316_1g16730.t1	3114	2929.689	0.000000	0.000	SRR2033720	Ptyfla_pfl_40v0_9_20150316_1g16730.t1
Ptyfla_pfl_40v0_9_20150316_1g16730.t1	3114	2930.532	0.046380	1.000	SRR2033721	Ptyfla_pfl_40v0_9_20150316_1g16730.t1
Ptyfla_pfl_40v0_9_20150316_1g16730.t1	3114	2931.612	0.000000	0.000	SRR2033722	Ptyfla_pfl_40v0_9_20150316_1g16730.t1
Ptyfla_pfl_40v0_9_20150316_1g16730.t1	3114	2929.486	0.051040	1.000	SRR2033723	Ptyfla_pfl_40v0_9_20150316_1g16730.t1
Ptyfla_pfl_40v0_9_20150316_1g16730.t1	3114	2936.066	0.000000	0.000	SRR2033724	Ptyfla_pfl_40v0_9_20150316_1g16730.t1
Ptyfla_pfl_40v0_9_20150316_1g16730.t1	3114	2930.963	0.904163	12.000	SRR2033725	Ptyfla_pfl_40v0_9_20150316_1g16730.t1
Ptyfla_pfl_40v0_9_20150316_1g16730.t1	3114	2927.842	0.000000	0.000	SRR2033726	Ptyfla_pfl_40v0_9_20150316_1g16730.t1
Ptyfla_pfl_40v0_9_20150316_1g16730.t1	3114	2932.245	0.000000	0.000	SRR2033727	Ptyfla_pfl_40v0_9_20150316_1g16730.t1
Ptyfla_pfl_40v0_9_20150316_1g16730.t1	3114	2930.185	0.135666	2.000	SRR2033728	Ptyfla_pfl_40v0_9_20150316_1g16730.t1
Ptyfla_pfl_40v0_9_20150316_1g16730.t1	3114	2927.686	0.000000	0.000	SRR2033729	Ptyfla_pfl_40v0_9_20150316_1g16730.t1
Ptyfla_pfl_40v0_9_20150316_1g16730.t1	3114	2926.777	0.000000	0.000	SRR2033730	Ptyfla_pfl_40v0_9_20150316_1g16730.t1
Ptyfla_pfl_40v0_9_20150316_1g16730.t1	3114	2943.826	0.000000	0.000	SRR2033731	Ptyfla_pfl_40v0_9_20150316_1g16730.t1
Ptyfla_pfl_40v0_9_20150316_1g16730.t1	3114	2927.589	0.097014	1.000	SRR2033732	Ptyfla_pfl_40v0_9_20150316_1g16730.t1
Ptyfla_pfl_40v0_9_20150316_1g16730.t1	3114	2931.333	0.241156	3.000	SRR2033733	Ptyfla_pfl_40v0_9_20150316_1g16730.t1
Ptyfla_pfl_40v0_9_20150316_1g16730.t1	3114	2929.461	0.000000	0.000	SRR2033734	Ptyfla_pfl_40v0_9_20150316_1g16730.t1
Ptyfla_pfl_40v0_9_20150316_1g16730.t1	3114	2933.707	0.000000	0.000	SRR2033735	Ptyfla_pfl_40v0_9_20150316_1g16730.t1
Ptyfla_pfl_40v0_9_20150316_1g16730.t1	3114	2927.782	3.070537	33.000	SRR2033736	Ptyfla_pfl_40v0_9_20150316_1g16730.t1
Ptyfla_pfl_40v0_9_20150316_1g16730.t1	3114	2928.389	0.295454	4.000	SRR2033737	Ptyfla_pfl_40v0_9_20150316_1g16730.t1
Ptyfla_pfl_40v0_9_20150316_1g16730.t1	3114	2934.878	0.183684	2.000	SRR2033738	Ptyfla_pfl_40v0_9_20150316_1g16730.t1
Ptyfla_pfl_40v0_9_20150316_1g16730.t1	3114	2930.579	0.000000	0.000	SRR2033739	Ptyfla_pfl_40v0_9_20150316_1g16730.t1
Ptyfla_pfl_40v0_9_20150316_1g16730.t1	3114	2930.740	0.000000	0.000	SRR2033740	Ptyfla_pfl_40v0_9_20150316_1g16730.t1
Ptyfla_pfl_40v0_9_20150316_1g16730.t1	3114	2929.978	0.336511	5.000	SRR2033741	Ptyfla_pfl_40v0_9_20150316_1g16730.t1
Ptyfla_pfl_40v0_9_20150316_1g16730.t1	3114	2928.893	0.000000	0.000	SRR2033742	Ptyfla_pfl_40v0_9_20150316_1g16730.t1
Ptyfla_pfl_40v0_9_20150316_1g16730.t1	3114	2931.162	0.064664	1.000	SRR2033743	Ptyfla_pfl_40v0_9_20150316_1g16730.t1
Ptyfla_pfl_40v0_9_20150316_1g16730.t1	3114	2926.022	0.000000	0.000	SRR2033744	Ptyfla_pfl_40v0_9_20150316_1g16730.t1
Ptyfla_pfl_40v0_9_20150316_1g16730.t1	3114	2933.131	0.147535	2.000	SRR2033745	Ptyfla_pfl_40v0_9_20150316_1g16730.t1
Ptyfla_pfl_40v0_9_20150316_1g16730.t1	3114	2928.884	1.974604	25.000	SRR2033746	Ptyfla_pfl_40v0_9_20150316_1g16730.t1
Ptyfla_pfl_40v0_9_20150316_1g29542.t1	3861	3674.080	0.000000	0.000	SRR2033704	Ptyfla_pfl_40v0_9_20150316_1g29542.t1
Ptyfla_pfl_40v0_9_20150316_1g29542.t1	3861	3681.455	0.059427	1.000	SRR2033705	Ptyfla_pfl_40v0_9_20150316_1g29542.t1
Ptyfla_pfl_40v0_9_20150316_1g29542.t1	3861	3679.146	0.000000	0.000	SRR2033710	Ptyfla_pfl_40v0_9_20150316_1g29542.t1
Ptyfla_pfl_40v0_9_20150316_1g29542.t1	3861	3679.737	0.000000	0.000	SRR2033711	Ptyfla_pfl_40v0_9_20150316_1g29542.t1
Ptyfla_pfl_40v0_9_20150316_1g29542.t1	3861	3680.173	0.000000	0.000	SRR2033712	Ptyfla_pfl_40v0_9_20150316_1g29542.t1
Ptyfla_pfl_40v0_9_20150316_1g29542.t1	3861	3676.944	0.065590	1.000	SRR2033714	Ptyfla_pfl_40v0_9_20150316_1g29542.t1
Ptyfla_pfl_40v0_9_20150316_1g29542.t1	3861	3675.099	0.000000	0.000	SRR2033715	Ptyfla_pfl_40v0_9_20150316_1g29542.t1
Ptyfla_pfl_40v0_9_20150316_1g29542.t1	3861	3681.042	0.044162	1.000	SRR2033716	Ptyfla_pfl_40v0_9_20150316_1g29542.t1
Ptyfla_pfl_40v0_9_20150316_1g29542.t1	3861	3678.741	0.000000	0.000	SRR2033717	Ptyfla_pfl_40v0_9_20150316_1g29542.t1
Ptyfla_pfl_40v0_9_20150316_1g29542.t1	3861	3678.531	0.000000	0.000	SRR2033718	Ptyfla_pfl_40v0_9_20150316_1g29542.t1
Ptyfla_pfl_40v0_9_20150316_1g29542.t1	3861	3675.895	0.000000	0.000	SRR2033719	Ptyfla_pfl_40v0_9_20150316_1g29542.t1
Ptyfla_pfl_40v0_9_20150316_1g29542.t1	3861	3676.689	0.000000	0.000	SRR2033720	Ptyfla_pfl_40v0_9_20150316_1g29542.t1
Ptyfla_pfl_40v0_9_20150316_1g29542.t1	3861	3677.532	0.000000	0.000	SRR2033721	Ptyfla_pfl_40v0_9_20150316_1g29542.t1
Ptyfla_pfl_40v0_9_20150316_1g29542.t1	3861	3678.612	0.000000	0.000	SRR2033722	Ptyfla_pfl_40v0_9_20150316_1g29542.t1
Ptyfla_pfl_40v0_9_20150316_1g29542.t1	3861	3676.486	0.040670	1.000	SRR2033723	Ptyfla_pfl_40v0_9_20150316_1g29542.t1
Ptyfla_pfl_40v0_9_20150316_1g29542.t1	3861	3683.066	0.000000	0.000	SRR2033724	Ptyfla_pfl_40v0_9_20150316_1g29542.t1
Ptyfla_pfl_40v0_9_20150316_1g29542.t1	3861	3677.963	0.000000	0.000	SRR2033725	Ptyfla_pfl_40v0_9_20150316_1g29542.t1
Ptyfla_pfl_40v0_9_20150316_1g29542.t1	3861	3674.842	0.000000	0.000	SRR2033726	Ptyfla_pfl_40v0_9_20150316_1g29542.t1
Ptyfla_pfl_40v0_9_20150316_1g29542.t1	3861	3679.245	0.000000	0.000	SRR2033727	Ptyfla_pfl_40v0_9_20150316_1g29542.t1
Ptyfla_pfl_40v0_9_20150316_1g29542.t1	3861	3677.185	0.000000	0.000	SRR2033728	Ptyfla_pfl_40v0_9_20150316_1g29542.t1
Ptyfla_pfl_40v0_9_20150316_1g29542.t1	3861	3674.686	0.000000	0.000	SRR2033729	Ptyfla_pfl_40v0_9_20150316_1g29542.t1
Ptyfla_pfl_40v0_9_20150316_1g29542.t1	3861	3673.777	0.000000	0.000	SRR2033730	Ptyfla_pfl_40v0_9_20150316_1g29542.t1
Ptyfla_pfl_40v0_9_20150316_1g29542.t1	3861	3690.826	0.000000	0.000	SRR2033731	Ptyfla_pfl_40v0_9_20150316_1g29542.t1
Ptyfla_pfl_40v0_9_20150316_1g29542.t1	3861	3674.589	0.000000	0.000	SRR2033732	Ptyfla_pfl_40v0_9_20150316_1g29542.t1
Ptyfla_pfl_40v0_9_20150316_1g29542.t1	3861	3678.333	0.064060	1.000	SRR2033733	Ptyfla_pfl_40v0_9_20150316_1g29542.t1
Ptyfla_pfl_40v0_9_20150316_1g29542.t1	3861	3676.461	0.000000	0.000	SRR2033734	Ptyfla_pfl_40v0_9_20150316_1g29542.t1
Ptyfla_pfl_40v0_9_20150316_1g29542.t1	3861	3680.707	0.070973	1.000	SRR2033735	Ptyfla_pfl_40v0_9_20150316_1g29542.t1
Ptyfla_pfl_40v0_9_20150316_1g29542.t1	3861	3674.782	0.000000	0.000	SRR2033736	Ptyfla_pfl_40v0_9_20150316_1g29542.t1
Ptyfla_pfl_40v0_9_20150316_1g29542.t1	3861	3675.389	0.058851	1.000	SRR2033737	Ptyfla_pfl_40v0_9_20150316_1g29542.t1
Ptyfla_pfl_40v0_9_20150316_1g29542.t1	3861	3681.878	0.000000	0.000	SRR2033738	Ptyfla_pfl_40v0_9_20150316_1g29542.t1
Ptyfla_pfl_40v0_9_20150316_1g29542.t1	3861	3677.579	0.056621	1.000	SRR2033739	Ptyfla_pfl_40v0_9_20150316_1g29542.t1
Ptyfla_pfl_40v0_9_20150316_1g29542.t1	3861	3677.740	0.000000	0.000	SRR2033740	Ptyfla_pfl_40v0_9_20150316_1g29542.t1
Ptyfla_pfl_40v0_9_20150316_1g29542.t1	3861	3676.978	0.000000	0.000	SRR2033741	Ptyfla_pfl_40v0_9_20150316_1g29542.t1
Ptyfla_pfl_40v0_9_20150316_1g29542.t1	3861	3675.893	0.063509	1.000	SRR2033742	Ptyfla_pfl_40v0_9_20150316_1g29542.t1
Ptyfla_pfl_40v0_9_20150316_1g29542.t1	3861	3678.162	0.000000	0.000	SRR2033743	Ptyfla_pfl_40v0_9_20150316_1g29542.t1
Ptyfla_pfl_40v0_9_20150316_1g29542.t1	3861	3673.022	0.000000	0.000	SRR2033744	Ptyfla_pfl_40v0_9_20150316_1g29542.t1
Ptyfla_pfl_40v0_9_20150316_1g29542.t1	3861	3680.131	0.000000	0.000	SRR2033745	Ptyfla_pfl_40v0_9_20150316_1g29542.t1
Ptyfla_pfl_40v0_9_20150316_1g29542.t1	3861	3675.884	0.000000	0.000	SRR2033746	Ptyfla_pfl_40v0_9_20150316_1g29542.t1
Ptyfla_pfl_40v0_9_20150316_1g7952.t1	2982	2795.080	0.060289	1.000	SRR2033704	Ptyfla_pfl_40v0_9_20150316_1g7952.t1
Ptyfla_pfl_40v0_9_20150316_1g7952.t1	2982	2802.455	0.546423	6.999	SRR2033705	Ptyfla_pfl_40v0_9_20150316_1g7952.t1
Ptyfla_pfl_40v0_9_20150316_1g7952.t1	2982	2800.146	0.231073	3.001	SRR2033710	Ptyfla_pfl_40v0_9_20150316_1g7952.t1
Ptyfla_pfl_40v0_9_20150316_1g7952.t1	2982	2800.737	0.118139	1.986	SRR2033711	Ptyfla_pfl_40v0_9_20150316_1g7952.t1
Ptyfla_pfl_40v0_9_20150316_1g7952.t1	2982	2801.173	0.064357	1.000	SRR2033712	Ptyfla_pfl_40v0_9_20150316_1g7952.t1
Ptyfla_pfl_40v0_9_20150316_1g7952.t1	2982	2797.944	0.172391	2.000	SRR2033714	Ptyfla_pfl_40v0_9_20150316_1g7952.t1
Ptyfla_pfl_40v0_9_20150316_1g7952.t1	2982	2796.099	0.000000	0.000	SRR2033715	Ptyfla_pfl_40v0_9_20150316_1g7952.t1
Ptyfla_pfl_40v0_9_20150316_1g7952.t1	2982	2802.042	0.000000	0.000	SRR2033716	Ptyfla_pfl_40v0_9_20150316_1g7952.t1
Ptyfla_pfl_40v0_9_20150316_1g7952.t1	2982	2799.741	0.053975	1.000	SRR2033717	Ptyfla_pfl_40v0_9_20150316_1g7952.t1
Ptyfla_pfl_40v0_9_20150316_1g7952.t1	2982	2799.531	0.321064	4.000	SRR2033718	Ptyfla_pfl_40v0_9_20150316_1g7952.t1
Ptyfla_pfl_40v0_9_20150316_1g7952.t1	2982	2796.895	0.143052	2.000	SRR2033719	Ptyfla_pfl_40v0_9_20150316_1g7952.t1
Ptyfla_pfl_40v0_9_20150316_1g7952.t1	2982	2797.689	0.050339	1.000	SRR2033720	Ptyfla_pfl_40v0_9_20150316_1g7952.t1
Ptyfla_pfl_40v0_9_20150316_1g7952.t1	2982	2798.532	0.048030	0.989	SRR2033721	Ptyfla_pfl_40v0_9_20150316_1g7952.t1
Ptyfla_pfl_40v0_9_20150316_1g7952.t1	2982	2799.612	0.000000	0.000	SRR2033722	Ptyfla_pfl_40v0_9_20150316_1g7952.t1
Ptyfla_pfl_40v0_9_20150316_1g7952.t1	2982	2797.486	0.053449	1.000	SRR2033723	Ptyfla_pfl_40v0_9_20150316_1g7952.t1
Ptyfla_pfl_40v0_9_20150316_1g7952.t1	2982	2804.066	0.061463	1.000	SRR2033724	Ptyfla_pfl_40v0_9_20150316_1g7952.t1
Ptyfla_pfl_40v0_9_20150316_1g7952.t1	2982	2798.963	1.026270	13.007	SRR2033725	Ptyfla_pfl_40v0_9_20150316_1g7952.t1
Ptyfla_pfl_40v0_9_20150316_1g7952.t1	2982	2795.842	0.559286	7.000	SRR2033726	Ptyfla_pfl_40v0_9_20150316_1g7952.t1
Ptyfla_pfl_40v0_9_20150316_1g7952.t1	2982	2800.245	0.000000	0.000	SRR2033727	Ptyfla_pfl_40v0_9_20150316_1g7952.t1
Ptyfla_pfl_40v0_9_20150316_1g7952.t1	2982	2798.185	0.597057	8.405	SRR2033728	Ptyfla_pfl_40v0_9_20150316_1g7952.t1
Ptyfla_pfl_40v0_9_20150316_1g7952.t1	2982	2795.686	0.080497	1.000	SRR2033729	Ptyfla_pfl_40v0_9_20150316_1g7952.t1
Ptyfla_pfl_40v0_9_20150316_1g7952.t1	2982	2794.777	0.633568	7.774	SRR2033730	Ptyfla_pfl_40v0_9_20150316_1g7952.t1
Ptyfla_pfl_40v0_9_20150316_1g7952.t1	2982	2811.826	0.221282	3.000	SRR2033731	Ptyfla_pfl_40v0_9_20150316_1g7952.t1
Ptyfla_pfl_40v0_9_20150316_1g7952.t1	2982	2795.589	0.203270	2.001	SRR2033732	Ptyfla_pfl_40v0_9_20150316_1g7952.t1
Ptyfla_pfl_40v0_9_20150316_1g7952.t1	2982	2799.333	0.084176	1.000	SRR2033733	Ptyfla_pfl_40v0_9_20150316_1g7952.t1
Ptyfla_pfl_40v0_9_20150316_1g7952.t1	2982	2797.461	0.090927	1.000	SRR2033734	Ptyfla_pfl_40v0_9_20150316_1g7952.t1
Ptyfla_pfl_40v0_9_20150316_1g7952.t1	2982	2801.707	0.186479	2.000	SRR2033735	Ptyfla_pfl_40v0_9_20150316_1g7952.t1
Ptyfla_pfl_40v0_9_20150316_1g7952.t1	2982	2795.782	1.071837	11.000	SRR2033736	Ptyfla_pfl_40v0_9_20150316_1g7952.t1
Ptyfla_pfl_40v0_9_20150316_1g7952.t1	2982	2796.389	0.077350	1.000	SRR2033737	Ptyfla_pfl_40v0_9_20150316_1g7952.t1
Ptyfla_pfl_40v0_9_20150316_1g7952.t1	2982	2802.878	0.000000	0.000	SRR2033738	Ptyfla_pfl_40v0_9_20150316_1g7952.t1
Ptyfla_pfl_40v0_9_20150316_1g7952.t1	2982	2798.579	0.148811	2.000	SRR2033739	Ptyfla_pfl_40v0_9_20150316_1g7952.t1
Ptyfla_pfl_40v0_9_20150316_1g7952.t1	2982	2798.740	0.058585	1.000	SRR2033740	Ptyfla_pfl_40v0_9_20150316_1g7952.t1
Ptyfla_pfl_40v0_9_20150316_1g7952.t1	2982	2797.978	0.070477	1.000	SRR2033741	Ptyfla_pfl_40v0_9_20150316_1g7952.t1
Ptyfla_pfl_40v0_9_20150316_1g7952.t1	2982	2796.893	0.083468	1.000	SRR2033742	Ptyfla_pfl_40v0_9_20150316_1g7952.t1
Ptyfla_pfl_40v0_9_20150316_1g7952.t1	2982	2799.162	0.067713	1.000	SRR2033743	Ptyfla_pfl_40v0_9_20150316_1g7952.t1
Ptyfla_pfl_40v0_9_20150316_1g7952.t1	2982	2794.022	0.913664	7.998	SRR2033744	Ptyfla_pfl_40v0_9_20150316_1g7952.t1
Ptyfla_pfl_40v0_9_20150316_1g7952.t1	2982	2801.131	0.000000	0.000	SRR2033745	Ptyfla_pfl_40v0_9_20150316_1g7952.t1
Ptyfla_pfl_40v0_9_20150316_1g7952.t1	2982	2796.884	0.860698	10.406	SRR2033746	Ptyfla_pfl_40v0_9_20150316_1g7952.t1
