Transcript	Length	EffectiveLength	TPM	NumReads	Sample	Gene
Crei_PNW69635	7878	7555.128	0.000000	0.000	ERR202850	Crei_PNW69635
Crei_PNW69635	7878	7550.369	0.000000	0.000	ERR202851	Crei_PNW69635
Crei_PNW69635	7878	7556.396	0.000000	0.000	ERR202852	Crei_PNW69635
Crei_PNW69635	7878	7566.653	0.000000	0.000	ERR202853	Crei_PNW69635
Crei_PNW69635	7878	7548.295	0.000000	0.000	ERR202854	Crei_PNW69635
Crei_PNW69635	7878	7538.940	0.000000	0.000	ERR202855	Crei_PNW69635
Crei_PNW69635	7878	7539.864	0.000000	0.000	ERR202856	Crei_PNW69635
Crei_PNW69635	7878	7553.444	0.000000	0.000	ERR202857	Crei_PNW69635
Crei_PNW69635	7878	7535.051	0.000000	0.000	ERR202858	Crei_PNW69635
Crei_PNW69635	7878	7555.356	0.013160	1.000	ERR202859	Crei_PNW69635
Crei_PNW69635	7878	7566.565	0.000000	0.000	ERR202860	Crei_PNW69635
Crei_PNW69635	7878	7567.415	0.000000	0.000	ERR202861	Crei_PNW69635
Crei_PNW69635	7878	7551.863	0.000000	0.000	ERR202862	Crei_PNW69635
Crei_PNW69635	7878	7582.543	0.000000	0.000	ERR202863	Crei_PNW69635
Crei_PNW69635	7878	7554.260	0.000000	0.000	ERR202864	Crei_PNW69635
Crei_PNW69635	7878	7547.372	0.000000	0.000	ERR202865	Crei_PNW69635
Crei_PNW69635	7878	7539.008	0.000000	0.000	ERR202866	Crei_PNW69635
Crei_PNW69635	7878	7563.680	0.000000	0.000	ERR202867	Crei_PNW69635
Crei_PNW69635	7878	7556.822	0.000000	0.000	ERR202868	Crei_PNW69635
Crei_PNW69635	7878	7573.279	0.000000	0.000	ERR202869	Crei_PNW69635
Crei_PNW69635	7878	7552.910	0.000000	0.000	ERR202870	Crei_PNW69635
Crei_PNW69635	7878	7537.159	0.000000	0.000	ERR202871	Crei_PNW69635
Crei_PNW69635	7878	7549.057	0.000000	0.000	ERR202872	Crei_PNW69635
Crei_PNW69635	7878	7525.898	0.000000	0.000	ERR202873	Crei_PNW69635
Crei_PNW69635	7878	7549.469	0.000000	0.000	ERR202874	Crei_PNW69635
Crei_PNW69635	7878	7544.992	0.000000	0.000	ERR202875	Crei_PNW69635
Crei_PNW69635	7878	7552.722	0.000000	0.000	ERR202876	Crei_PNW69635
Crei_PNW69635	7878	7554.249	0.000000	0.000	ERR202877	Crei_PNW69635
Crei_PNW69635	7878	7541.506	0.000000	0.000	ERR202878	Crei_PNW69635
