Transcript	Length	EffectiveLength	TPM	NumReads	Sample	Gene
Spur_XM_030972050.1	1701	1531.275	2.500142	55.981	SRR531843	Spur_XP_030827910.1
Spur_XM_030972050.1	1701	1528.097	6.387267	147.000	SRR531853	Spur_XP_030827910.1
Spur_XM_030972050.1	1701	1508.285	2.647577	104.165	SRR531860	Spur_XP_030827910.1
Spur_XM_030972050.1	1701	1527.837	4.567694	108.000	SRR531948	Spur_XP_030827910.1
Spur_XM_030972050.1	1701	1538.821	15.804826	496.231	SRR531949	Spur_XP_030827910.1
Spur_XM_030972050.1	1701	1491.534	3.812364	193.997	SRR531950	Spur_XP_030827910.1
Spur_XM_030972050.1	1701	1518.291	1.669792	36.000	SRR531951	Spur_XP_030827910.1
Spur_XM_030972050.1	1701	1506.473	12.726265	221.283	SRR531952	Spur_XP_030827910.1
Spur_XM_030972050.1	1701	1500.519	6.190405	125.000	SRR531953	Spur_XP_030827910.1
Spur_XM_030972050.1	1701	1470.583	3.169988	122.003	SRR531954	Spur_XP_030827910.1
Spur_XM_030972050.1	1701	1521.859	3.425442	75.135	SRR531955	Spur_XP_030827910.1
Spur_XM_030972050.1	1701	1512.524	6.037808	217.000	SRR531956	Spur_XP_030827910.1
Spur_XM_030972050.1	1701	1511.477	4.330332	110.001	SRR531957	Spur_XP_030827910.1
Spur_XM_030972050.1	1701	1497.364	8.781215	411.018	SRR531958	Spur_XP_030827910.1
Spur_XM_030972050.1	1701	1478.413	3.997204	141.003	SRR531964	Spur_XP_030827910.1
Spur_XM_030972050.1	1701	1507.153	4.931491	179.000	SRR531996	Spur_XP_030827910.1
Spur_XM_030972050.1	1701	1513.786	3.970514	80.000	SRR532046	Spur_XP_030827910.1
Spur_XM_030972050.1	1701	1511.413	2.507104	154.240	SRR532055	Spur_XP_030827910.1
Spur_XM_030972050.1	1701	1513.127	5.664395	78.000	SRR532074	Spur_XP_030827910.1
Spur_XM_030972050.1	1701	1516.869	4.034804	91.065	SRR532121	Spur_XP_030827910.1
Spur_XM_030972050.1	1701	1525.102	3.931350	99.000	SRR532143	Spur_XP_030827910.1
Spur_XM_030972050.1	1701	1495.818	3.196929	203.468	SRR532151	Spur_XP_030827910.1
Spur_XM_030972050.1	1701	1520.212	4.967721	130.000	SRR533746	Spur_XP_030827910.1
Spur_XM_030982518.1	3165	2995.275	3.773451	165.272	SRR531843	Spur_XP_030838378.1
Spur_XM_030982518.1	3165	2992.097	2.676486	120.612	SRR531853	Spur_XP_030838378.1
Spur_XM_030982518.1	3165	2972.285	2.585299	200.444	SRR531860	Spur_XP_030838378.1
Spur_XM_030982518.1	3165	2991.837	2.665978	123.437	SRR531948	Spur_XP_030838378.1
Spur_XM_030982518.1	3165	3002.821	5.948360	364.446	SRR531949	Spur_XP_030838378.1
Spur_XM_030982518.1	3165	2955.534	1.481806	149.415	SRR531950	Spur_XP_030838378.1
Spur_XM_030982518.1	3165	2982.291	3.913055	165.711	SRR531951	Spur_XP_030838378.1
Spur_XM_030982518.1	3165	2970.473	4.401372	150.903	SRR531952	Spur_XP_030838378.1
Spur_XM_030982518.1	3165	2964.519	4.396015	175.374	SRR531953	Spur_XP_030838378.1
Spur_XM_030982518.1	3165	2934.583	1.696279	130.276	SRR531954	Spur_XP_030838378.1
Spur_XM_030982518.1	3165	2985.859	8.251159	355.089	SRR531955	Spur_XP_030838378.1
Spur_XM_030982518.1	3165	2976.524	2.565708	181.466	SRR531956	Spur_XP_030838378.1
Spur_XM_030982518.1	3165	2975.477	2.519742	126.005	SRR531957	Spur_XP_030838378.1
Spur_XM_030982518.1	3165	2961.364	1.921416	177.866	SRR531958	Spur_XP_030838378.1
Spur_XM_030982518.1	3165	2942.413	2.258973	158.595	SRR531964	Spur_XP_030838378.1
Spur_XM_030982518.1	3165	2971.153	2.358576	168.769	SRR531996	Spur_XP_030838378.1
Spur_XM_030982518.1	3165	2977.786	5.445126	215.815	SRR532046	Spur_XP_030838378.1
Spur_XM_030982518.1	3165	2975.413	3.665320	443.917	SRR532055	Spur_XP_030838378.1
Spur_XM_030982518.1	3165	2977.127	3.120771	84.552	SRR532074	Spur_XP_030838378.1
Spur_XM_030982518.1	3165	2980.869	3.554408	157.649	SRR532121	Spur_XP_030838378.1
Spur_XM_030982518.1	3165	2989.102	5.792301	285.882	SRR532143	Spur_XP_030838378.1
Spur_XM_030982518.1	3165	2959.818	1.634223	205.808	SRR532151	Spur_XP_030838378.1
Spur_XM_030982518.1	3165	2984.212	4.462890	229.260	SRR533746	Spur_XP_030838378.1
Spur_XM_030983594.1	3690	3520.275	3.420861	176.091	SRR531843	Spur_XP_030839454.1
Spur_XM_030983594.1	3690	3517.097	7.257069	384.412	SRR531853	Spur_XP_030839454.1
Spur_XM_030983594.1	3690	3497.285	5.246591	478.629	SRR531860	Spur_XP_030839454.1
Spur_XM_030983594.1	3690	3516.837	7.752836	421.951	SRR531948	Spur_XP_030839454.1
Spur_XM_030983594.1	3690	3527.821	6.443885	463.832	SRR531949	Spur_XP_030839454.1
Spur_XM_030983594.1	3690	3480.534	4.183852	496.810	SRR531950	Spur_XP_030839454.1
Spur_XM_030983594.1	3690	3507.291	5.753757	286.555	SRR531951	Spur_XP_030839454.1
Spur_XM_030983594.1	3690	3495.473	18.650761	752.467	SRR531952	Spur_XP_030839454.1
Spur_XM_030983594.1	3690	3489.519	10.666475	500.884	SRR531953	Spur_XP_030839454.1
Spur_XM_030983594.1	3690	3459.583	3.325979	301.138	SRR531954	Spur_XP_030839454.1
Spur_XM_030983594.1	3690	3510.859	7.175794	363.108	SRR531955	Spur_XP_030839454.1
Spur_XM_030983594.1	3690	3501.524	4.300362	357.800	SRR531956	Spur_XP_030839454.1
Spur_XM_030983594.1	3690	3500.477	10.274643	604.461	SRR531957	Spur_XP_030839454.1
Spur_XM_030983594.1	3690	3486.364	2.976331	324.364	SRR531958	Spur_XP_030839454.1
Spur_XM_030983594.1	3690	3467.413	4.376679	362.097	SRR531964	Spur_XP_030839454.1
Spur_XM_030983594.1	3690	3496.153	6.183943	520.683	SRR531996	Spur_XP_030839454.1
Spur_XM_030983594.1	3690	3502.786	7.052997	328.827	SRR532046	Spur_XP_030839454.1
Spur_XM_030983594.1	3690	3500.413	4.367993	622.363	SRR532055	Spur_XP_030839454.1
Spur_XM_030983594.1	3690	3502.127	7.212868	229.882	SRR532074	Spur_XP_030839454.1
Spur_XM_030983594.1	3690	3505.869	3.945814	205.832	SRR532121	Spur_XP_030839454.1
Spur_XM_030983594.1	3690	3514.102	5.976469	346.780	SRR532143	Spur_XP_030839454.1
