Transcript	Length	EffectiveLength	TPM	NumReads	Sample	Gene
Spis_XP_022789801_1	6978	6674.436	31.322135	2952.356	SRR5573974	Spis_XP_022789801_1
Spis_XP_022789801_1	6978	6684.925	33.056710	4557.753	SRR5573975	Spis_XP_022789801_1
Spis_XP_022789801_1	6978	6694.661	28.045913	2978.388	SRR5573976	Spis_XP_022789801_1
Spis_XP_022789801_1	6978	6687.340	33.525405	3320.196	SRR5573977	Spis_XP_022789801_1
Spis_XP_022789801_1	6978	6674.934	30.236246	3368.660	SRR5573978	Spis_XP_022789801_1
Spis_XP_022789801_1	6978	6664.819	35.808732	5210.197	SRR5573979	Spis_XP_022789801_1
Spis_XP_022789801_1	6978	6675.738	30.775179	3393.646	SRR5573980	Spis_XP_022789801_1
Spis_XP_022789801_1	6978	6660.797	26.884383	3323.125	SRR5573981	Spis_XP_022789801_1
Spis_XP_022789801_1	6978	6715.706	34.490693	3149.689	SRR5573982	Spis_XP_022789801_1
Spis_XP_022789801_1	6978	6693.419	39.664225	3003.688	SRR5573983	Spis_XP_022789801_1
Spis_XP_022789801_1	6978	6690.986	29.936444	4493.477	SRR5573984	Spis_XP_022789801_1
Spis_XP_022789801_1	6978	6697.018	27.427573	4128.876	SRR5573985	Spis_XP_022789801_1
