Transcript	Length	EffectiveLength	TPM	NumReads	Sample	Gene
Azofil_Azfi_s0007.g010662	7128	6954.565	0.000000	0.000	ERR2503857	Azfi_s0007.g010662
Azofil_Azfi_s0007.g010662	7128	6936.814	10.569760	576.035	ERR2503858	Azfi_s0007.g010662
Azofil_Azfi_s0007.g010662	7128	6960.682	0.000000	0.000	ERR2503859	Azfi_s0007.g010662
Azofil_Azfi_s0007.g010662	7128	6941.614	8.269853	507.002	ERR2503860	Azfi_s0007.g010662
Azofil_Azfi_s0007.g010662	7128	6948.826	13.407399	690.000	ERR2503861	Azfi_s0007.g010662
Azofil_Azfi_s0007.g010662	7128	6953.746	15.849867	828.000	ERR2503862	Azfi_s0007.g010662
Azofil_Azfi_s0007.g010662	7128	6934.640	9.755779	540.088	ERR2503863	Azfi_s0007.g010662
Azofil_Azfi_s0007.g010662	7128	6950.679	17.079226	803.005	ERR2503864	Azfi_s0007.g010662
Azofil_Azfi_s0007.g010662	7128	6916.535	8.297706	403.000	ERR2503865	Azfi_s0007.g010662
Azofil_Azfi_s0007.g010662	7128	6952.871	12.664101	660.000	ERR2503866	Azfi_s0007.g010662
Azofil_Azfi_s0007.g010662	7128	6947.844	8.887540	550.000	ERR2503868	Azfi_s0007.g010662
Azofil_Azfi_s0007.g010662	7128	6943.653	9.600356	426.000	ERR2503869	Azfi_s0007.g010662
Azofil_Azfi_s0007.g010662	7128	6946.334	12.062715	776.001	ERR2503870	Azfi_s0007.g010662
Azofil_Azfi_s0007.g010662	7128	6929.768	9.959740	586.000	ERR2503871	Azfi_s0007.g010662
Azofil_Azfi_s0007.g010662	7128	6939.298	11.783986	583.000	ERR2503872	Azfi_s0007.g010662
Azofil_Azfi_s0007.g010662	7128	6890.705	8.143239	322.000	ERR2503873	Azfi_s0007.g010662
Azofil_Azfi_s0007.g010662	7128	6945.248	9.349409	406.170	ERR2503874	Azfi_s0007.g010662
Azofil_Azfi_s0007.g010662	7128	6960.665	10.949497	737.337	ERR2503875	Azfi_s0007.g010662
Azofil_Azfi_s0007.g010662	7128	6948.809	10.582813	553.376	ERR2503876	Azfi_s0007.g010662
Azofil_Azfi_s0007.g010662	7128	6957.713	13.420336	710.000	ERR2503877	Azfi_s0007.g010662
Azofil_Azfi_s0007.g010662	7128	6960.984	11.845563	587.450	ERR2503878	Azfi_s0007.g010662
Azofil_Azfi_s0129.g048917	4530	4356.565	0.000000	0.000	ERR2503857	Azfi_s0129.g048917
Azofil_Azfi_s0129.g048917	4530	4338.814	30.187030	1029.000	ERR2503858	Azfi_s0129.g048917
Azofil_Azfi_s0129.g048917	4530	4362.682	0.000000	0.000	ERR2503859	Azfi_s0129.g048917
Azofil_Azfi_s0129.g048917	4530	4343.614	26.524183	1017.524	ERR2503860	Azfi_s0129.g048917
Azofil_Azfi_s0129.g048917	4530	4350.826	34.850974	1123.000	ERR2503861	Azfi_s0129.g048917
Azofil_Azfi_s0129.g048917	4530	4355.746	36.537178	1195.593	ERR2503862	Azfi_s0129.g048917
Azofil_Azfi_s0129.g048917	4530	4336.640	30.356781	1050.965	ERR2503863	Azfi_s0129.g048917
Azofil_Azfi_s0129.g048917	4530	4352.679	34.817749	1025.134	ERR2503864	Azfi_s0129.g048917
Azofil_Azfi_s0129.g048917	4530	4318.535	28.209114	855.430	ERR2503865	Azfi_s0129.g048917
Azofil_Azfi_s0129.g048917	4530	4354.871	35.506080	1159.000	ERR2503866	Azfi_s0129.g048917
Azofil_Azfi_s0129.g048917	4530	4349.844	31.306896	1212.955	ERR2503868	Azfi_s0129.g048917
Azofil_Azfi_s0129.g048917	4530	4345.653	29.239285	812.000	ERR2503869	Azfi_s0129.g048917
Azofil_Azfi_s0129.g048917	4530	4348.334	34.964296	1408.022	ERR2503870	Azfi_s0129.g048917
Azofil_Azfi_s0129.g048917	4530	4331.768	30.182625	1110.077	ERR2503871	Azfi_s0129.g048917
Azofil_Azfi_s0129.g048917	4530	4341.298	30.144025	933.000	ERR2503872	Azfi_s0129.g048917
Azofil_Azfi_s0129.g048917	4530	4292.705	27.696187	682.254	ERR2503873	Azfi_s0129.g048917
Azofil_Azfi_s0129.g048917	4530	4347.248	33.464982	910.000	ERR2503874	Azfi_s0129.g048917
Azofil_Azfi_s0129.g048917	4530	4362.665	33.701248	1422.392	ERR2503875	Azfi_s0129.g048917
Azofil_Azfi_s0129.g048917	4530	4350.809	33.782082	1106.026	ERR2503876	Azfi_s0129.g048917
Azofil_Azfi_s0129.g048917	4530	4359.713	37.578569	1245.738	ERR2503877	Azfi_s0129.g048917
Azofil_Azfi_s0129.g048917	4530	4362.984	35.002615	1088.000	ERR2503878	Azfi_s0129.g048917
