Transcript	Length	EffectiveLength	TPM	NumReads	Sample	Gene
Acoe_gnl_WGS_NXFA_Aquca_030_00322.1	7128	6837.766	10.454836	1501.000	SRR12696615	Acoe_PIA37691.1
Acoe_gnl_WGS_NXFA_Aquca_030_00322.1	7128	6832.751	12.166179	2080.000	SRR12696616	Acoe_PIA37691.1
Acoe_gnl_WGS_NXFA_Aquca_030_00322.1	7128	6858.413	11.410419	1440.000	SRR12696617	Acoe_PIA37691.1
Acoe_gnl_WGS_NXFA_Aquca_030_00322.1	7128	6850.469	14.914095	2014.000	SRR12696618	Acoe_PIA37691.1
Acoe_gnl_WGS_NXFA_Aquca_030_00322.1	7128	6842.903	14.203861	2124.000	SRR12696619	Acoe_PIA37691.1
Acoe_gnl_WGS_NXFA_Aquca_030_00322.1	7128	6845.181	17.139127	2504.000	SRR12696620	Acoe_PIA37691.1
Acoe_gnl_WGS_NXFA_Aquca_030_00322.1	7128	6820.939	10.357267	1838.000	SRR12696621	Acoe_PIA37691.1
Acoe_gnl_WGS_NXFA_Aquca_030_00322.1	7128	6822.002	9.572333	1698.000	SRR12696622	Acoe_PIA37691.1
Acoe_gnl_WGS_NXFA_Aquca_030_00322.1	7128	6832.155	14.152764	2131.000	SRR12696623	Acoe_PIA37691.1
Acoe_gnl_WGS_NXFA_Aquca_030_00322.1	7128	6841.385	14.138807	1945.000	SRR12696624	Acoe_PIA37691.1
Acoe_gnl_WGS_NXFA_Aquca_030_00322.1	7128	6834.649	10.243345	1996.000	SRR12696625	Acoe_PIA37691.1
Acoe_gnl_WGS_NXFA_Aquca_030_00322.1	7128	6843.127	13.203850	2399.000	SRR12696626	Acoe_PIA37691.1
Acoe_gnl_WGS_NXFA_Aquca_030_00322.1	7128	6846.116	12.482355	1942.000	SRR12696627	Acoe_PIA37691.1
Acoe_gnl_WGS_NXFA_Aquca_030_00322.1	7128	6838.924	10.324640	1838.000	SRR12696628	Acoe_PIA37691.1
Acoe_gnl_WGS_NXFA_Aquca_030_00322.1	7128	6832.129	8.848062	1645.000	SRR12696629	Acoe_PIA37691.1
Acoe_gnl_WGS_NXFA_Aquca_030_00322.1	7128	6848.481	11.214245	1857.185	SRR12696630	Acoe_PIA37691.1
Acoe_gnl_WGS_NXFA_Aquca_030_00322.1	7128	6842.864	15.933815	2192.000	SRR12696631	Acoe_PIA37691.1
Acoe_gnl_WGS_NXFA_Aquca_030_00322.1	7128	6864.236	10.923720	1737.000	SRR12696632	Acoe_PIA37691.1
Acoe_gnl_WGS_NXFA_Aquca_030_00322.1	7128	6834.077	14.472007	2134.000	SRR12696633	Acoe_PIA37691.1
Acoe_gnl_WGS_NXFA_Aquca_030_00322.1	7128	6834.346	14.387489	2133.000	SRR12696634	Acoe_PIA37691.1
Acoe_gnl_WGS_NXFA_Aquca_030_00322.1	7128	6840.148	14.535334	1976.000	SRR12696635	Acoe_PIA37691.1
Acoe_gnl_WGS_NXFA_Aquca_030_00322.1	7128	6840.559	12.626317	2111.000	SRR12696636	Acoe_PIA37691.1
Acoe_gnl_WGS_NXFA_Aquca_030_00322.1	7128	6847.481	10.174478	1257.000	SRR12696637	Acoe_PIA37691.1
Acoe_gnl_WGS_NXFA_Aquca_030_00322.1	7128	6843.621	14.173754	2011.000	SRR12696638	Acoe_PIA37691.1
Acoe_gnl_WGS_NXFA_Aquca_030_00322.1	7128	6828.129	11.410708	1642.000	SRR12696639	Acoe_PIA37691.1
Acoe_gnl_WGS_NXFA_Aquca_030_00322.1	7128	6844.173	16.618476	2153.000	SRR12696640	Acoe_PIA37691.1
Acoe_gnl_WGS_NXFA_Aquca_030_00322.1	7128	6838.274	16.813158	2080.000	SRR12696641	Acoe_PIA37691.1
Acoe_gnl_WGS_NXFA_Aquca_030_00322.1	7128	6842.758	13.046560	2013.000	SRR12696642	Acoe_PIA37691.1
Acoe_gnl_WGS_NXFA_Aquca_030_00322.1	7128	6835.953	8.943219	1268.000	SRR12696643	Acoe_PIA37691.1
Acoe_gnl_WGS_NXFA_Aquca_030_00322.1	7128	6847.067	15.126047	1979.000	SRR12696644	Acoe_PIA37691.1
Acoe_gnl_WGS_NXFA_Aquca_030_00322.1	7128	6846.712	13.937994	1954.000	SRR12696645	Acoe_PIA37691.1
