Transcript	Length	EffectiveLength	TPM	NumReads	Sample	Gene
Apla_XM_022234729.1	2121	1934.428	16.290889	544.000	DRR072325	Apla_XP_022090421.1
Apla_XM_022234729.1	2121	1934.591	5.663602	213.000	DRR072326	Apla_XP_022090421.1
Apla_XM_022234729.1	2121	1938.518	2.999836	93.000	DRR072327	Apla_XP_022090421.1
Apla_XM_022234729.1	2121	1937.798	5.964812	200.000	DRR072328	Apla_XP_022090421.1
Apla_XM_022234729.1	2121	1935.366	2.402136	72.000	DRR072329	Apla_XP_022090421.1
Apla_XM_022234729.1	2121	1893.050	11.030350	72.000	DRR072330	Apla_XP_022090421.1
Apla_XM_022234729.1	2121	1884.720	6.651053	102.000	DRR072331	Apla_XP_022090421.1
Apla_XM_022234729.1	2121	1890.358	4.675968	166.000	DRR072332	Apla_XP_022090421.1
Apla_XM_022234729.1	2121	1904.695	2.770560	5.000	DRR072333	Apla_XP_022090421.1
Apla_XM_022234729.1	2121	1884.192	1.916978	30.000	DRR072334	Apla_XP_022090421.1
Apla_XM_022234729.1	2121	1894.202	1.706326	18.000	DRR072335	Apla_XP_022090421.1
Apla_XM_022234729.1	2121	1893.261	3.244934	36.000	DRR072336	Apla_XP_022090421.1
Apla_XM_022234729.1	2121	1892.249	2.864120	200.000	DRR072337	Apla_XP_022090421.1
Apla_XM_022234729.1	2121	1888.740	23.943381	305.000	DRR072338	Apla_XP_022090421.1
Apla_XM_022234729.1	2121	1886.666	16.520668	680.000	DRR072339	Apla_XP_022090421.1
Apla_XM_022234763.1	2319	2132.428	16.951521	624.000	DRR072325	Apla_XP_022090455.1
Apla_XM_022234763.1	2319	2132.591	7.163927	297.000	DRR072326	Apla_XP_022090455.1
Apla_XM_022234763.1	2319	2136.518	4.272978	146.000	DRR072327	Apla_XP_022090455.1
Apla_XM_022234763.1	2319	2135.798	8.902480	329.000	DRR072328	Apla_XP_022090455.1
Apla_XM_022234763.1	2319	2133.366	4.297849	142.000	DRR072329	Apla_XP_022090455.1
Apla_XM_022234763.1	2319	2091.050	11.372824	82.000	DRR072330	Apla_XP_022090455.1
Apla_XM_022234763.1	2319	2082.720	5.428678	92.000	DRR072331	Apla_XP_022090455.1
Apla_XM_022234763.1	2319	2088.358	5.023064	197.000	DRR072332	Apla_XP_022090455.1
Apla_XM_022234763.1	2319	2102.695	5.019341	10.000	DRR072333	Apla_XP_022090455.1
Apla_XM_022234763.1	2319	2082.192	2.197272	38.000	DRR072334	Apla_XP_022090455.1
