gene	orthogroup	orthologous_to
Phatri_Phatr3_J44952.p1	Rtt106.HG1.0:like:SSRP1:likeclu:1	NA
Ncra_EAA30417	Rtt106.HG1.0:like:SSRP1:likeclu:1	NA
Cang_ORZ39016	Rtt106.HG1.0:like:SSRP1:likeclu:1	NA
Umbram_245393	Rtt106.HG1.0:like:SSRP1:likeclu:1	NA
Rhidel_EIE78754	Rtt106.HG1.0:like:SSRP1:likeclu:1	NA
Ccin_EAU87692	Rtt106.HG1.0:like:SSRP1:likeclu:1	NA
Ihof_evm2s595	Rtt106.HG1.0:like:SSRP1:likeclu:1	NA
Pisp_OUM63367.1	Rtt106.HG1.0:like:SSRP1:likeclu:1	NA
Bden_EGF78447	Rtt106.HG1.0:like:SSRP1:likeclu:1	NA
Amac_KNE60465	Rtt106.HG1.0:like:SSRP1:likeclu:1	NA
Amac_KNE67101	Rtt106.HG1.0:like:SSRP1:likeclu:1	NA
Gpro_KXS13952	Rtt106.HG1.0:like:SSRP1:likeclu:1	NA
Cfra_CFRG0289T1	Rtt106.HG1.0:like:SSRP1:likeclu:1	NA
Pbla_XP_018287369.1	Rtt106.HG1.0:like:SSRP1:likeclu:1	NA
Clim_evm30s204	Rtt106.HG1.0:like:SSRP1:likeclu:1	NA
Morelo_OAQ35728	Rtt106.HG1.0:like:SSRP1:likeclu:1	NA
Plebac_Pbla_mRNA_12391	Rtt106.HG1.0:like:SSRP1:likeclu:1	NA
Sarc_Sarc4_g27196T	Rtt106.HG1.0:like:SSRP1:likeclu:1	NA
Spun_KNC96601	Rtt106.HG1.0:like:SSRP1:likeclu:1	NA
Spom_SPAC6G9.03c.1_pep	Rtt106.HG1.0:like:SSRP1:likeclu:1	NA
Scer_YNL206C	Rtt106.HG1.0:like:SSRP1:likeclu:1	NA
Tmel_CAZ81004	Rtt106.HG1.0:like:SSRP1:likeclu:1	NA
Crei_PNW86519	Rtt106.HG1.0:like:SSRP1:likeclu:1	NA
Vcar_XP_002949347.1	Rtt106.HG1.0:like:SSRP1:likeclu:1	NA
Esil_CBJ28470	Rtt106.HG1.0:like:SSRP1:likeclu:1	NA
Aplker_97916	Rtt106.HG1.0:like:SSRP1:likeclu:1	NA
Bnat_JGI_V11_90542	Rtt106.HG1.0:like:SSRP1:likeclu:1	NA
Honfer_GBG24689	Rtt106.HG1.0:like:SSRP1:likeclu:1	NA
