gene	orthogroup	orthologous_to
Amobb2_AMBB2_00768.mRNA.2	SWIRM.HG1.0:MYSM1	MYSM1
Exapal_XP_028514062.1	SWIRM.HG1.0:MYSM1	MYSM1
Hsap_ENSP00000418734.1	SWIRM.HG1.0:MYSM1	MYSM1
Rirr_GBC46457	SWIRM.HG1.0:MYSM1	MYSM1
Plebac_Pbla_mRNA_398	SWIRM.HG1.0:MYSM1	MYSM1
Hetalb_XP_020437233.1	SWIRM.HG1.0:MYSM1	MYSM1
Cowc_KJE92977	SWIRM.HG1.0:MYSM1	MYSM1
Adig_XP_015747760.1	SWIRM.HG1.0:MYSM1	MYSM1
Morelo_OAQ34881	SWIRM.HG1.0:MYSM1	MYSM1
Apla_XP_022087338.1	SWIRM.HG1.0:MYSM1	MYSM1
Malcal_MALCA_04834.mRNA.1	SWIRM.HG1.0:MYSM1	MYSM1
Plafun_PRP78187	SWIRM.HG1.0:MYSM1	MYSM1
Rhidel_EIE81667	SWIRM.HG1.0:MYSM1	MYSM1
Ancsig_Gene.79550	SWIRM.HG1.0:MYSM1	MYSM1
Manpla_Gene.53574	SWIRM.HG1.0:MYSM1	MYSM1
Dpul_EFX89763	SWIRM.HG1.0:MYSM1	MYSM1
Phoaus_g6972.t1	SWIRM.HG1.0:MYSM1	MYSM1
Notgen_g13333.t1	SWIRM.HG1.0:MYSM1	MYSM1
Diprot_Gene.25004	SWIRM.HG1.0:MYSM1	MYSM1
Mcir_OAD01377	SWIRM.HG1.0:MYSM1	MYSM1
Linana_g7194.t1	SWIRM.HG1.0:MYSM1	MYSM1
Ddis_EAL68136	SWIRM.HG1.0:MYSM1	MYSM1
Gpro_KXS19142	SWIRM.HG1.0:MYSM1	MYSM1
Maljak_MALJA_08621.mRNA.1	SWIRM.HG1.0:MYSM1	MYSM1
Plamic_ANCSI_03941.mRNA.1	SWIRM.HG1.0:MYSM1	MYSM1
Cavfas_EGG17309	SWIRM.HG1.0:MYSM1	MYSM1
Umbram_231166	SWIRM.HG1.0:MYSM1	MYSM1
Rhidel_EIE81289	SWIRM.HG1.0:MYSM1	MYSM1
Skow_XP_006820909.1	SWIRM.HG1.0:MYSM1	MYSM1
Tielac_KYQ90845	SWIRM.HG1.0:MYSM1	MYSM1
Spur_XP_030852850.1	SWIRM.HG1.0:MYSM1	MYSM1
Tcas_XP_972498.1	SWIRM.HG1.0:MYSM1	MYSM1
Notgen_g6386.t1	SWIRM.HG1.0:MYSM1	MYSM1
Drer_ENSDARP00000148580.1	SWIRM.HG1.0:MYSM1	MYSM1
Pbla_XP_018298700.1	SWIRM.HG1.0:MYSM1	MYSM1
Ctel_CapteP227777	SWIRM.HG1.0:MYSM1	MYSM1
Pbla_XP_018294582.1	SWIRM.HG1.0:MYSM1	MYSM1
Cgig_EKC41338	SWIRM.HG1.0:MYSM1	MYSM1
Gefoke_MALSP_02145.mRNA.1	SWIRM.HG1.0:MYSM1	MYSM1
Spun_KND05014	SWIRM.HG1.0:MYSM1	MYSM1
Nvec_NVE13932	SWIRM.HG1.0:MYSM1	MYSM1
Lgig_LotgiP126355	SWIRM.HG1.0:MYSM1	MYSM1
Mvib_comp270621_c0_seq1_fr4	SWIRM.HG1.0:MYSM1	MYSM1
Spis_XP_022802344_1	SWIRM.HG1.0:MYSM1	MYSM1
Concor_KXN74003	SWIRM.HG1.0:MYSM1	MYSM1
Plebac_Pbla_mRNA_4390	SWIRM.HG1.0:MYSM1	MYSM1
Spur_XP_030852849.1	SWIRM.HG1.0:MYSM1	MYSM1
Maljak_MALJA_03167.mRNA.1	SWIRM.HG1.0:MYSM1	MYSM1
Ihof_evm1s422	SWIRM.HG1.0:MYSM1	MYSM1
Bden_EGF82457	SWIRM.HG1.0:MYSM1	MYSM1
Ptyfla_pfl_40v0_9_20150316_1g9744.t1	SWIRM.HG1.0:MYSM1	MYSM1
Nk52_evm1s361	SWIRM.HG1.0:MYSM1	MYSM1
Amobb2_AMBB2_00768.mRNA.1	SWIRM.HG1.0:MYSM1	MYSM1
Gonavo_g3408.t1	SWIRM.HG1.1:like:SMARCC1/SMARCC2:likeclu:2	NA
Gthe_EKX37195	SWIRM.HG1.1:like:SMARCC1/SMARCC2:likeclu:2	NA
Glam_EFD95104	SWIRM.HG1.2:SMARCC1/SMARCC2	SMARCC1/SMARCC2
Tadh_P31063	SWIRM.HG1.2:SMARCC1/SMARCC2	SMARCC1/SMARCC2
Phakir_PHAKIR_00205.mRNA.1	SWIRM.HG1.2:SMARCC1/SMARCC2	SMARCC1/SMARCC2
Jaklib_JAKLI_01391.mRNA.1	SWIRM.HG1.2:SMARCC1/SMARCC2	SMARCC1/SMARCC2
Andgod_ANDGO_08028.mRNA.1	SWIRM.HG1.2:SMARCC1/SMARCC2	SMARCC1/SMARCC2
Nvec_NVE13032	SWIRM.HG1.2:SMARCC1/SMARCC2	SMARCC1/SMARCC2
Sphfal_Sphfalx02G105800.3.p	SWIRM.HG1.2:SMARCC1/SMARCC2	SMARCC1/SMARCC2
Dpul_EFX80450	SWIRM.HG1.2:SMARCC1/SMARCC2	SMARCC1/SMARCC2
Plamic_ANCSI_04779.mRNA.1	SWIRM.HG1.2:SMARCC1/SMARCC2	SMARCC1/SMARCC2
Atri_ERN06294	SWIRM.HG1.2:SMARCC1/SMARCC2	SMARCC1/SMARCC2
Klenit_GAQ82079.1	SWIRM.HG1.2:SMARCC1/SMARCC2	SMARCC1/SMARCC2
Smoe_EFJ15406	SWIRM.HG1.2:SMARCC1/SMARCC2	SMARCC1/SMARCC2
Aque_Aqu2.1.06289_001	SWIRM.HG1.2:SMARCC1/SMARCC2	SMARCC1/SMARCC2
Clyhem_TCONS_00022281-protein	SWIRM.HG1.2:SMARCC1/SMARCC2	SMARCC1/SMARCC2
Ppat_Pp3c2_24980V3.1	SWIRM.HG1.2:SMARCC1/SMARCC2	SMARCC1/SMARCC2
Chabra_GBG77115	SWIRM.HG1.2:SMARCC1/SMARCC2	SMARCC1/SMARCC2
Acoe_PIA55688.1	SWIRM.HG1.2:SMARCC1/SMARCC2	SMARCC1/SMARCC2
Sbic_EES04686	SWIRM.HG1.2:SMARCC1/SMARCC2	SMARCC1/SMARCC2
Cpar_Cpar_evm2s3683	SWIRM.HG1.2:SMARCC1/SMARCC2	islike:SMARCC1/SMARCC2
Drer_ENSDARP00000153492.1	SWIRM.HG1.2:SMARCC1/SMARCC2	SMARCC2
Clim_evm40s7	SWIRM.HG1.2:SMARCC1/SMARCC2	islike:SMARCC1/SMARCC2
