gene	orthogroup	orthologous_to
Atri_ERN15209	Hat1_N.HG1.0:HAT1	HAT1
Skow_NP_001171746.1	Hat1_N.HG1.0:HAT1	HAT1
Cneo_AAW41043	Hat1_N.HG1.0:HAT1	islike:HAT1
Honfer_GBG33752	Hat1_N.HG1.0:HAT1	HAT1
Dpul_EFX75805	Hat1_N.HG1.0:HAT1	HAT1
Nutlon_comp26304_c0_seq1.p1	Hat1_N.HG1.0:HAT1	HAT1
Ihof_evm10s115	Hat1_N.HG1.0:HAT1	HAT1
Hetalb_XP_020428343.1	Hat1_N.HG1.0:HAT1	HAT1
Hydvul_Sc4wPfr_673.1.g28289.t1	Hat1_N.HG1.0:HAT1	HAT1
Plabra_CEP02752	Hat1_N.HG1.0:HAT1	HAT1
Vitbra_CEL93542.1	Hat1_N.HG1.0:HAT1	HAT1
Ttra_KNC56139	Hat1_N.HG1.0:HAT1	HAT1
Jaklib_JAKLI_07130.mRNA.1	Hat1_N.HG1.0:HAT1	HAT1
Amobb2_AMBB2_08476.mRNA.1	Hat1_N.HG1.0:HAT1	HAT1
Ptyfla_pfl_40v0_9_20150316_1g33768.t1	Hat1_N.HG1.0:HAT1	HAT1
Clyhem_TCONS_00000477-protein	Hat1_N.HG1.0:HAT1	HAT1
Ptet_CAK79573	Hat1_N.HG1.0:HAT1	HAT1
Spur_XP_030842939.1	Hat1_N.HG1.0:HAT1	HAT1
Adig_XP_015750960.1	Hat1_N.HG1.0:HAT1	HAT1
Meteor_CRO19MET_NODE_6627.p1	Hat1_N.HG1.0:HAT1	HAT1
Cavfas_EGG19453	Hat1_N.HG1.0:HAT1	HAT1
Nk52_evm21s1810	Hat1_N.HG1.0:HAT1	HAT1
Exapal_XP_020910952.1	Hat1_N.HG1.0:HAT1	HAT1
Sman_Smp_178700.1_pep	Hat1_N.HG1.0:HAT1	HAT1
Oxytri_EJY80323	Hat1_N.HG1.0:HAT1	HAT1
Eimten_CDJ39830	Hat1_N.HG1.0:HAT1	HAT1
Alblai_CCA17862	Hat1_N.HG1.0:HAT1	HAT1
Tielac_KYQ90488	Hat1_N.HG1.0:HAT1	HAT1
Lcom_lcpid36342	Hat1_N.HG1.0:HAT1	HAT1
Lgig_LotgiP232538	Hat1_N.HG1.0:HAT1	HAT1
Jakbah_JAKBA_06969.mRNA.1	Hat1_N.HG1.0:HAT1	HAT1
Amac_KNE65907	Hat1_N.HG1.0:HAT1	islike:HAT1
Umbram_235937	Hat1_N.HG1.0:HAT1	islike:HAT1
Coka_g14089.t1	Hat1_N.HG1.0:HAT1	HAT1
Ctel_CapteP169509	Hat1_N.HG1.0:HAT1	HAT1
Nvec_NVE11887	Hat1_N.HG1.0:HAT1	HAT1
Exapal_XP_028513786.1	Hat1_N.HG1.0:HAT1	HAT1
Ramvar_GAU96189.1	Hat1_N.HG1.0:HAT1	HAT1
Mcir_OAD08900	Hat1_N.HG1.0:HAT1	islike:HAT1
Plafun_PRP77261	Hat1_N.HG1.0:HAT1	HAT1
Ddis_EAL70027	Hat1_N.HG1.0:HAT1	HAT1
Gthe_EKX54736	Hat1_N.HG1.0:HAT1	HAT1
Plebac_Pbla_mRNA_5636	Hat1_N.HG1.0:HAT1	islike:HAT1
Spimul_13986_TR7494_c0_g1	Hat1_N.HG1.0:HAT1	HAT1
Cfra_CFRG3096T1	Hat1_N.HG1.0:HAT1	HAT1
Pfal_CAX63925	Hat1_N.HG1.0:HAT1	HAT1
Acas_ELR24340	Hat1_N.HG1.0:HAT1	HAT1
Vitbra_CEM11299.1	Hat1_N.HG1.0:HAT1	HAT1
Hsap_ENSP00000264108.4	Hat1_N.HG1.0:HAT1	HAT1
Vitbra_CEL93524.1	Hat1_N.HG1.0:HAT1	HAT1
Tcas_XP_966673.1	Hat1_N.HG1.0:HAT1	HAT1
Apla_XP_022087098.1	Hat1_N.HG1.0:HAT1	HAT1
Bralan_BL05111_evm0	Hat1_N.HG1.0:HAT1	HAT1
Scil_scpid82954	Hat1_N.HG1.0:HAT1	HAT1
Spom_SPAC139.06.1_pep	Hat1_N.HG1.0:HAT1	islike:HAT1
Sarc_Sarc4_g13485T	Hat1_N.HG1.0:HAT1	HAT1
Morelo_OAQ30284	Hat1_N.HG1.0:HAT1	islike:HAT1
Sros_EGD75663	Hat1_N.HG1.0:HAT1	HAT1
Ccin_EAU88198	Hat1_N.HG1.0:HAT1	islike:HAT1
Tadh_P53567	Hat1_N.HG1.0:HAT1	HAT1
Concor_KXN67456	Hat1_N.HG1.0:HAT1	islike:HAT1
Helrob_HelroP184879	Hat1_N.HG1.0:HAT1	HAT1
Bnat_JGI_V11_131015	Hat1_N.HG1.0:HAT1	HAT1
Cmer_CMS083CT	Hat1_N.HG1.0:HAT1	HAT1
Notgen_g17766.t1	Hat1_N.HG1.0:HAT1	HAT1
Cscu_XP_023212771.1	Hat1_N.HG1.0:HAT1	HAT1
Notgen_g21105.t1	Hat1_N.HG1.0:HAT1	HAT1
Falb_KCV73439	Hat1_N.HG1.0:HAT1	islike:HAT1
Hduj_OQV21488.1	Hat1_N.HG1.0:HAT1	HAT1
Sappar_KDO30017	Hat1_N.HG1.0:HAT1	HAT1
Secula_SECUL_01085.mRNA.1	Hat1_N.HG1.0:HAT1	HAT1
Morvir_scaffold56.g36.t1	Hat1_N.HG1.0:HAT1	HAT1
Cang_ORZ35470	Hat1_N.HG1.0:HAT1	islike:HAT1
Mbre_EDQ87971	Hat1_N.HG1.0:HAT1	HAT1
Recame_RECAM_15295.mRNA.1	Hat1_N.HG1.0:HAT1	HAT1
Cint_ENSCINP00000013436.3	Hat1_N.HG1.0:HAT1	HAT1
Pygbif_GCRY01004090.1.p1	Hat1_N.HG1.0:HAT1	HAT1
Coerev_PIA17203.1	Hat1_N.HG1.0:HAT1	islike:HAT1
Tetwil_Twilhelma_g22986.t1	Hat1_N.HG1.0:HAT1	HAT1
Gthe_EKX50301	Hat1_N.HG1.0:HAT1	HAT1
Ocar_g707.t1	Hat1_N.HG1.0:HAT1	HAT1
Oxytri_EJY77264	Hat1_N.HG1.0:HAT1	HAT1
Vitbra_CEM33348.1	Hat1_N.HG1.0:HAT1	HAT1
Esil_CBJ48377	Hat1_N.HG1.0:HAT1	HAT1
Spun_KND02790	Hat1_N.HG1.0:HAT1	islike:HAT1
Drer_ENSDARP00000044127.6	Hat1_N.HG1.0:HAT1	HAT1
Cowc_KJE92455	Hat1_N.HG1.0:HAT1	HAT1
Andgod_ANDGO_02531.mRNA.1	Hat1_N.HG1.0:HAT1	HAT1
Bden_EGF81931	Hat1_N.HG1.0:HAT1	islike:HAT1
Pbla_XP_018294323.1	Hat1_N.HG1.0:HAT1	islike:HAT1
Alblai_CCA17863	Hat1_N.HG1.0:HAT1	islike:HAT1
Clim_evm69s150	Hat1_N.HG1.0:HAT1	HAT1
Pisp_OUM58525.1	Hat1_N.HG1.0:HAT1	islike:HAT1
Nvec_NVE6508	Hat1_N.HG1.0:HAT1	HAT1
Emul_CDI98387.1	Hat1_N.HG1.0:HAT1	HAT1
Rigram_Gene.30991	Hat1_N.HG1.0:HAT1	HAT1
Tmel_CAZ85385	Hat1_N.HG1.0:HAT1	islike:HAT1
Amac_KNE62414	Hat1_N.HG1.0:HAT1	islike:HAT1
Scer_YPL001W	Hat1_N.HG1.0:HAT1	islike:HAT1
Lpol_XP_013794079.1	Hat1_N.HG1.0:HAT1	HAT1
Vitbra_CEL92986.1	Hat1_N.HG1.0:HAT1	HAT1
Tthe_EAR94632	Hat1_N.HG1.0:HAT1	HAT1
Ddis_EAL69860	Hat1_N.HG1.0:HAT1	HAT1
Diprot_Gene.25370	Hat1_N.HG1.0:HAT1	HAT1
Ptet_CAK74877	Hat1_N.HG1.0:HAT1	HAT1
Eimten_CDJ41229	Hat1_N.HG1.0:HAT1	HAT1
Styinc_Gene19624_m19624	Hat1_N.HG1.0:HAT1	HAT1
Cvel_12314.t1-p1	Hat1_N.HG1.0:HAT1	HAT1
Carmem_4123.p1	Hat1_N.HG1.0:HAT1	islike:HAT1
Rhidel_EIE75518	Hat1_N.HG1.0:HAT1	islike:HAT1
Vitbra_CEL92990.1	Hat1_N.HG1.0:HAT1	HAT1
Aque_Aqu2.1.24283_001	Hat1_N.HG1.0:HAT1	HAT1
Rirr_GBC42838	Hat1_N.HG1.0:HAT1	islike:HAT1
Exapal_XP_020896532.1	Hat1_N.HG1.0:HAT1	HAT1
Gpro_KXS21195	Hat1_N.HG1.0:HAT1	islike:HAT1
Linana_g9629.t1	Hat1_N.HG1.0:HAT1	HAT1
Phoaus_g14807.t1	Hat1_N.HG1.0:HAT1	HAT1
Aplker_96293	Hat1_N.HG1.0:HAT1	HAT1
Spis_XP_022787477_1	Hat1_N.HG1.0:HAT1	HAT1
Dmel_FBpp0078318	Hat1_N.HG1.0:HAT1	HAT1
