gene	orthogroup	orthologous_to
Bodsal_CUG90450.1	MRG.HG1.0:like:MORF4L1/MORF4L2/MSL3:likeclu:1	NA
Maljak_MALJA_18195.mRNA.1	MRG.HG1.0:like:MORF4L1/MORF4L2/MSL3:likeclu:1	NA
Malcal_MALCA_10154.mRNA.1	MRG.HG1.0:like:MORF4L1/MORF4L2/MSL3:likeclu:1	NA
Strcul_EPY19260	MRG.HG1.0:like:MORF4L1/MORF4L2/MSL3:likeclu:1	NA
Carmem_b1214.p1	MRG.HG1.0:like:MORF4L1/MORF4L2/MSL3:likeclu:1	NA
Retfil_ETO22700	MRG.HG1.0:like:MORF4L1/MORF4L2/MSL3:likeclu:1	NA
Carmem_3293.p1	MRG.HG1.0:like:MORF4L1/MORF4L2/MSL3:likeclu:1	NA
Andgod_ANDGO_02330.mRNA.1	MRG.HG1.0:like:MORF4L1/MORF4L2/MSL3:likeclu:1	NA
Plamic_ANCSI_00744.mRNA.1	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MORF4L1/MORF4L2/MSL3
Pygbif_GCRY01005271.1.p1	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	islike:MSL3
Ctel_CapteP223835	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MSL3
Notgen_g3880.t1	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MORF4L1/MORF4L2
Ppat_PAC_32959114.CDS.1	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	islike:MSL3
Dpul_EFX86651	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MSL3
Smoe_EFJ35738	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	islike:MSL3
Umay_KIS68155	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MORF4L1/MORF4L2
Tmel_CAZ84135	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MORF4L1/MORF4L2
Ncra_EAA34392	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MORF4L1/MORF4L2
Mgut_XP_012838734.1	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	islike:MSL3
Phoaus_g6061.t1	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MSL3
Apla_XP_022080871.1	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MSL3
Pbla_XP_018293517.1	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MORF4L1/MORF4L2
Diprot_Gene.25511	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MSL3
Umbram_233819	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MORF4L1/MORF4L2
Jaklib_JAKLI_17411.mRNA.1	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	islike:MORF4L1/MORF4L2/MSL3
Apla_XP_022104703.1	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MORF4L1/MORF4L2
Plebac_Pbla_mRNA_13358	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MORF4L1/MORF4L2
Gpro_KXS11602	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MORF4L1/MORF4L2
Mbre_EDQ91896	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MORF4L1/MORF4L2
Acas_ELR16679	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	islike:MORF4L1/MORF4L2/MSL3
Sarc_Sarc4_g26321T	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	islike:MORF4L1/MORF4L2
Lgig_LotgiP165646	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MSL3
Dpul_EFX89937	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MORF4L1/MORF4L2
Nutlon_comp21640_c0_seq1.p1	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	islike:MSL3
Pinf_PITG_11998T0	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	islike:MSL3
Cscu_XP_023231810.1	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MSL3
Spom_SPAC23H4.12.1_pep	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MORF4L1/MORF4L2
Tcas_XP_970319.1	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MSL3
Spur_XP_030842060.1	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MSL3
Mlei_ML0053_g38_t1	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MORF4L1/MORF4L2
Tetwil_Twilhelma_g25975.t2	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MORF4L1/MORF4L2
Styinc_Gene13418_m13418	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	islike:MORF4L1/MORF4L2/MSL3
Tcas_XP_015839666.1	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MSL3
Phakir_PHAKIR_07161.mRNA.1	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MORF4L1/MORF4L2
Phatri_Phatr3_J44463.p1	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	islike:MSL3
Gonavo_comp55055_c0_seq1_6_ORF1_257	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	islike:MSL3
Umbram_225612	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MORF4L1/MORF4L2
Esil_CBJ30813	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	islike:MSL3
Atha_AT1G02740.1	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	islike:MSL3
Mgut_XP_012840802.1	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	islike:MSL3
Ulvmut_UM060_00111	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	islike:MSL3
Morvir_scaffold103.g63.t1	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MSL3
Lcom_lcpid67425	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MSL3
Tetwil_Twilhelma_g7163.t1	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MSL3
Hetalb_XP_020427368.1	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MORF4L1/MORF4L2
Mgut_XP_012838736.1	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	islike:MSL3
Aano_EGB03669	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	islike:MORF4L1/MORF4L2/MSL3
Rhidel_EIE84713	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MORF4L1/MORF4L2
Cavfas_EGG18281	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MORF4L1/MORF4L2
Plafun_PRP74321	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MORF4L1/MORF4L2
Smoe_EFJ22850	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	islike:MSL3
Lpol_XP_013791556.1	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MORF4L1/MORF4L2
Rirr_GBC19288	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MORF4L1/MORF4L2
Mcir_OAD06072	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MORF4L1/MORF4L2
Lpol_XP_013787217.1	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MSL3
Amobb2_AMBB2_03117.mRNA.1	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	islike:MORF4L1/MORF4L2/MSL3
Clim_evm2s180	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MORF4L1/MORF4L2
Spun_KND01157	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MORF4L1/MORF4L2
Scil_scpid83239	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MSL3
Pavlsp_1003307	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MORF4L1/MORF4L2
Sros_EGD72795	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	islike:MSL3
Cgig_EKC28356	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MORF4L1/MORF4L2
Dmel_FBpp0076635	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MSL3
Scil_scpid70894	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MSL3
Ttra_KNC50156	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	islike:MORF4L1/MORF4L2
Ehux_EOD16694	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MORF4L1/MORF4L2
Sphfal_Sphfalx04G113000.1.p	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	islike:MSL3
Ihof_evm2s361	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	islike:MORF4L1/MORF4L2
Lcom_lcpid50701	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MORF4L1/MORF4L2
Gthe_EKX48704	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	islike:MSL3
Nvec_NVE8110	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MORF4L1/MORF4L2
Atri_ERN18900	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	islike:MSL3
Ptyfla_pfl_40v0_9_20150316_1g7605.t1	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MORF4L1/MORF4L2
Bralan_BL02950_cuf9	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MORF4L1/MORF4L2
Cgig_EKC32222	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MSL3
Recame_RECAM_21143.mRNA.1	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	islike:MORF4L1/MORF4L2/MSL3
Masbal_CACRSC010001478.1.p3	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	islike:MORF4L1/MORF4L2/MSL3
Sbic_OQU84823	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	islike:MSL3
Cgig_EKC34700	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MORF4L1/MORF4L2
Lpol_XP_013787220.1	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MSL3
Jakbah_JAKBA_08784.mRNA.1	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	islike:MORF4L1/MORF4L2/MSL3
Jaklib_JAKLI_05502.mRNA.1	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	islike:MORF4L1/MORF4L2/MSL3
Aque_Aqu2.1.41257_001	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MSL3
Retfil_ETO09400	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MORF4L1/MORF4L2
Rirr_GBC53223	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MORF4L1/MORF4L2
Aplker_72271	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MORF4L1/MORF4L2
Sros_EGD77021	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	islike:MSL3
Clyhem_TCONS_00004214-protein	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MSL3
Gefoke_MALSP_13384.mRNA.1	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MORF4L1/MORF4L2
Emue_0001g906a	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MORF4L1/MORF4L2
Chabra_GBG79239	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	islike:MSL3
Spis_XP_022797111_1	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MORF4L1/MORF4L2
Klenit_GAQ85144.1	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	islike:MSL3
Plafun_PRP75649	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MORF4L1/MORF4L2
Pbla_XP_018286524.1	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MORF4L1/MORF4L2
Mcir_OAD02378	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MORF4L1/MORF4L2
Tielac_KYQ93265	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MORF4L1/MORF4L2
Auraur_scaffold1103.g4.t1	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MSL3
Nk52_evm10s967	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MORF4L1/MORF4L2
Clyhem_TCONS_00072701-protein	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MORF4L1/MORF4L2
Scil_scpid79634	MRG.HG1.1:MORF4L1/MORF4L2/MSL3	MORF4L1/MORF4L2
