gene	orthogroup	orthologous_to
Scer_YOR038C	Hira.HG1.0:HIRA	HIRA
Lpol_XP_022258852.1	Hira.HG1.0:HIRA	HIRA
Cowc_KJE89259	Hira.HG1.0:HIRA	islike:HIRA
Cocsub_XP_005651956.1	Hira.HG1.0:HIRA	islike:HIRA
Hydvul_Sc4wPfr_175.1.g31532.t1	Hira.HG1.0:HIRA	HIRA
Sappar_KDO30942	Hira.HG1.0:HIRA	islike:HIRA
Nutlon_comp6298_c0_seq1.p2	Hira.HG1.0:HIRA	islike:HIRA
Plafun_PRP76358	Hira.HG1.0:HIRA	islike:HIRA
Maljak_MALJA_21011.mRNA.1	Hira.HG1.0:HIRA	islike:HIRA
Pygbif_GCRY01004639.1.p1	Hira.HG1.0:HIRA	islike:HIRA
Nutlon_comp6006_c0_seq1.p1	Hira.HG1.0:HIRA	islike:HIRA
Ptet_CAK67633	Hira.HG1.0:HIRA	islike:HIRA
Bdis_KQJ91583	Hira.HG1.0:HIRA	islike:HIRA
Aque_Aqu2.1.15469_001	Hira.HG1.0:HIRA	HIRA
Jakbah_JAKBA_05655.mRNA.1	Hira.HG1.0:HIRA	islike:HIRA
Dmel_FBpp0071028	Hira.HG1.0:HIRA	HIRA
Otau_XP_003080485.2	Hira.HG1.0:HIRA	islike:HIRA
Smoe_EFJ20190	Hira.HG1.0:HIRA	islike:HIRA
Dpul_EFX84898	Hira.HG1.0:HIRA	HIRA
Ramvar_GAU94240.1	Hira.HG1.0:HIRA	HIRA
Gthe_EKX49410	Hira.HG1.0:HIRA	islike:HIRA
Tetwil_Twilhelma_g5048.t1	Hira.HG1.0:HIRA	HIRA
Cavfas_EGG22943	Hira.HG1.0:HIRA	islike:HIRA
Lcom_lcpid10500	Hira.HG1.0:HIRA	HIRA
Acas_ELR22783	Hira.HG1.0:HIRA	islike:HIRA
Cscu_XP_023233060.1	Hira.HG1.0:HIRA	HIRA
Ancsig_Gene.86346	Hira.HG1.0:HIRA	islike:HIRA
Gefoke_MALSP_06898.mRNA.1	Hira.HG1.0:HIRA	islike:HIRA
Scil_scpid12549	Hira.HG1.0:HIRA	HIRA
Tcas_XP_015833779.1	Hira.HG1.0:HIRA	HIRA
Nk52_evm28s2192	Hira.HG1.0:HIRA	HIRA
Porumb_OSX68703.1	Hira.HG1.0:HIRA	islike:HIRA
Lgig_LotgiP206663	Hira.HG1.0:HIRA	HIRA
Pinf_PITG_16801T0	Hira.HG1.0:HIRA	islike:HIRA
Sphfal_Sphfalx01G029500.1.p	Hira.HG1.0:HIRA	islike:HIRA
Spur_XP_030847897.1	Hira.HG1.0:HIRA	HIRA
Alblai_CCA16712	Hira.HG1.0:HIRA	islike:HIRA
Tpse_EED87762	Hira.HG1.0:HIRA	islike:HIRA
Ulvmut_UM018_00391	Hira.HG1.0:HIRA	islike:HIRA
Gracho_PXF46680.1	Hira.HG1.0:HIRA	islike:HIRA
Retfil_ETO16412	Hira.HG1.0:HIRA	islike:HIRA
Ppat_Pp3c16_16320V3.1	Hira.HG1.0:HIRA	islike:HIRA
Acoe_PIA58970.1	Hira.HG1.0:HIRA	islike:HIRA
Hsap_ENSP00000263208.5	Hira.HG1.0:HIRA	HIRA
Aplker_67797	Hira.HG1.0:HIRA	islike:HIRA
Sbic_EER96354	Hira.HG1.0:HIRA	islike:HIRA
