gene	orthogroup	orthologous_to
Coka_g12563.t1	KAT11.HG1.0:like:CREBBP/EP300:likeclu:1	NA
Gthe_EKX36065	KAT11.HG1.0:like:CREBBP/EP300:likeclu:1	NA
Gthe_EKX35986	KAT11.HG1.0:like:CREBBP/EP300:likeclu:1	NA
Gthe_EKX52917	KAT11.HG1.0:like:CREBBP/EP300:likeclu:1	NA
Gthe_EKX53643	KAT11.HG1.0:like:CREBBP/EP300:likeclu:1	NA
Sarc_Sarc4_g31107T	KAT11.HG1.0:like:CREBBP/EP300:likeclu:1	NA
Gthe_EKX40553	KAT11.HG1.1:CREBBP/EP300	CREBBP/EP300
Caulen_g7675.t1	KAT11.HG1.1:CREBBP/EP300	islike:CREBBP/EP300
Coka_g17427.t1	KAT11.HG1.1:CREBBP/EP300	islike:CREBBP/EP300
Marpol_PTQ35343	KAT11.HG1.1:CREBBP/EP300	islike:CREBBP/EP300
Pinf_PITG_07302T0	KAT11.HG1.1:CREBBP/EP300	islike:CREBBP/EP300
Acoe_PIA36995.1	KAT11.HG1.1:CREBBP/EP300	islike:CREBBP/EP300
Apla_XP_022108030.1	KAT11.HG1.1:CREBBP/EP300	CREBBP/EP300
Phatri_Phatr3_J54505.p1	KAT11.HG1.1:CREBBP/EP300	islike:CREBBP/EP300
Sappar_KDO19024	KAT11.HG1.1:CREBBP/EP300	islike:CREBBP/EP300
Scil_scpid8584	KAT11.HG1.1:CREBBP/EP300	islike:CREBBP/EP300
Cvar_XP_005849078.1	KAT11.HG1.1:CREBBP/EP300	islike:CREBBP/EP300
Honfer_GBG25889	KAT11.HG1.1:CREBBP/EP300	islike:CREBBP/EP300
Spis_XP_022786071_1	KAT11.HG1.1:CREBBP/EP300	CREBBP/EP300
Honfer_GBG25890	KAT11.HG1.1:CREBBP/EP300	islike:CREBBP/EP300
Drer_ENSDARP00000140135.2	KAT11.HG1.1:CREBBP/EP300	CREBBP
Smoe_EFJ15241	KAT11.HG1.1:CREBBP/EP300	islike:CREBBP/EP300
Lpol_XP_013790834.1	KAT11.HG1.1:CREBBP/EP300	CREBBP/EP300
Atri_ERN11345	KAT11.HG1.1:CREBBP/EP300	islike:CREBBP/EP300
Honfer_GBG24486	KAT11.HG1.1:CREBBP/EP300	islike:CREBBP/EP300
Drer_ENSDARP00000140048.1	KAT11.HG1.1:CREBBP/EP300	EP300
Honfer_GBG24663	KAT11.HG1.1:CREBBP/EP300	islike:CREBBP/EP300
Spur_XP_030836851.1	KAT11.HG1.1:CREBBP/EP300	CREBBP/EP300
Bdis_KQJ93234	KAT11.HG1.1:CREBBP/EP300	islike:CREBBP/EP300
Phatri_Phatr3_J45703.p1	KAT11.HG1.1:CREBBP/EP300	islike:CREBBP/EP300
Bralan_BL17940_cuf0	KAT11.HG1.1:CREBBP/EP300	CREBBP/EP300
Drer_ENSDARP00000147951.1	KAT11.HG1.1:CREBBP/EP300	CREBBP
Helrob_HelroP192840	KAT11.HG1.1:CREBBP/EP300	CREBBP/EP300
Cscu_XP_023238067.1	KAT11.HG1.1:CREBBP/EP300	CREBBP/EP300
Notgen_g10388.t1	KAT11.HG1.1:CREBBP/EP300	CREBBP/EP300
Sacu_v1.1_s0040.g012344	KAT11.HG1.1:CREBBP/EP300	islike:CREBBP/EP300
Ocar_g9389.t1	KAT11.HG1.1:CREBBP/EP300	CREBBP/EP300
Drer_ENSDARP00000150397.1	KAT11.HG1.1:CREBBP/EP300	EP300
Atri_ERN03959	KAT11.HG1.1:CREBBP/EP300	islike:CREBBP/EP300
Emul_CDS40897.2	KAT11.HG1.1:CREBBP/EP300	islike:CREBBP/EP300
Sappar_KDO33592	KAT11.HG1.1:CREBBP/EP300	islike:CREBBP/EP300
Schagg_38616	KAT11.HG1.1:CREBBP/EP300	islike:CREBBP/EP300
Mbre_EDQ87803	KAT11.HG1.1:CREBBP/EP300	islike:CREBBP/EP300
Tcas_XP_008192365.1	KAT11.HG1.1:CREBBP/EP300	CREBBP/EP300
Nvec_NVE24137	KAT11.HG1.1:CREBBP/EP300	CREBBP/EP300
Tcas_XP_008192361.1	KAT11.HG1.1:CREBBP/EP300	CREBBP/EP300
Aque_Aqu2.1.41209_001	KAT11.HG1.1:CREBBP/EP300	CREBBP/EP300
Cint_ENSCINP00000018331.3	KAT11.HG1.1:CREBBP/EP300	CREBBP/EP300
