gene	orthogroup	orthologous_to
Ulvmut_UM008_00371	ING.HG1.0:like:ING1/ING2/ING3/ING4/ING5:likeclu:1/2	NA
Oxytri_EJY84775	ING.HG1.0:like:ING1/ING2/ING3/ING4/ING5:likeclu:1/2	NA
Tgon_TGME49_208200-t26_1	ING.HG1.0:like:ING1/ING2/ING3/ING4/ING5:likeclu:1/2	NA
Ngad_EWM21243	ING.HG1.0:like:ING1/ING2/ING3/ING4/ING5:likeclu:1/2	NA
Vitbra_CEL97041.1	ING.HG1.0:like:ING1/ING2/ING3/ING4/ING5:likeclu:1/2	NA
Mpus_XP_003057399.1	ING.HG1.0:like:ING1/ING2/ING3/ING4/ING5:likeclu:1/2	NA
Oxytri_EJY86996	ING.HG1.0:like:ING1/ING2/ING3/ING4/ING5:likeclu:1/2	NA
Tthe_EAR98351	ING.HG1.0:like:ING1/ING2/ING3/ING4/ING5:likeclu:1/2	NA
Ngru_EFC37032	ING.HG1.0:like:ING1/ING2/ING3/ING4/ING5:likeclu:1/2	NA
Coka_g5909.t1	ING.HG1.0:like:ING1/ING2/ING3/ING4/ING5:likeclu:1/2	NA
Pavlsp_860494	ING.HG1.0:like:ING1/ING2/ING3/ING4/ING5:likeclu:1/2	NA
Schagg_86520	ING.HG1.0:like:ING1/ING2/ING3/ING4/ING5:likeclu:1/2	NA
Oxytri_EJY67327	ING.HG1.0:like:ING1/ING2/ING3/ING4/ING5:likeclu:1/2	NA
Tpse_EED89466	ING.HG1.0:like:ING1/ING2/ING3/ING4/ING5:likeclu:1/2	NA
Vitbra_CEM04537.1	ING.HG1.0:like:ING1/ING2/ING3/ING4/ING5:likeclu:1/2	NA
Aurlim_127742	ING.HG1.0:like:ING1/ING2/ING3/ING4/ING5:likeclu:1/2	NA
Phatri_Phatr3_J36606.p1	ING.HG1.0:like:ING1/ING2/ING3/ING4/ING5:likeclu:1/2	NA
Otau_XP_022838994.1	ING.HG1.0:like:ING1/ING2/ING3/ING4/ING5:likeclu:1/2	NA
Chrtob_KOO26260.1	ING.HG1.0:like:ING1/ING2/ING3/ING4/ING5:likeclu:1/2	NA
Esil_CBJ32510	ING.HG1.0:like:ING1/ING2/ING3/ING4/ING5:likeclu:1/2	NA
Eimten_CDJ37245	ING.HG1.0:like:ING1/ING2/ING3/ING4/ING5:likeclu:1/2	NA
Aplker_48450	ING.HG1.0:like:ING1/ING2/ING3/ING4/ING5:likeclu:1/2	NA
Honfer_GBG28387	ING.HG1.0:like:ING1/ING2/ING3/ING4/ING5:likeclu:1/2	NA
Sros_EGD73353	ING.HG1.0:like:ING1/ING2/ING3/ING4/ING5:likeclu:1/2	NA
Cfra_CFRG6448T1	ING.HG1.1:ING3	ING3
Notgen_g685.t1	ING.HG1.1:ING3	ING3
Tetwil_Twilhelma_g18907.t1	ING.HG1.1:ING3	ING3
Morvir_scaffold141.g40.t3	ING.HG1.1:ING3	ING3
Tcas_XP_008194989.1	ING.HG1.1:ING3	ING3
Hydvul_Sc4wPfr_555.g27165.t1	ING.HG1.1:ING3	ING3
Lpol_XP_013777934.1	ING.HG1.1:ING3	ING3
Hduj_OQV18331.1	ING.HG1.1:ING3	ING3
Emue_0020g664a	ING.HG1.1:ING3	ING3
Lgig_LotgiP197871	ING.HG1.1:ING3	ING3
Adig_XP_015771599.1	ING.HG1.1:ING3	ING3
Morvir_scaffold141.g40.t1	ING.HG1.1:ING3	ING3
Ramvar_GAU91801.1	ING.HG1.1:ING3	ING3
Notgen_g3100.t1	ING.HG1.1:ING3	ING3
Exapal_XP_020907124.1	ING.HG1.1:ING3	ING3
Morvir_scaffold141.g40.t2	ING.HG1.1:ING3	ING3
Ocar_g1805.t1	ING.HG1.1:ING3	ING3
Apla_XP_022081144.1	ING.HG1.1:ING3	ING3
Phoaus_g17134.t1	ING.HG1.1:ING3	ING3
Ramvar_GAV01453.1	ING.HG1.1:ING3	ING3
Spur_XP_030856421.1	ING.HG1.1:ING3	ING3
Auraur_scaffold382.g17.t1	ING.HG1.1:ING3	ING3
Scil_scpid46189	ING.HG1.1:ING3	ING3
Aque_Aqu2.1.38367_001	ING.HG1.1:ING3	ING3
Nvec_NVE24482	ING.HG1.1:ING3	ING3
Notgen_g686.t1	ING.HG1.1:ING3	ING3
Hduj_OQV18818.1	ING.HG1.1:ING3	ING3
Dpul_EFX81509	ING.HG1.1:ING3	ING3
Drer_ENSDARP00000031200.5	ING.HG1.1:ING3	ING3
Spur_XP_030856423.1	ING.HG1.1:ING3	ING3
Tcas_XP_008194983.1	ING.HG1.1:ING3	ING3
Ctel_CapteP180978	ING.HG1.1:ING3	ING3
Bralan_BL20219_evm4	ING.HG1.1:ING3	ING3
Emul_CDI98368.1	ING.HG1.1:ING3	ING3
Clim_evm242s157	ING.HG1.1:ING3	ING3
Cgig_EKC28242	ING.HG1.1:ING3	ING3
Cscu_XP_023218911.1	ING.HG1.1:ING3	ING3
Lcom_lcpid61644	ING.HG1.1:ING3	ING3
Clyhem_TCONS_00051395-protein	ING.HG1.1:ING3	ING3
Tadh_P49753	ING.HG1.1:ING3	ING3
Mlei_ML0021_g28_t1	ING.HG1.1:ING3	ING3
Cowc_KJE90941	ING.HG1.1:ING3	ING3
Skow_XP_006820600.1	ING.HG1.1:ING3	ING3
Cint_ENSCINP00000007229.3	ING.HG1.1:ING3	ING3
Linana_g11498.t1	ING.HG1.1:ING3	ING3
Spur_XP_030856422.1	ING.HG1.1:ING3	ING3
Dmel_FBpp0074385	ING.HG1.1:ING3	ING3
Sros_EGD77053	ING.HG1.1:ING3	ING3
Nvec_NVE16769	ING.HG1.1:ING3	ING3
Nk52_evm21s621	ING.HG1.1:ING3	ING3
