gene	orthogroup	orthologous_to
Eimten_CDJ39847	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Ulvmut_UM004_00541	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Nvec_NVE23999	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Gthe_EKX49227	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Bremin_symbB.v1.2.019745.t1	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Pavlsp_51970	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Clim_evm14s248	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Marpol_PTQ48892	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Pavlsp_603009	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Cgig_EKC36062	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Spur_XP_030836836.1	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Linana_g4901.t1	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Klenit_GAQ87064.1	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Aano_EGB06721	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Cvel_20638.t1-p1	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Nvec_NVE23073	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Andgod_ANDGO_03128.mRNA.1	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Gracho_PXF43378.1	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Coka_g16343.t2	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Andgod_ANDGO_03128.mRNA.2	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Cocsub_XP_005650742.1	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Ehux_EOD18448	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Coka_g375.t1	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Coka_g16343.t1	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Drer_ENSDARP00000139972.1	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Phatri_Phatr3_J4821.p1	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Exapal_XP_020899412.1	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Coka_g13043.t1	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Manpla_Gene.46235	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Vitbra_CEM01890.1	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Falb_KCV71789	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Secula_SECUL_06979.mRNA.2	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Cvar_XP_005845512.1	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Plafun_PRP89134	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Phakir_PHAKIR_00093.mRNA.1	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Sphfal_Sphfalx14G027900.1.p	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Otau_XP_003083576.2	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Spis_XP_022781814_1	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Cocsub_XP_005648462.1	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Exapal_XP_020899414.2	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Sacu_v1.1_s0153.g023504	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Recame_RECAM_05298.mRNA.1	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Amobb2_AMBB2_07757.mRNA.1	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Notgen_g10907.t1	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Tpse_EED87691	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Tgon_TGME49_257790-t26_1	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Esil_CBJ26255	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Coka_g1166.t1	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Gonavo_g9609.t1	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Ehux_EOD05615	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Coka_g4233.t1	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Ngad_EWM22653	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Chrtob_KOO22493.1	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Apla_XP_022092755.1	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Crei_PNW73444	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Pavlsp_556282	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Ulvmut_UM011_00301	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Adig_XP_015759847.1	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Symmic_Smic548	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Ctel_CapteP228874	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Esil_CBJ26508	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Ehux_EOD37570	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Morvir_scaffold492.g5.t1	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
Otau_XP_003083651.2	Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	NA
