gene	orthogroup	orthologous_to
Acas_ELR22593	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2
Nvec_NVE15768	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2
Scil_scpid56342	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2
Drer_ENSDARP00000113977.2	UBN_AB.HG1.0:UBN1/UBN2	UBN1
Emue_0460g5a	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2
Tcas_XP_008192619.1	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2
Hduj_OQV20133.1	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2
Emue_0022g151a	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2
Auraur_scaffold346.g12.t1	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2
Dmel_FBpp0303324	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2
Tcas_XP_001814127.2	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2
Hsap_ENSP00000262376.5	UBN_AB.HG1.0:UBN1/UBN2	UBN1
Emue_0655g5a	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2
Apla_XP_022098884.1	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2
Notgen_g8435.t1	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2
Tetwil_Twilhelma_g21338.t1	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2
Clyhem_TCONS_00000713-protein	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2
Tadh_P56741	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2
Drer_ENSDARP00000152984.1	UBN_AB.HG1.0:UBN1/UBN2	UBN1
Lcom_lcpid4966	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2
Hsap_ENSP00000418648.2	UBN_AB.HG1.0:UBN1/UBN2	UBN2
Skow_XP_006820512.1	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2
Ocar_g3527.t1	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2
Aque_Aqu2.1.25772_001	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2
Linana_g14805.t1	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2
Helrob_HelroP88379	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2
Adig_XP_015778338.1	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2
Morvir_scaffold7.g151.t1	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2
Drer_ENSDARP00000125770.1	UBN_AB.HG1.0:UBN1/UBN2	UBN2
Phoaus_g17533.t1	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2
Lpol_XP_022236140.1	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2
Auraur_scaffold346.g12.t2	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2
Cscu_XP_023242476.1	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2
Cgig_EKC28481	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2
Hduj_OQV20095.1	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2
Linana_g30538.t1	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2
Hydvul_Sc4wPfr_402.g9066.t1	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2
Drer_ENSDARP00000140343.1	UBN_AB.HG1.0:UBN1/UBN2	UBN2
