gene	orthogroup	orthologous_to
Phatri_Phatr3_J44453.p1	zf-CXXC.HG1.0:CXXC1/CXXC4/CXXC5/DNMT1/FBXL19/KDM2A/KDM2B/MBD1/TET1/TET3	CXXC1/CXXC4/CXXC5/DNMT1/FBXL19/KDM2A/KDM2B/MBD1/TET1/TET3
Cscu_XP_023214373.1	zf-CXXC.HG1.0:CXXC1/CXXC4/CXXC5/DNMT1/FBXL19/KDM2A/KDM2B/MBD1/TET1/TET3	islike:DNMT1
Cscu_XP_023242355.1	zf-CXXC.HG1.0:CXXC1/CXXC4/CXXC5/DNMT1/FBXL19/KDM2A/KDM2B/MBD1/TET1/TET3	FBXL19/KDM2A/KDM2B
Clyhem_TCONS_00055033-protein	zf-CXXC.HG1.0:CXXC1/CXXC4/CXXC5/DNMT1/FBXL19/KDM2A/KDM2B/MBD1/TET1/TET3	CXXC4/CXXC5/TET1/TET3
Cgig_EKC23875	zf-CXXC.HG1.0:CXXC1/CXXC4/CXXC5/DNMT1/FBXL19/KDM2A/KDM2B/MBD1/TET1/TET3	CXXC1
Helrob_HelroP112476	zf-CXXC.HG1.0:CXXC1/CXXC4/CXXC5/DNMT1/FBXL19/KDM2A/KDM2B/MBD1/TET1/TET3	CXXC1
Chrtob_KOO53258.1	zf-CXXC.HG1.0:CXXC1/CXXC4/CXXC5/DNMT1/FBXL19/KDM2A/KDM2B/MBD1/TET1/TET3	DNMT1
Linana_g11540.t1	zf-CXXC.HG1.0:CXXC1/CXXC4/CXXC5/DNMT1/FBXL19/KDM2A/KDM2B/MBD1/TET1/TET3	DNMT1
Lcom_lcpid72152	zf-CXXC.HG1.0:CXXC1/CXXC4/CXXC5/DNMT1/FBXL19/KDM2A/KDM2B/MBD1/TET1/TET3	CXXC1
Emue_0015g84a	zf-CXXC.HG1.0:CXXC1/CXXC4/CXXC5/DNMT1/FBXL19/KDM2A/KDM2B/MBD1/TET1/TET3	FBXL19/KDM2A/KDM2B
Tcas_XP_008193458.1	zf-CXXC.HG1.0:CXXC1/CXXC4/CXXC5/DNMT1/FBXL19/KDM2A/KDM2B/MBD1/TET1/TET3	DNMT1
Lgig_LotgiP52553	zf-CXXC.HG1.0:CXXC1/CXXC4/CXXC5/DNMT1/FBXL19/KDM2A/KDM2B/MBD1/TET1/TET3	FBXL19/KDM2A/KDM2B
Ptyfla_pfl_40v0_9_20150316_1g3034.t1	zf-CXXC.HG1.0:CXXC1/CXXC4/CXXC5/DNMT1/FBXL19/KDM2A/KDM2B/MBD1/TET1/TET3	FBXL19/KDM2A/KDM2B
Hydvul_Sc4wPfr_1463.g9565.t1	zf-CXXC.HG1.0:CXXC1/CXXC4/CXXC5/DNMT1/FBXL19/KDM2A/KDM2B/MBD1/TET1/TET3	DNMT1
Tetwil_Twilhelma_g2487.t1	zf-CXXC.HG1.0:CXXC1/CXXC4/CXXC5/DNMT1/FBXL19/KDM2A/KDM2B/MBD1/TET1/TET3	islike:FBXL19/KDM2A/KDM2B
Notgen_g34336.t1	zf-CXXC.HG1.0:CXXC1/CXXC4/CXXC5/DNMT1/FBXL19/KDM2A/KDM2B/MBD1/TET1/TET3	FBXL19/KDM2A/KDM2B
Hsap_ENSP00000468785.1	zf-CXXC.HG1.0:CXXC1/CXXC4/CXXC5/DNMT1/FBXL19/KDM2A/KDM2B/MBD1/TET1/TET3	MBD1
Cgig_EKC29622	zf-CXXC.HG1.0:CXXC1/CXXC4/CXXC5/DNMT1/FBXL19/KDM2A/KDM2B/MBD1/TET1/TET3	CXXC4/CXXC5/TET1/TET3
Spis_XP_022783467_1	zf-CXXC.HG1.0:CXXC1/CXXC4/CXXC5/DNMT1/FBXL19/KDM2A/KDM2B/MBD1/TET1/TET3	CXXC1
Drer_ENSDARP00000031774.8	zf-CXXC.HG1.0:CXXC1/CXXC4/CXXC5/DNMT1/FBXL19/KDM2A/KDM2B/MBD1/TET1/TET3	MBD1
