gene	orthogroup	orthologous_to
Clim_evm14s6	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3
Hsap_ENSP00000252674.6	AF9.HG1.0:MLLT1/MLLT3	MLLT1
Helrob_HelroP178766	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3
Skow_XP_002732768.1	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3
Adig_XP_015751416.1	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3
Cint_ENSCINP00000012639.3	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3
Ptyfla_pfl_40v0_9_20150316_1g24843.t1	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3
Tadh_P54575	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3
Helrob_HelroP176525	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3
Tcas_XP_008198626.1	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3
Cscu_XP_023236281.1	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3
Lpol_XP_013790797.1	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3
Cscu_XP_023236276.1	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3
Spis_XP_022780382_1	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3
Dmel_FBpp0303072	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3
Bralan_BL11433_evm0	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3
Hsap_ENSP00000369695.4	AF9.HG1.0:MLLT1/MLLT3	MLLT3
Mlei_ML0343_g13_t1	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3
Ocar_g4412.t1	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3
Clyhem_TCONS_00020941-protein	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3
Apla_XP_022110263.1	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3
Notgen_g197.t1	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3
Drer_ENSDARP00000151684.1	AF9.HG1.0:MLLT1/MLLT3	MLLT1
Cgig_EKC23802	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3
Phoaus_g10812.t1	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3
Drer_ENSDARP00000090508.3	AF9.HG1.0:MLLT1/MLLT3	MLLT1
Lpol_XP_013790442.1	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3
Drer_ENSDARP00000004230.6	AF9.HG1.0:MLLT1/MLLT3	MLLT3
Helrob_HelroP176701	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3
Helrob_HelroP176487	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3
Spur_XP_782465.1	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3
Ramvar_GAU96101.1	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3
Aque_Aqu2.1.31338_001	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3
Emue_0009g1216a	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3
Dpul_EFX74182	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3
Hduj_OQV18178.1	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3
Morvir_scaffold38.g10.t1	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3
Exapal_XP_020904770.1	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3
Nvec_NVE12157	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3
Tetwil_Twilhelma_g23024.t1	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3
Linana_g19806.t1	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3
Hydvul_Sc4wPfr_161.g25568.t1	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3
Cscu_XP_023236277.1	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3
Diprot_Gene.34654	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3
Diprot_Gene.23369	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3
Rigram_Gene.19976	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3
