gene	orthogroup	orthologous_to
Cneo_AAW46446	TRRAP.HG1.0:PRKDC	PRKDC
Hsap_ENSP00000313420.3	TRRAP.HG1.0:PRKDC	PRKDC
Spis_XP_022778667_1	TRRAP.HG1.0:PRKDC	PRKDC
Ptyfla_pfl_40v0_9_20150316_1g22278.t1	TRRAP.HG1.0:PRKDC	PRKDC
Lcom_lcpid2172	TRRAP.HG1.0:PRKDC	PRKDC
Ngru_EFC47806	TRRAP.HG1.0:PRKDC	PRKDC
Manpla_Gene.57918	TRRAP.HG1.0:PRKDC	PRKDC
Cscu_XP_023223488.1	TRRAP.HG1.0:PRKDC	PRKDC
Retfil_ETO08866	TRRAP.HG1.0:PRKDC	PRKDC
Cgig_EKC33407	TRRAP.HG1.0:PRKDC	PRKDC
Emue_0020g393a	TRRAP.HG1.0:PRKDC	PRKDC
Spur_XP_030839877.1	TRRAP.HG1.0:PRKDC	PRKDC
Phoaus_g396.t1	TRRAP.HG1.0:PRKDC	PRKDC
Cavfas_EGG13650	TRRAP.HG1.0:PRKDC	PRKDC
Skow_XP_006812077.1	TRRAP.HG1.0:PRKDC	PRKDC
Cfra_CFRG8139T1	TRRAP.HG1.0:PRKDC	PRKDC
Linana_g16331.t1	TRRAP.HG1.0:PRKDC	PRKDC
Bralan_BL18949_evm1	TRRAP.HG1.0:PRKDC	PRKDC
Ppat_Pp3c9_15240V3.1	TRRAP.HG1.0:PRKDC	PRKDC
Masbal_CACRSC010000012.1.p632	TRRAP.HG1.0:PRKDC	PRKDC
Sros_EGD81392	TRRAP.HG1.0:PRKDC	PRKDC
Maljak_MALJA_02958.mRNA.1	TRRAP.HG1.0:PRKDC	PRKDC
Rhidel_EIE77571	TRRAP.HG1.0:PRKDC	PRKDC
Marpol_PTQ35722	TRRAP.HG1.0:PRKDC	PRKDC
Bden_EGF77650	TRRAP.HG1.0:PRKDC	PRKDC
Morvir_scaffold1.g283.t1	TRRAP.HG1.0:PRKDC	PRKDC
Lpol_XP_022246653.1	TRRAP.HG1.0:PRKDC	PRKDC
Phakir_PHAKIR_14532.mRNA.1	TRRAP.HG1.0:PRKDC	PRKDC
Rirr_GBC50911	TRRAP.HG1.0:PRKDC	PRKDC
Maljak_MALJA_01356.mRNA.1	TRRAP.HG1.0:PRKDC	PRKDC
Plamic_ANCSI_08825.mRNA.1	TRRAP.HG1.0:PRKDC	PRKDC
Jaklib_JAKLI_04227.mRNA.1	TRRAP.HG1.0:PRKDC	PRKDC
Tadh_P20924	TRRAP.HG1.0:PRKDC	PRKDC
Spun_KND04346	TRRAP.HG1.0:PRKDC	PRKDC
Adig_XP_015748747.1	TRRAP.HG1.0:PRKDC	PRKDC
Dpul_EFX65438	TRRAP.HG1.0:PRKDC	PRKDC
Ddis_EAL66880	TRRAP.HG1.0:PRKDC	PRKDC
Tgon_TGME49_316430-t26_1	TRRAP.HG1.0:PRKDC	PRKDC
Nvec_NVE10053	TRRAP.HG1.0:PRKDC	PRKDC
Esil_CBN79645	TRRAP.HG1.0:PRKDC	PRKDC
Spur_XP_030839871.1	TRRAP.HG1.0:PRKDC	PRKDC
Sphfal_Sphfalx06G105000.2.p	TRRAP.HG1.0:PRKDC	PRKDC
Emue_0341g3a	TRRAP.HG1.0:PRKDC	PRKDC
Lgig_LotgiP143667	TRRAP.HG1.0:PRKDC	PRKDC
Sarc_Sarc4_g8028T	TRRAP.HG1.0:PRKDC	PRKDC
Gonavo_comp58568_c0_seq1_6_ORF1_3225	TRRAP.HG1.0:PRKDC	PRKDC
Ocar_g1193.t1	TRRAP.HG1.0:PRKDC	PRKDC
Auraur_scaffold15.g19.t1	TRRAP.HG1.0:PRKDC	PRKDC
Nk52_evm14s2622	TRRAP.HG1.0:PRKDC	PRKDC
Plafun_PRP75851	TRRAP.HG1.0:PRKDC	PRKDC
Mvib_comp11651_c1_seq1_fr6	TRRAP.HG1.0:PRKDC	PRKDC
Cowc_KJE98152	TRRAP.HG1.0:PRKDC	PRKDC
Sacu_v1.1_s0105.g020212	TRRAP.HG1.0:PRKDC	PRKDC
Auraur_scaffold15.g19.t2	TRRAP.HG1.0:PRKDC	PRKDC
Adig_XP_015751980.1	TRRAP.HG1.0:PRKDC	PRKDC
Umbram_227835	TRRAP.HG1.0:PRKDC	PRKDC
Scil_scpid1169	TRRAP.HG1.0:PRKDC	PRKDC
Pbla_XP_018298371.1	TRRAP.HG1.0:PRKDC	PRKDC
Notgen_g37426.t1	TRRAP.HG1.0:PRKDC	PRKDC
Clyhem_TCONS_00002421-protein	TRRAP.HG1.0:PRKDC	PRKDC
