gene	orthogroup	orthologous_to
Tcas_XP_015840552.1	TTD.HG1.0:UHRF1/UHRF2	UHRF1/UHRF2
Tetwil_Twilhelma_g7167.t1	TTD.HG1.0:UHRF1/UHRF2	UHRF1/UHRF2
Aque_Aqu2.1.38774_001	TTD.HG1.0:UHRF1/UHRF2	UHRF1/UHRF2
Notgen_g4419.t1	TTD.HG1.0:UHRF1/UHRF2	UHRF1/UHRF2
Spis_XP_022806096_1	TTD.HG1.0:UHRF1/UHRF2	UHRF1/UHRF2
Hydvul_Sc4wPfr_250.g16022.t1	TTD.HG1.0:UHRF1/UHRF2	UHRF1/UHRF2
Morvir_scaffold218.g10.t2	TTD.HG1.0:UHRF1/UHRF2	UHRF1/UHRF2
Bralan_BL14559_evm8	TTD.HG1.0:UHRF1/UHRF2	UHRF1/UHRF2
Scil_scpid37947	TTD.HG1.0:UHRF1/UHRF2	UHRF1/UHRF2
Helrob_HelroP79229	TTD.HG1.0:UHRF1/UHRF2	UHRF1/UHRF2
Lpol_XP_022254512.1	TTD.HG1.0:UHRF1/UHRF2	UHRF1/UHRF2
Spur_XP_030852332.1	TTD.HG1.0:UHRF1/UHRF2	UHRF1/UHRF2
Lpol_XP_013789872.2	TTD.HG1.0:UHRF1/UHRF2	UHRF1/UHRF2
Emue_0011g1054a	TTD.HG1.0:UHRF1/UHRF2	UHRF1/UHRF2
Phoaus_g6964.t1	TTD.HG1.0:UHRF1/UHRF2	UHRF1/UHRF2
Mlei_ML4343_g8_t1	TTD.HG1.0:UHRF1/UHRF2	UHRF1/UHRF2
Cgig_EKC40754	TTD.HG1.0:UHRF1/UHRF2	UHRF1/UHRF2
Apla_XP_022087295.1	TTD.HG1.0:UHRF1/UHRF2	UHRF1/UHRF2
Adig_XP_015764928.1	TTD.HG1.0:UHRF1/UHRF2	UHRF1/UHRF2
Ptyfla_pfl_40v0_9_20150316_1g13823.t1	TTD.HG1.0:UHRF1/UHRF2	UHRF1/UHRF2
Drer_ENSDARP00000135054.1	TTD.HG1.0:UHRF1/UHRF2	UHRF1
Cscu_XP_023230679.1	TTD.HG1.0:UHRF1/UHRF2	UHRF1/UHRF2
Hsap_ENSP00000276893.5	TTD.HG1.0:UHRF1/UHRF2	UHRF2
Lgig_LotgiP206317	TTD.HG1.0:UHRF1/UHRF2	UHRF1/UHRF2
Cint_ENSCINP00000033311.1	TTD.HG1.0:UHRF1/UHRF2	UHRF1/UHRF2
Auraur_scaffold5143.g1.t2	TTD.HG1.0:UHRF1/UHRF2	UHRF1/UHRF2
Nvec_NVE24705	TTD.HG1.0:UHRF1/UHRF2	UHRF1/UHRF2
Exapal_XP_020913853.1	TTD.HG1.0:UHRF1/UHRF2	UHRF1/UHRF2
Clyhem_TCONS_00037055-protein	TTD.HG1.0:UHRF1/UHRF2	UHRF1/UHRF2
Skow_XP_002740994.1	TTD.HG1.0:UHRF1/UHRF2	UHRF1/UHRF2
Hsap_ENSP00000478171.1	TTD.HG1.0:UHRF1/UHRF2	UHRF1
Ocar_g9742.t1	TTD.HG1.0:UHRF1/UHRF2	UHRF1/UHRF2
Lcom_lcpid24050	TTD.HG1.0:UHRF1/UHRF2	UHRF1/UHRF2
Ctel_CapteP221977	TTD.HG1.0:UHRF1/UHRF2	UHRF1/UHRF2
Emue_0017g374a	TTD.HG1.0:UHRF1/UHRF2	UHRF1/UHRF2
Helrob_HelroP113832	TTD.HG1.0:UHRF1/UHRF2	UHRF1/UHRF2
Exapal_XP_020913852.1	TTD.HG1.0:UHRF1/UHRF2	UHRF1/UHRF2
Emue_0219g6a	TTD.HG1.0:UHRF1/UHRF2	UHRF1/UHRF2
Linana_g3815.t1	TTD.HG1.0:UHRF1/UHRF2	UHRF1/UHRF2
Dpul_EFX74330	TTD.HG1.0:UHRF1/UHRF2	UHRF1/UHRF2
Tcas_XP_008197174.1	TTD.HG1.0:UHRF1/UHRF2	UHRF1/UHRF2
Tcas_XP_015840551.1	TTD.HG1.0:UHRF1/UHRF2	UHRF1/UHRF2
