gene	orthogroup	orthologous_to
Ehux_EOD06496	NAP.HG2.0:like:SET/SETSIP/TSPY1/TSPY2/TSPY3/TSPY4/TSPY8/TSPY9P/TSPY10/TSPYL1/TSPYL2/TSPYL4/TSPYL5/TSPYL6:likeclu:1	NA
Chrtob_KOO20989.1	NAP.HG2.0:like:SET/SETSIP/TSPY1/TSPY2/TSPY3/TSPY4/TSPY8/TSPY9P/TSPY10/TSPYL1/TSPYL2/TSPYL4/TSPYL5/TSPYL6:likeclu:1	NA
Maljak_MALJA_19078.mRNA.1	NAP.HG2.0:like:SET/SETSIP/TSPY1/TSPY2/TSPY3/TSPY4/TSPY8/TSPY9P/TSPY10/TSPYL1/TSPYL2/TSPYL4/TSPYL5/TSPYL6:likeclu:1	NA
Maljak_MALJA_19581.mRNA.1	NAP.HG2.0:like:SET/SETSIP/TSPY1/TSPY2/TSPY3/TSPY4/TSPY8/TSPY9P/TSPY10/TSPYL1/TSPYL2/TSPYL4/TSPYL5/TSPYL6:likeclu:1	NA
Ehux_EOD28171	NAP.HG2.0:like:SET/SETSIP/TSPY1/TSPY2/TSPY3/TSPY4/TSPY8/TSPY9P/TSPY10/TSPYL1/TSPYL2/TSPYL4/TSPYL5/TSPYL6:likeclu:1	NA
Jakbah_JAKBA_05892.mRNA.1	NAP.HG2.1:SET/SETSIP/TSPY1/TSPY2/TSPY3/TSPY4/TSPY8/TSPY9P/TSPY10/TSPYL1/TSPYL2/TSPYL4/TSPYL5/TSPYL6	SET/SETSIP/TSPY1/TSPY10/TSPY2/TSPY3/TSPY4/TSPY8/TSPY9P/TSPYL1/TSPYL2/TSPYL4/TSPYL5/TSPYL6
Cscu_XP_023232685.1	NAP.HG2.1:SET/SETSIP/TSPY1/TSPY2/TSPY3/TSPY4/TSPY8/TSPY9P/TSPY10/TSPYL1/TSPYL2/TSPYL4/TSPYL5/TSPYL6	islike:SET/SETSIP
Pbla_XP_018298584.1	NAP.HG2.1:SET/SETSIP/TSPY1/TSPY2/TSPY3/TSPY4/TSPY8/TSPY9P/TSPY10/TSPYL1/TSPYL2/TSPYL4/TSPYL5/TSPYL6	islike:SET/SETSIP/TSPY1/TSPY2/TSPY3/TSPY4/TSPY8/TSPY9P/TSPY10/TSPYL1/TSPYL2/TSPYL4/TSPYL5/TSPYL6
Linana_g665.t1	NAP.HG2.1:SET/SETSIP/TSPY1/TSPY2/TSPY3/TSPY4/TSPY8/TSPY9P/TSPY10/TSPYL1/TSPYL2/TSPYL4/TSPYL5/TSPYL6	SET/SETSIP
Sphfal_Sphfalx08G107800.1.p	NAP.HG2.1:SET/SETSIP/TSPY1/TSPY2/TSPY3/TSPY4/TSPY8/TSPY9P/TSPY10/TSPYL1/TSPYL2/TSPYL4/TSPYL5/TSPYL6	SET/SETSIP/TSPY1/TSPY10/TSPY2/TSPY3/TSPY4/TSPY8/TSPY9P/TSPYL1/TSPYL2/TSPYL4/TSPYL5/TSPYL6
