gene	orthogroup	orthologous_to
Dpul_EFX79253	ADD_ATRX.HG1.0:ATRX	ATRX
Ppat_Pp3c14_22150V3.1	ADD_ATRX.HG1.0:ATRX	ATRX
Lgig_LotgiP228577	ADD_ATRX.HG1.0:ATRX	islike:ATRX
Linana_g6551.t1	ADD_ATRX.HG1.0:ATRX	ATRX
Mlei_ML0742_g30_t1	ADD_ATRX.HG1.0:ATRX	ATRX
Sacu_v1.1_s0001.g000167	ADD_ATRX.HG1.0:ATRX	ATRX
Notgen_g9950.t1	ADD_ATRX.HG1.0:ATRX	ATRX
Drer_ENSDARP00000145449.1	ADD_ATRX.HG1.0:ATRX	islike:ATRX
Spis_XP_022801079_1	ADD_ATRX.HG1.0:ATRX	ATRX
Drer_ENSDARP00000137092.1	ADD_ATRX.HG1.0:ATRX	islike:ATRX
Spur_XP_030836550.1	ADD_ATRX.HG1.0:ATRX	ATRX
Mpus_XP_003055053.1	ADD_ATRX.HG1.0:ATRX	ATRX
Spur_XP_030836553.1	ADD_ATRX.HG1.0:ATRX	ATRX
Nvec_NVE15832	ADD_ATRX.HG1.0:ATRX	ATRX
Smoe_EFJ28345	ADD_ATRX.HG1.0:ATRX	ATRX
Helrob_HelroP179468	ADD_ATRX.HG1.0:ATRX	islike:ATRX
Morvir_scaffold53.g29.t1	ADD_ATRX.HG1.0:ATRX	ATRX
Sman_Smp_153820.1_pep	ADD_ATRX.HG1.0:ATRX	ATRX
Phoaus_g17649.t1	ADD_ATRX.HG1.0:ATRX	ATRX
Exapal_XP_020917708.1	ADD_ATRX.HG1.0:ATRX	ATRX
Drer_ENSDARP00000105895.5	ADD_ATRX.HG1.0:ATRX	ATRX
Scil_scpid11486	ADD_ATRX.HG1.0:ATRX	ATRX
Sphfal_Sphfalx17G043800.1.p	ADD_ATRX.HG1.0:ATRX	ATRX
Apla_XP_022086718.1	ADD_ATRX.HG1.0:ATRX	ATRX
Clyhem_TCONS_00069599-protein	ADD_ATRX.HG1.0:ATRX	ATRX
Tetwil_Twilhelma_g11191.t1	ADD_ATRX.HG1.0:ATRX	ATRX
Hsap_ENSP00000362441.4	ADD_ATRX.HG1.0:ATRX	ATRX
Marpol_PTQ37304	ADD_ATRX.HG1.0:ATRX	ATRX
Helrob_HelroP189092	ADD_ATRX.HG1.0:ATRX	ATRX
Adig_XP_015752926.1	ADD_ATRX.HG1.0:ATRX	ATRX
Auraur_scaffold2020.g1.t1	ADD_ATRX.HG1.0:ATRX	ATRX
Spur_XP_030836554.1	ADD_ATRX.HG1.0:ATRX	ATRX
Helrob_HelroP114133	ADD_ATRX.HG1.0:ATRX	ATRX
Spur_XP_030836547.1	ADD_ATRX.HG1.0:ATRX	ATRX
Emul_CDS41068.1	ADD_ATRX.HG1.0:ATRX	ATRX
Smoe_EFJ20520	ADD_ATRX.HG1.0:ATRX	ATRX
Ctel_CapteP222005	ADD_ATRX.HG1.0:ATRX	ATRX
Cscu_XP_023237782.1	ADD_ATRX.HG1.0:ATRX	ATRX
Sphfal_Sphfalx17G043800.4.p	ADD_ATRX.HG1.0:ATRX	ATRX
Drer_ENSDARP00000061931.6	ADD_ATRX.HG1.0:ATRX	ATRX
Drer_ENSDARP00000150937.1	ADD_ATRX.HG1.0:ATRX	ATRX
Hydvul_Sc4wPfr_548.g4925.t1	ADD_ATRX.HG1.0:ATRX	ATRX
Cgig_EKC43176	ADD_ATRX.HG1.0:ATRX	ATRX
Lpol_XP_022255302.1	ADD_ATRX.HG1.0:ATRX	ATRX
Dmel_FBpp0087148	ADD_ATRX.HG1.0:ATRX	ATRX
Lpol_XP_022258639.1	ADD_ATRX.HG1.0:ATRX	ATRX
Tcas_XP_008192759.1	ADD_ATRX.HG1.0:ATRX	ATRX
Tcas_XP_008192760.1	ADD_ATRX.HG1.0:ATRX	ATRX
Cint_ENSCINP00000029916.1	ADD_ATRX.HG1.0:ATRX	ATRX
Tcas_XP_008192762.1	ADD_ATRX.HG1.0:ATRX	ATRX
