gene	orthogroup	orthologous_to
Bodsal_CUG88658.1	SPT16.HG1.0:SUPT16H	SUPT16H
Chocri_XP_005711361.1	SPT16.HG1.0:SUPT16H	islike:SUPT16H
Hsap_ENSP00000216297.2	SPT16.HG1.0:SUPT16H	SUPT16H
Maljak_MALJA_15142.mRNA.1	SPT16.HG1.0:SUPT16H	SUPT16H
Klenit_GAQ87220.1	SPT16.HG1.0:SUPT16H	SUPT16H
Rall_EPZ34080	SPT16.HG1.0:SUPT16H	SUPT16H
Cint_ENSCINP00000006432.3	SPT16.HG1.0:SUPT16H	SUPT16H
Bden_EGF81416	SPT16.HG1.0:SUPT16H	SUPT16H
Tmel_CAZ80542	SPT16.HG1.0:SUPT16H	SUPT16H
Gthe_EKX36655	SPT16.HG1.0:SUPT16H	SUPT16H
Pisp_OUM59449.1	SPT16.HG1.0:SUPT16H	SUPT16H
Phakir_PHAKIR_17309.mRNA.1	SPT16.HG1.0:SUPT16H	SUPT16H
Atri_ERN15830	SPT16.HG1.0:SUPT16H	SUPT16H
Sacu_v1.1_s0124.g021592	SPT16.HG1.0:SUPT16H	SUPT16H
Falb_KCV71854	SPT16.HG1.0:SUPT16H	SUPT16H
Atha_AT4G10710.1	SPT16.HG1.0:SUPT16H	SUPT16H
Chabra_GBG67251	SPT16.HG1.0:SUPT16H	SUPT16H
Skow_XP_002733005.1	SPT16.HG1.0:SUPT16H	SUPT16H
Jakbah_JAKBA_08017.mRNA.1	SPT16.HG1.0:SUPT16H	SUPT16H
Masbal_CACRSC010000031.1.p876	SPT16.HG1.0:SUPT16H	SUPT16H
Lpol_XP_013776943.1	SPT16.HG1.0:SUPT16H	SUPT16H
Mcir_OAD04082	SPT16.HG1.0:SUPT16H	SUPT16H
Plabra_CEO95595	SPT16.HG1.0:SUPT16H	islike:SUPT16H
Malcal_MALCA_08757.mRNA.1	SPT16.HG1.0:SUPT16H	SUPT16H
Ngru_EFC41568	SPT16.HG1.0:SUPT16H	SUPT16H
Acoe_PIA25479.1	SPT16.HG1.0:SUPT16H	SUPT16H
Morvir_scaffold47.g176.t1	SPT16.HG1.0:SUPT16H	SUPT16H
Umay_KIS66580	SPT16.HG1.0:SUPT16H	SUPT16H
Tetwil_Twilhelma_g9230.t2	SPT16.HG1.0:SUPT16H	SUPT16H
Gefoke_MALSP_01823.mRNA.1	SPT16.HG1.0:SUPT16H	SUPT16H
Cavfas_EGG20843	SPT16.HG1.0:SUPT16H	SUPT16H
Smoe_EFJ08291	SPT16.HG1.0:SUPT16H	SUPT16H
Bremin_symbB.v1.2.001474.t1	SPT16.HG1.0:SUPT16H	SUPT16H
Ngad_EWM30360	SPT16.HG1.0:SUPT16H	SUPT16H
Coka_g5573.t1	SPT16.HG1.0:SUPT16H	SUPT16H
Pfal_CAD51538	SPT16.HG1.0:SUPT16H	SUPT16H
Oxytri_EJY83408	SPT16.HG1.0:SUPT16H	SUPT16H
Cang_ORZ39360	SPT16.HG1.0:SUPT16H	SUPT16H
Perkma_EER10394	SPT16.HG1.0:SUPT16H	SUPT16H
Spom_SPBP8B7.19.1_pep	SPT16.HG1.0:SUPT16H	SUPT16H
Clim_evm107s134	SPT16.HG1.0:SUPT16H	SUPT16H
Sappar_KDO29493	SPT16.HG1.0:SUPT16H	SUPT16H
Bdis_KQK21280	SPT16.HG1.0:SUPT16H	SUPT16H
Cneo_AAW42200	SPT16.HG1.0:SUPT16H	SUPT16H
Concor_KXN73281	SPT16.HG1.0:SUPT16H	SUPT16H
Linana_g30304.t1	SPT16.HG1.0:SUPT16H	SUPT16H
Phoaus_g9458.t1	SPT16.HG1.0:SUPT16H	SUPT16H
Rigram_Gene.19619	SPT16.HG1.0:SUPT16H	SUPT16H
Pbla_XP_018287076.1	SPT16.HG1.0:SUPT16H	SUPT16H
Tthe_EAR97944	SPT16.HG1.0:SUPT16H	SUPT16H
Crei_PNW76311	SPT16.HG1.0:SUPT16H	SUPT16H
Nutlon_comp19798_c0_seq1.p1	SPT16.HG1.0:SUPT16H	SUPT16H
Atri_ERM97861	SPT16.HG1.0:SUPT16H	SUPT16H
Apla_XP_022082378.1	SPT16.HG1.0:SUPT16H	SUPT16H
Ptet_CAK57463	SPT16.HG1.0:SUPT16H	SUPT16H
Symmic_Smic23604	SPT16.HG1.0:SUPT16H	SUPT16H
Ihof_evm4s544	SPT16.HG1.0:SUPT16H	SUPT16H
Meteor_CRO19MET_NODE_1643.p1	SPT16.HG1.0:SUPT16H	SUPT16H
Lcom_lcpid28005	SPT16.HG1.0:SUPT16H	SUPT16H
Maljak_MALJA_04666.mRNA.1	SPT16.HG1.0:SUPT16H	SUPT16H
Porpur_KAA8495563.1	SPT16.HG1.0:SUPT16H	islike:SUPT16H
Ramvar_GAU95532.1	SPT16.HG1.0:SUPT16H	SUPT16H
Helrob_HelroP193835	SPT16.HG1.0:SUPT16H	SUPT16H
Amac_KNE56776	SPT16.HG1.0:SUPT16H	SUPT16H
Exapal_XP_020911009.1	SPT16.HG1.0:SUPT16H	SUPT16H
Linana_g23566.t1	SPT16.HG1.0:SUPT16H	SUPT16H
Secula_SECUL_02893.mRNA.1	SPT16.HG1.0:SUPT16H	SUPT16H
Honfer_GBG27947	SPT16.HG1.0:SUPT16H	SUPT16H
Ccin_EAU88389	SPT16.HG1.0:SUPT16H	SUPT16H
Ppat_Pp3c13_15990V3.1	SPT16.HG1.0:SUPT16H	SUPT16H
Ddis_EAL66198	SPT16.HG1.0:SUPT16H	SUPT16H
Ttra_KNC56189	SPT16.HG1.0:SUPT16H	SUPT16H
Plafun_PRP76098	SPT16.HG1.0:SUPT16H	SUPT16H
Cvar_XP_005850785.1	SPT16.HG1.0:SUPT16H	SUPT16H
Bnat_JGI_V11_84833	SPT16.HG1.0:SUPT16H	islike:SUPT16H
Perkma_EER20308	SPT16.HG1.0:SUPT16H	SUPT16H
Tpse_EED92313	SPT16.HG1.0:SUPT16H	SUPT16H
Ocar_g10182.t1	SPT16.HG1.0:SUPT16H	SUPT16H
Jaklib_JAKLI_18871.mRNA.1	SPT16.HG1.0:SUPT16H	SUPT16H
Nvec_NVE13787	SPT16.HG1.0:SUPT16H	SUPT16H
Ptet_CAK88706	SPT16.HG1.0:SUPT16H	SUPT16H
Amac_KNE55111	SPT16.HG1.0:SUPT16H	SUPT16H
Gracho_PXF42592.1	SPT16.HG1.0:SUPT16H	islike:SUPT16H
