gene	orthogroup	orthologous_to
Atha_AT2G35670.1	Suz12.HG1.0:SUZ12	SUZ12
Apla_XP_022080334.1	Suz12.HG1.0:SUZ12	SUZ12
Ttra_KNC56491	Suz12.HG1.0:SUZ12	islike:SUZ12
Linana_g2183.t1	Suz12.HG1.0:SUZ12	SUZ12
Gthe_EKX34457	Suz12.HG1.0:SUZ12	SUZ12
Lcom_lcpid34156	Suz12.HG1.0:SUZ12	SUZ12
Carmem_b1560.p1	Suz12.HG1.0:SUZ12	SUZ12
Hduj_OQV23627.1	Suz12.HG1.0:SUZ12	islike:SUZ12
Spis_XP_022785017_1	Suz12.HG1.0:SUZ12	SUZ12
Porumb_OSX73797.1	Suz12.HG1.0:SUZ12	islike:SUZ12
Styinc_Gene29613_m29613	Suz12.HG1.0:SUZ12	islike:SUZ12
Ocar_g6759.t1	Suz12.HG1.0:SUZ12	SUZ12
Emue_0020g920a	Suz12.HG1.0:SUZ12	SUZ12
Clyhem_TCONS_00004425-protein	Suz12.HG1.0:SUZ12	SUZ12
Rall_EPZ36105	Suz12.HG1.0:SUZ12	SUZ12
Ehux_EOD18762	Suz12.HG1.0:SUZ12	SUZ12
Chocri_XP_005711228.1	Suz12.HG1.0:SUZ12	SUZ12
Gracho_PXF46979.1	Suz12.HG1.0:SUZ12	SUZ12
Ncra_EAA34215	Suz12.HG1.0:SUZ12	islike:SUZ12
Cscu_XP_023241415.1	Suz12.HG1.0:SUZ12	SUZ12
Spimul_9526_TR5046_c0_g1	Suz12.HG1.0:SUZ12	SUZ12
Ctel_CapteP227135	Suz12.HG1.0:SUZ12	SUZ12
Fabtro_Gene.35171	Suz12.HG1.0:SUZ12	SUZ12
Lgig_LotgiP71464	Suz12.HG1.0:SUZ12	SUZ12
Carmem_1635.p1	Suz12.HG1.0:SUZ12	SUZ12
Dmel_FBpp0074686	Suz12.HG1.0:SUZ12	SUZ12
Emul_CDS39627.1	Suz12.HG1.0:SUZ12	SUZ12
Maljak_MALJA_09617.mRNA.1	Suz12.HG1.0:SUZ12	SUZ12
Drer_ENSDARP00000154380.1	Suz12.HG1.0:SUZ12	SUZ12
Auraur_scaffold5.g47.t1	Suz12.HG1.0:SUZ12	SUZ12
Morvir_scaffold9.g65.t3	Suz12.HG1.0:SUZ12	SUZ12
Rirr_GBC53765	Suz12.HG1.0:SUZ12	SUZ12
Cvar_XP_005848525.1	Suz12.HG1.0:SUZ12	islike:SUZ12
Lpol_XP_013788404.1	Suz12.HG1.0:SUZ12	SUZ12
Cmer_CML082CT	Suz12.HG1.0:SUZ12	SUZ12
Mbre_EDQ89862	Suz12.HG1.0:SUZ12	SUZ12
Ehux_EOD38018	Suz12.HG1.0:SUZ12	SUZ12
Morvir_scaffold9.g65.t2	Suz12.HG1.0:SUZ12	SUZ12
Plabra_CEO98212	Suz12.HG1.0:SUZ12	SUZ12
Gefoke_MALSP_05925.mRNA.1	Suz12.HG1.0:SUZ12	SUZ12
Cscu_XP_023241414.1	Suz12.HG1.0:SUZ12	SUZ12
Hemkuk_22548_TR7519_c0_g1	Suz12.HG1.0:SUZ12	SUZ12
Nvec_NVE20309	Suz12.HG1.0:SUZ12	SUZ12
Gefoke_MALSP_05925.mRNA.2	Suz12.HG1.0:SUZ12	SUZ12
