gene	orthogroup	orthologous_to
Ngad_EWM25798	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Apla_XP_022102973.1	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Acoe_PIA36581.1	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Notgen_g39398.t1	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Ptet_CAK94518	PCRing.HG0.0:RING1/RNF2	islike:RING1/RNF2
Hduj_OQV22402.1	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Ptet_CAK57737	PCRing.HG0.0:RING1/RNF2	islike:RING1/RNF2
Acoe_PIA35199.1	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Cgig_EKC31483	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Sphfal_Sphfalx05G070200.2.p	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Linana_g1765.t1	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Rigram_Gene.28196	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Nutlon_comp17178_c1_seq1.p1	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Cowc_KJE88783	PCRing.HG0.0:RING1/RNF2	islike:RING1/RNF2
Plafun_PRP85156	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Chrtob_KOO32846.1	PCRing.HG0.0:RING1/RNF2	islike:RING1/RNF2
Ramvar_GAU91770.1	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Marpol_PTQ41729	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Aplker_89364	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Tadh_P19102	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Azfi_s0908.g092253	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Sbic_OQU91499	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Lpol_XP_022250098.1	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Sphfal_Sphfalx05G070200.1.p	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Sphfal_Sphfalx08G089400.3.p	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Clyhem_TCONS_00065514-protein	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Nvec_NVE23	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Meteor_CRO19MET_NODE_8349.p1	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Auraur_scaffold2.g52.t1	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Tetwil_Twilhelma_g26990.t2	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Hsap_ENSP00000400572.2	PCRing.HG0.0:RING1/RNF2	RING1
Ancsig_Gene.36820	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Eimten_CDJ42142	PCRing.HG0.0:RING1/RNF2	islike:RING1/RNF2
Hduj_OQV17947.1	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Cscu_XP_023238020.1	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Lpol_XP_022255979.1	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Acoe_PIA35200.1	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Hsap_ENSP00000396439.2	PCRing.HG0.0:RING1/RNF2	RING1
Ptyfla_pfl_40v0_9_20150316_1g9738.t1	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Hsap_ENSP00000412190.2	PCRing.HG0.0:RING1/RNF2	RING1
Sappar_KDO20290	PCRing.HG0.0:RING1/RNF2	islike:RING1/RNF2
Spimul_23824_TR11786_c0_g1	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Sros_EGD83132	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Cvel_4806.t1-p1	PCRing.HG0.0:RING1/RNF2	islike:RING1/RNF2
Sbic_EES03752	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Morvir_scaffold58.g39.t1	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Sphfal_Sphfalx05G070200.3.p	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Aque_Aqu2.1.33463_001	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Vitbra_CEM35045.1	PCRing.HG0.0:RING1/RNF2	islike:RING1/RNF2
Bdis_KQK10157	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Mbre_EDQ90148	PCRing.HG0.0:RING1/RNF2	islike:RING1/RNF2
Sbic_KXG22271	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Tgon_TGME49_226780-t26_1-p1-CDS1	PCRing.HG0.0:RING1/RNF2	islike:RING1/RNF2
Hsap_ENSP00000372699.4	PCRing.HG0.0:RING1/RNF2	RING1
Cocsub_XP_005644383.1	PCRing.HG0.0:RING1/RNF2	islike:RING1/RNF2
Ramvar_GAU97559.1	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Apla_XP_022102974.1	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Scil_scpid46202	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Ppat_Pp3c25_5150V3.2	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Adig_XP_015765334.1	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Ppat_Pp3c16_8070V3.23	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Bnat_JGI_V11_52194	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Gonavo_comp39134_c0_seq1_6_ORF10_195	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Atha_AT5G44280.2	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Exapal_XP_020908555.1	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Lgig_LotgiP109899	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Bnat_JGI_V11_33410	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Cscu_XP_023238693.1	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Gefoke_MALSP_13228.mRNA.1	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Sbic_KXG27012	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Helrob_HelroP184809	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Gthe_EKX36533	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Marpol_PTQ41728	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Acoe_PIA36586.1	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Tetwil_Twilhelma_g26990.t1	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Bralan_BL01565_evm16	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Tpse_EED91804	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Ctel_CapteP219532	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Bdis_KQK05587	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Retfil_ETO22787	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Chabra_GBG65600	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Plafun_PRP78457	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Dpul_EFX70340	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Gonavo_comp18849_c0_seq1_6_ORF6_408	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Hsap_ENSP00000356480.3	PCRing.HG0.0:RING1/RNF2	RNF2
Sphfal_Sphfalx08G089400.2.p	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Sphfal_Sphfalx08G089400.1.p	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
Tcas_XP_970564.1	PCRing.HG0.0:RING1/RNF2	RING1/RNF2
