gene	orthogroup	orthologous_to
Bralan_BL20398_evm1	NCOA6.HG1.0:NCOA6	NCOA6
Spur_XP_030838694.1	NCOA6.HG1.0:NCOA6	NCOA6
Tcas_XP_008195092.1	NCOA6.HG1.0:NCOA6	NCOA6
Linana_g10960.t1	NCOA6.HG1.0:NCOA6	NCOA6
Skow_XP_006822792.1	NCOA6.HG1.0:NCOA6	NCOA6
Cscu_XP_023215973.1	NCOA6.HG1.0:NCOA6	NCOA6
Lpol_XP_013776014.2	NCOA6.HG1.0:NCOA6	NCOA6
Hsap_ENSP00000351894.2	NCOA6.HG1.0:NCOA6	NCOA6
Drer_ENSDARP00000096057.4	NCOA6.HG1.0:NCOA6	NCOA6
Lgig_LotgiP234686	NCOA6.HG1.0:NCOA6	NCOA6
Phoaus_g13512.t1	NCOA6.HG1.0:NCOA6	NCOA6
Ptyfla_pfl_40v0_9_20150316_1g33508.t1	NCOA6.HG1.0:NCOA6	NCOA6
Apla_XP_022087985.1	NCOA6.HG1.0:NCOA6	NCOA6
Lpol_XP_022257455.1	NCOA6.HG1.0:NCOA6	NCOA6
Cint_ENSCINP00000035407.1	NCOA6.HG1.0:NCOA6	NCOA6
Notgen_g3919.t1	NCOA6.HG1.0:NCOA6	NCOA6
Helrob_HelroP163970	NCOA6.HG1.0:NCOA6	NCOA6
Lpol_XP_013786660.1	NCOA6.HG1.0:NCOA6	NCOA6
Lpol_XP_022257147.1	NCOA6.HG1.0:NCOA6	NCOA6
Bralan_BL28524_evm0	NCOA6.HG1.0:NCOA6	NCOA6
Spis_XP_022781542_1	NCOA6.HG1.0:NCOA6	NCOA6
Ocar_g5236.t1	NCOA6.HG1.0:NCOA6	NCOA6
Bralan_BL97465_cuf2	NCOA6.HG1.0:NCOA6	NCOA6
Nvec_NVE4120	NCOA6.HG1.0:NCOA6	NCOA6
Bralan_BL49704_cuf2	NCOA6.HG1.0:NCOA6	NCOA6
Bralan_BL01230_evm0	NCOA6.HG1.0:NCOA6	NCOA6
Bralan_BL18486_cuf1	NCOA6.HG1.0:NCOA6	NCOA6
Bralan_BL26767_evm0	NCOA6.HG1.0:NCOA6	NCOA6
Adig_XP_015770516.1	NCOA6.HG1.0:NCOA6	NCOA6
Nvec_NVE13145	NCOA6.HG1.0:NCOA6	NCOA6
Exapal_XP_020902197.1	NCOA6.HG1.0:NCOA6	NCOA6
