gene	orthogroup	orthologous_to
Glam_EDO76521	CAF1C.HG1.0:like:RBBP4/RBBP7:likeclu:1	NA
Acoe_PIA64329.1	CAF1C.HG1.0:like:RBBP4/RBBP7:likeclu:1	NA
Symmic_Smic41427	CAF1C.HG1.0:like:RBBP4/RBBP7:likeclu:1	NA
Aplker_52484	CAF1C.HG1.0:like:RBBP4/RBBP7:likeclu:1	NA
Lmaj_CAJ04052	CAF1C.HG1.0:like:RBBP4/RBBP7:likeclu:1	NA
Tcru_EAN87398	CAF1C.HG1.0:like:RBBP4/RBBP7:likeclu:1	NA
Sacu_v1.1_s0105.g020149	CAF1C.HG1.0:like:RBBP4/RBBP7:likeclu:1	NA
Bodsal_CUG88130.1	CAF1C.HG1.0:like:RBBP4/RBBP7:likeclu:1	NA
Gthe_EKX46534	CAF1C.HG1.0:like:RBBP4/RBBP7:likeclu:1	NA
Otau_XP_003080234.1	CAF1C.HG1.0:like:RBBP4/RBBP7:likeclu:1	NA
Ptet_CAK89375	CAF1C.HG1.0:like:RBBP4/RBBP7:likeclu:1	NA
Ppat_Pp3c15_19270V3.1	CAF1C.HG1.0:like:RBBP4/RBBP7:likeclu:1	NA
Mgut_XP_012848155.1	CAF1C.HG1.0:like:RBBP4/RBBP7:likeclu:1	NA
Gracho_PXF43092.1	CAF1C.HG1.0:like:RBBP4/RBBP7:likeclu:1	NA
Atha_AT4G29730.1	CAF1C.HG1.0:like:RBBP4/RBBP7:likeclu:1	NA
Cocsub_XP_005648498.1	CAF1C.HG1.0:like:RBBP4/RBBP7:likeclu:1	NA
Chabra_GBG75259	CAF1C.HG1.0:like:RBBP4/RBBP7:likeclu:1	NA
Atha_AT2G19520.1	CAF1C.HG1.0:like:RBBP4/RBBP7:likeclu:1	NA
Gthe_EKX47838	CAF1C.HG1.0:like:RBBP4/RBBP7:likeclu:1	NA
Klenit_GAQ79765.1	CAF1C.HG1.0:like:RBBP4/RBBP7:likeclu:1	NA
Tcru_EAN95255	CAF1C.HG1.0:like:RBBP4/RBBP7:likeclu:1	NA
Aurlim_52700	CAF1C.HG1.0:like:RBBP4/RBBP7:likeclu:1	NA
Honfer_GBG34387	CAF1C.HG1.0:like:RBBP4/RBBP7:likeclu:1	NA
Strcul_EPY21407	CAF1C.HG1.0:like:RBBP4/RBBP7:likeclu:1	NA
Mgut_XP_012845931.1	CAF1C.HG1.0:like:RBBP4/RBBP7:likeclu:1	NA
Marpol_PTQ44985	CAF1C.HG1.0:like:RBBP4/RBBP7:likeclu:1	NA
Bremin_symbB.v1.2.000976.t1	CAF1C.HG1.0:like:RBBP4/RBBP7:likeclu:1	NA
Mpus_XP_003058120.1	CAF1C.HG1.0:like:RBBP4/RBBP7:likeclu:1	NA
Sphfal_Sphfalx01G045500.1.p	CAF1C.HG1.0:like:RBBP4/RBBP7:likeclu:1	NA
Acoe_PIA64326.1	CAF1C.HG1.0:like:RBBP4/RBBP7:likeclu:1	NA
Sbic_EES01357	CAF1C.HG1.0:like:RBBP4/RBBP7:likeclu:1	NA
Bdis_KQK09431	CAF1C.HG1.0:like:RBBP4/RBBP7:likeclu:1	NA
