gene	orthogroup	orthologous_to
Aque_Aqu2.1.23395_001	CAF1A.HG1.0:CHAF1A	CHAF1A
Aplker_59644	CAF1A.HG1.0:CHAF1A	CHAF1A
Sacu_v1.1_s0024.g009069	CAF1A.HG1.0:CHAF1A	CHAF1A
Cvar_XP_005850036.1	CAF1A.HG1.0:CHAF1A	CHAF1A
Mcir_OAD08059	CAF1A.HG1.0:CHAF1A	CHAF1A
Oxytri_EJY64274	CAF1A.HG1.0:CHAF1A	CHAF1A
Umay_KIS71785	CAF1A.HG1.0:CHAF1A	CHAF1A
Pinf_PITG_12428T0	CAF1A.HG1.0:CHAF1A	CHAF1A
Rhidel_EIE78458	CAF1A.HG1.0:CHAF1A	CHAF1A
Cmer_CMK062CT	CAF1A.HG1.0:CHAF1A	CHAF1A
Gpro_KXS18764	CAF1A.HG1.0:CHAF1A	CHAF1A
Maljak_MALJA_01449.mRNA.1	CAF1A.HG1.0:CHAF1A	CHAF1A
Masbal_CACRSC010000003.1.p161	CAF1A.HG1.0:CHAF1A	CHAF1A
Cvel_26041.t1-p1	CAF1A.HG1.0:CHAF1A	CHAF1A
Rigram_Gene.16497	CAF1A.HG1.0:CHAF1A	CHAF1A
Amobb2_AMBB2_00789.mRNA.1	CAF1A.HG1.0:CHAF1A	CHAF1A
Tmel_CAZ86289	CAF1A.HG1.0:CHAF1A	CHAF1A
Ccin_EAU88053	CAF1A.HG1.0:CHAF1A	CHAF1A
Amac_KNE66748	CAF1A.HG1.0:CHAF1A	CHAF1A
Ulvmut_UM098_00611	CAF1A.HG1.0:CHAF1A	CHAF1A
Acoe_PIA29635.1	CAF1A.HG1.0:CHAF1A	CHAF1A
Cang_ORZ36876	CAF1A.HG1.0:CHAF1A	CHAF1A
Jaklib_JAKLI_16535.mRNA.1	CAF1A.HG1.0:CHAF1A	CHAF1A
Plabra_CEP00857	CAF1A.HG1.0:CHAF1A	CHAF1A
Smoe_EFJ34553	CAF1A.HG1.0:CHAF1A	CHAF1A
Tpse_EED96522	CAF1A.HG1.0:CHAF1A	CHAF1A
Cneo_AAW42090	CAF1A.HG1.0:CHAF1A	CHAF1A
Rhidel_EIE81996	CAF1A.HG1.0:CHAF1A	CHAF1A
Smoe_EFJ10104	CAF1A.HG1.0:CHAF1A	CHAF1A
Spimul_8607_TR4509_c0_g1	CAF1A.HG1.0:CHAF1A	CHAF1A
Concor_KXN74450	CAF1A.HG1.0:CHAF1A	CHAF1A
Bodsal_CUG92307.1	CAF1A.HG1.0:CHAF1A	CHAF1A
Azfi_s0356.g066786	CAF1A.HG1.0:CHAF1A	CHAF1A
Pygbif_GCRY01010497.1.p2	CAF1A.HG1.0:CHAF1A	CHAF1A
Caulen_g6686.t1	CAF1A.HG1.0:CHAF1A	CHAF1A
Oxytri_EJY88755	CAF1A.HG1.0:CHAF1A	CHAF1A
Porumb_OSX78293.1	CAF1A.HG1.0:CHAF1A	CHAF1A
Plamic_ANCSI_03265.mRNA.1	CAF1A.HG1.0:CHAF1A	CHAF1A
Lmaj_CAJ02668	CAF1A.HG1.0:CHAF1A	CHAF1A
Gracho_PXF49734.1	CAF1A.HG1.0:CHAF1A	CHAF1A
Carmem_4824.p1	CAF1A.HG1.0:CHAF1A	CHAF1A
Bodsal_CUG92308.1	CAF1A.HG1.0:CHAF1A	CHAF1A
Azfi_s0250.g060189	CAF1A.HG1.0:CHAF1A	CHAF1A
Sbic_KXG34886	CAF1A.HG1.0:CHAF1A	CHAF1A
Marpol_PTQ27636	CAF1A.HG1.0:CHAF1A	CHAF1A
Tthe_EAS00820	CAF1A.HG1.0:CHAF1A	CHAF1A
Klenit_GAQ80815.1	CAF1A.HG1.0:CHAF1A	CHAF1A
Aano_EGB12324	CAF1A.HG1.0:CHAF1A	CHAF1A
Chrtob_KOO34898.1	CAF1A.HG1.0:CHAF1A	CHAF1A
Chocri_XP_005711961.1	CAF1A.HG1.0:CHAF1A	CHAF1A
Diprot_Gene.21677	CAF1A.HG1.0:CHAF1A	CHAF1A
Tcru_EAN91155	CAF1A.HG1.0:CHAF1A	CHAF1A
Gonavo_g7652.t1	CAF1A.HG1.0:CHAF1A	CHAF1A
Bden_EGF76902	CAF1A.HG1.0:CHAF1A	CHAF1A
Rall_EPZ34084	CAF1A.HG1.0:CHAF1A	CHAF1A
Perkma_EER10214	CAF1A.HG1.0:CHAF1A	CHAF1A
Aurlim_136120	CAF1A.HG1.0:CHAF1A	CHAF1A
Ppat_PAC_32940937.CDS.1	CAF1A.HG1.0:CHAF1A	CHAF1A
Jakbah_JAKBA_07046.mRNA.1	CAF1A.HG1.0:CHAF1A	CHAF1A
Coerev_PIA17529.1	CAF1A.HG1.0:CHAF1A	CHAF1A
Bdis_KQJ98321	CAF1A.HG1.0:CHAF1A	CHAF1A
Ptet_CAK70545	CAF1A.HG1.0:CHAF1A	CHAF1A
Sphfal_Sphfalx11G042300.1.p	CAF1A.HG1.0:CHAF1A	CHAF1A
Mgut_XP_012834844.1	CAF1A.HG1.0:CHAF1A	CHAF1A
Ncra_EAA31922	CAF1A.HG1.0:CHAF1A	CHAF1A
Sbic_KXG33892	CAF1A.HG1.0:CHAF1A	CHAF1A
Atri_ERN20241	CAF1A.HG1.0:CHAF1A	CHAF1A
Phatri_Phatr3_J48136.p1	CAF1A.HG1.0:CHAF1A	CHAF1A
Recame_RECAM_20709.mRNA.1	CAF1A.HG1.0:CHAF1A	CHAF1A
Gthe_EKX41100	CAF1A.HG1.0:CHAF1A	CHAF1A
Esil_CBJ33518	CAF1A.HG1.0:CHAF1A	CHAF1A
Atha_AT1G65470.1	CAF1A.HG1.0:CHAF1A	CHAF1A
Schagg_87161	CAF1A.HG1.0:CHAF1A	CHAF1A
Bnat_JGI_V11_87962	CAF1A.HG1.0:CHAF1A	CHAF1A
Coka_g5969.t1	CAF1A.HG1.0:CHAF1A	CHAF1A
Ttra_KNC47421	CAF1A.HG1.0:CHAF1A	CHAF1A
Spun_KNC97636	CAF1A.HG1.0:CHAF1A	CHAF1A
Crei_PNW76041	CAF1A.HG1.0:CHAF1A	CHAF1A
Gefoke_MALSP_18264.mRNA.1	CAF1A.HG1.0:CHAF1A	CHAF1A
Honfer_GBG29204	CAF1A.HG1.0:CHAF1A	CHAF1A
Sphfal_Sphfalx04G054000.1.p	CAF1A.HG1.0:CHAF1A	CHAF1A
Amac_KNE70104	CAF1A.HG1.0:CHAF1A	CHAF1A
Ngad_EWM25132	CAF1A.HG1.0:CHAF1A	CHAF1A
Maljak_MALJA_16104.mRNA.1	CAF1A.HG1.0:CHAF1A	CHAF1A
Secula_SECUL_06613.mRNA.1	CAF1A.HG1.0:CHAF1A	CHAF1A
Perkma_EER01009	CAF1A.HG1.0:CHAF1A	CHAF1A
Cocsub_XP_005649729.1	CAF1A.HG1.0:CHAF1A	CHAF1A
Sappar_KDO31473	CAF1A.HG1.0:CHAF1A	CHAF1A
Malcal_MALCA_02820.mRNA.1	CAF1A.HG1.0:CHAF1A	CHAF1A
Scer_YPR018W	CAF1A.HG1.0:CHAF1A	CHAF1A
Vcar_XP_002956418.1	CAF1A.HG1.0:CHAF1A	CHAF1A
