gene	orthogroup	orthologous_to
Aque_Aqu2.1.36073_001	YAF2_RYBP.HG1.0:RYBP/YAF2	RYBP/YAF2
Lpol_XP_013789802.1	YAF2_RYBP.HG1.0:RYBP/YAF2	RYBP/YAF2
Linana_g2088.t1	YAF2_RYBP.HG1.0:RYBP/YAF2	RYBP/YAF2
Morvir_scaffold19.g97.t1	YAF2_RYBP.HG1.0:RYBP/YAF2	RYBP/YAF2
Hsap_ENSP00000328004.5	YAF2_RYBP.HG1.0:RYBP/YAF2	YAF2
Apla_XP_022095910.1	YAF2_RYBP.HG1.0:RYBP/YAF2	RYBP/YAF2
Spur_XP_780545.2	YAF2_RYBP.HG1.0:RYBP/YAF2	RYBP/YAF2
Hsap_ENSP00000486012.2	YAF2_RYBP.HG1.0:RYBP/YAF2	RYBP
Auraur_scaffold23.g21.t3	YAF2_RYBP.HG1.0:RYBP/YAF2	RYBP/YAF2
Scil_scpid64439	YAF2_RYBP.HG1.0:RYBP/YAF2	RYBP/YAF2
Dmel_FBpp0071779	YAF2_RYBP.HG1.0:RYBP/YAF2	RYBP/YAF2
Exapal_XP_020901697.1	YAF2_RYBP.HG1.0:RYBP/YAF2	RYBP/YAF2
Lpol_XP_022235626.1	YAF2_RYBP.HG1.0:RYBP/YAF2	RYBP/YAF2
Lcom_lcpid70862	YAF2_RYBP.HG1.0:RYBP/YAF2	RYBP/YAF2
Cgig_EKC32947	YAF2_RYBP.HG1.0:RYBP/YAF2	RYBP/YAF2
Tadh_P7760	YAF2_RYBP.HG1.0:RYBP/YAF2	RYBP/YAF2
Bralan_BL14608_cuf1	YAF2_RYBP.HG1.0:RYBP/YAF2	RYBP/YAF2
Cint_ENSCINP00000036300.1	YAF2_RYBP.HG1.0:RYBP/YAF2	RYBP/YAF2
Drer_ENSDARP00000112899.1	YAF2_RYBP.HG1.0:RYBP/YAF2	YAF2
Adig_XP_015760989.1	YAF2_RYBP.HG1.0:RYBP/YAF2	RYBP/YAF2
Hsap_ENSP00000419494.2	YAF2_RYBP.HG1.0:RYBP/YAF2	RYBP
Lpol_XP_013787606.1	YAF2_RYBP.HG1.0:RYBP/YAF2	RYBP/YAF2
Spis_XP_022791495_1	YAF2_RYBP.HG1.0:RYBP/YAF2	RYBP/YAF2
Dpul_EFX70578	YAF2_RYBP.HG1.0:RYBP/YAF2	RYBP/YAF2
Skow_XP_006818894.1	YAF2_RYBP.HG1.0:RYBP/YAF2	RYBP/YAF2
Notgen_g40138.t1	YAF2_RYBP.HG1.0:RYBP/YAF2	RYBP/YAF2
Emul_CDI97363.1	YAF2_RYBP.HG1.0:RYBP/YAF2	RYBP/YAF2
Auraur_scaffold23.g21.t1	YAF2_RYBP.HG1.0:RYBP/YAF2	RYBP/YAF2
Lgig_LotgiP125374	YAF2_RYBP.HG1.0:RYBP/YAF2	RYBP/YAF2
Drer_ENSDARP00000055037.3	YAF2_RYBP.HG1.0:RYBP/YAF2	RYBP
Lpol_XP_013771802.1	YAF2_RYBP.HG1.0:RYBP/YAF2	RYBP/YAF2
Drer_ENSDARP00000069979.4	YAF2_RYBP.HG1.0:RYBP/YAF2	RYBP
Clyhem_TCONS_00065208-protein	YAF2_RYBP.HG1.0:RYBP/YAF2	RYBP/YAF2
Phoaus_g4712.t1	YAF2_RYBP.HG1.0:RYBP/YAF2	RYBP/YAF2
Tcas_XP_974738.1	YAF2_RYBP.HG1.0:RYBP/YAF2	RYBP/YAF2
Emue_0001g1127a	YAF2_RYBP.HG1.0:RYBP/YAF2	RYBP/YAF2
Tetwil_Twilhelma_g26827.t3	YAF2_RYBP.HG1.0:RYBP/YAF2	RYBP/YAF2
Emue_0001g1137a	YAF2_RYBP.HG1.0:RYBP/YAF2	RYBP/YAF2
