gene	orthogroup	orthologous_to
Auraur_scaffold70.g36.t1	TUDOR.HG1.0:like:TDRD6/TDRD15:likeclu:20	NA
Auraur_scaffold70.g36.t2	TUDOR.HG1.0:like:TDRD6/TDRD15:likeclu:20	NA
Lcom_lcpid21067	TUDOR.HG1.1:TDRD12	TDRD12
Phoaus_g16715.t1	TUDOR.HG1.1:TDRD12	TDRD12
Aque_Aqu2.1.31933_001	TUDOR.HG1.1:TDRD12	TDRD12
Clyhem_TCONS_00002876-protein	TUDOR.HG1.1:TDRD12	TDRD12
Aque_Aqu2.1.03745_001	TUDOR.HG1.1:TDRD12	TDRD12
Hsap_ENSP00000496698.1	TUDOR.HG1.1:TDRD12	TDRD12
Drer_ENSDARP00000156644.1	TUDOR.HG1.1:TDRD12	TDRD12
Aque_Aqu2.1.28843_001	TUDOR.HG1.1:TDRD12	TDRD12
Aplker_56429	TUDOR.HG1.1:TDRD12	TDRD12
Linana_g8364.t1	TUDOR.HG1.1:TDRD12	TDRD12
Aque_Aqu2.1.07820_001	TUDOR.HG1.1:TDRD12	TDRD12
Linana_g12108.t1	TUDOR.HG1.1:TDRD12	TDRD12
Aque_Aqu2.1.20584_001	TUDOR.HG1.1:TDRD12	TDRD12
Scil_scpid22819	TUDOR.HG1.1:TDRD12	TDRD12
Dpul_EFX78715	TUDOR.HG1.1:TDRD12	TDRD12
Dpul_EFX76657	TUDOR.HG1.1:TDRD12	TDRD12
Dpul_EFX77361	TUDOR.HG1.1:TDRD12	TDRD12
Dpul_EFX74659	TUDOR.HG1.2:like:TDRD12:likeclu:1	NA
Plebac_Pbla_mRNA_12212	TUDOR.HG1.2:like:TDRD12:likeclu:1	NA
Cscu_XP_023238930.1	TUDOR.HG1.2:like:TDRD12:likeclu:1	NA
Apla_XP_022100325.1	TUDOR.HG1.2:like:TDRD12:likeclu:1	NA
Hemkuk_9500_TR3306_c0_g5	TUDOR.HG1.2:like:TDRD12:likeclu:1	NA
Cscu_XP_023234145.1	TUDOR.HG1.2:like:TDRD12:likeclu:1	NA
Rigram_Gene.20329	TUDOR.HG1.2:like:TDRD12:likeclu:1	NA
Styinc_Gene20433_m20433	TUDOR.HG1.2:like:TDRD12:likeclu:1	NA
Concor_KXN64690	TUDOR.HG1.2:like:TDRD12:likeclu:1	NA
Tgon_TGME49_286440-t26_1	TUDOR.HG1.2:like:TDRD12:likeclu:1	NA
Pbla_XP_018287191.1	TUDOR.HG1.2:like:TDRD12:likeclu:1	NA
Cint_ENSCINP00000026142.2	TUDOR.HG1.2:like:TDRD12:likeclu:1	NA
Plabra_CEO94987	TUDOR.HG1.2:like:TDRD12:likeclu:1	NA
Bralan_BL00431_evm7	TUDOR.HG1.2:like:TDRD12:likeclu:1	NA
Gthe_EKX44796	TUDOR.HG1.2:like:TDRD12:likeclu:1	NA
Bnat_JGI_V11_88957	TUDOR.HG1.2:like:TDRD12:likeclu:1	NA
Styinc_Gene20487_m20487	TUDOR.HG1.2:like:TDRD12:likeclu:1	NA
Spur_XP_030836450.1	TUDOR.HG1.2:like:TDRD12:likeclu:1	NA
Alblai_CCA28165	TUDOR.HG1.2:like:TDRD12:likeclu:1	NA
Lgig_LotgiP231750	TUDOR.HG1.2:like:TDRD12:likeclu:1	NA
Ccin_EFI28625	TUDOR.HG1.2:like:TDRD12:likeclu:1	NA
Chrtob_KOO30025.1	TUDOR.HG1.2:like:TDRD12:likeclu:1	NA
Bremin_symbB.v1.2.013313.t1	TUDOR.HG1.2:like:TDRD12:likeclu:1	NA
