gene	orthogroup	orthologous_to
Dpul_EFX66522	ADD_DNMT3.HG1.0:DNMT3A/DNMT3B/DNMT3L	DNMT3A/DNMT3B/DNMT3L
Aque_Aqu2.1.33721_001	ADD_DNMT3.HG1.0:DNMT3A/DNMT3B/DNMT3L	DNMT3A/DNMT3B/DNMT3L
Drer_ENSDARP00000108732.1	ADD_DNMT3.HG1.0:DNMT3A/DNMT3B/DNMT3L	islike:DNMT3B
Spur_XP_030840513.1	ADD_DNMT3.HG1.0:DNMT3A/DNMT3B/DNMT3L	DNMT3A/DNMT3B/DNMT3L
Drer_ENSDARP00000053417.5	ADD_DNMT3.HG1.0:DNMT3A/DNMT3B/DNMT3L	DNMT3B
Ptyfla_pfl_40v0_9_20150316_1g23379.t1	ADD_DNMT3.HG1.0:DNMT3A/DNMT3B/DNMT3L	DNMT3A/DNMT3B/DNMT3L
Cscu_XP_023228282.1	ADD_DNMT3.HG1.0:DNMT3A/DNMT3B/DNMT3L	DNMT3A/DNMT3B/DNMT3L
Tetwil_Twilhelma_g23670.t1	ADD_DNMT3.HG1.0:DNMT3A/DNMT3B/DNMT3L	DNMT3A/DNMT3B/DNMT3L
Skow_XP_006815704.1	ADD_DNMT3.HG1.0:DNMT3A/DNMT3B/DNMT3L	DNMT3A/DNMT3B/DNMT3L
Ctel_CapteP188129	ADD_DNMT3.HG1.0:DNMT3A/DNMT3B/DNMT3L	DNMT3A/DNMT3B/DNMT3L
Drer_ENSDARP00000153670.1	ADD_DNMT3.HG1.0:DNMT3A/DNMT3B/DNMT3L	islike:DNMT3B
Morvir_scaffold319.g5.t1	ADD_DNMT3.HG1.0:DNMT3A/DNMT3B/DNMT3L	DNMT3A/DNMT3B/DNMT3L
Hydvul_Sc4wPfr_654.g18226.t1	ADD_DNMT3.HG1.0:DNMT3A/DNMT3B/DNMT3L	DNMT3A/DNMT3B/DNMT3L
Drer_ENSDARP00000074994.6	ADD_DNMT3.HG1.0:DNMT3A/DNMT3B/DNMT3L	islike:DNMT3B
Spur_XP_030840514.1	ADD_DNMT3.HG1.0:DNMT3A/DNMT3B/DNMT3L	DNMT3A/DNMT3B/DNMT3L
Drer_ENSDARP00000091093.4	ADD_DNMT3.HG1.0:DNMT3A/DNMT3B/DNMT3L	DNMT3A
Auraur_scaffold226.g17.t4	ADD_DNMT3.HG1.0:DNMT3A/DNMT3B/DNMT3L	DNMT3A/DNMT3B/DNMT3L
Drer_ENSDARP00000154308.1	ADD_DNMT3.HG1.0:DNMT3A/DNMT3B/DNMT3L	DNMT3B
Lpol_XP_022246326.1	ADD_DNMT3.HG1.0:DNMT3A/DNMT3B/DNMT3L	DNMT3A/DNMT3B/DNMT3L
Tetwil_Twilhelma_g23670.t2	ADD_DNMT3.HG1.0:DNMT3A/DNMT3B/DNMT3L	DNMT3A/DNMT3B/DNMT3L
Phoaus_g13312.t1	ADD_DNMT3.HG1.0:DNMT3A/DNMT3B/DNMT3L	DNMT3A/DNMT3B/DNMT3L
Lgig_LotgiP232712	ADD_DNMT3.HG1.0:DNMT3A/DNMT3B/DNMT3L	DNMT3A/DNMT3B/DNMT3L
Apla_XP_022092555.1	ADD_DNMT3.HG1.0:DNMT3A/DNMT3B/DNMT3L	DNMT3A/DNMT3B/DNMT3L
Nvec_NVE10197	ADD_DNMT3.HG1.0:DNMT3A/DNMT3B/DNMT3L	DNMT3A/DNMT3B/DNMT3L
Lpol_XP_022254418.1	ADD_DNMT3.HG1.0:DNMT3A/DNMT3B/DNMT3L	DNMT3A/DNMT3B/DNMT3L
Drer_ENSDARP00000046888.6	ADD_DNMT3.HG1.0:DNMT3A/DNMT3B/DNMT3L	islike:DNMT3B
Spis_XP_022794499_1	ADD_DNMT3.HG1.0:DNMT3A/DNMT3B/DNMT3L	DNMT3A/DNMT3B/DNMT3L
Hsap_ENSP00000328547.2	ADD_DNMT3.HG1.0:DNMT3A/DNMT3B/DNMT3L	DNMT3B
Cscu_XP_023235669.1	ADD_DNMT3.HG1.0:DNMT3A/DNMT3B/DNMT3L	DNMT3A/DNMT3B/DNMT3L
Phoaus_g20227.t1	ADD_DNMT3.HG1.0:DNMT3A/DNMT3B/DNMT3L	DNMT3A/DNMT3B/DNMT3L
Scil_scpid40457	ADD_DNMT3.HG1.0:DNMT3A/DNMT3B/DNMT3L	DNMT3A/DNMT3B/DNMT3L
Lcom_lcpid28784	ADD_DNMT3.HG1.0:DNMT3A/DNMT3B/DNMT3L	DNMT3A/DNMT3B/DNMT3L
Hsap_ENSP00000270172.3	ADD_DNMT3.HG1.0:DNMT3A/DNMT3B/DNMT3L	DNMT3L
Mlei_ML3588_g1_t1	ADD_DNMT3.HG1.0:DNMT3A/DNMT3B/DNMT3L	DNMT3A/DNMT3B/DNMT3L
Apla_XP_022092551.1	ADD_DNMT3.HG1.0:DNMT3A/DNMT3B/DNMT3L	DNMT3A/DNMT3B/DNMT3L
Spur_XP_030840512.1	ADD_DNMT3.HG1.0:DNMT3A/DNMT3B/DNMT3L	DNMT3A/DNMT3B/DNMT3L
Linana_g19016.t1	ADD_DNMT3.HG1.0:DNMT3A/DNMT3B/DNMT3L	DNMT3A/DNMT3B/DNMT3L
Adig_XP_015756999.1	ADD_DNMT3.HG1.0:DNMT3A/DNMT3B/DNMT3L	DNMT3A/DNMT3B/DNMT3L
