gene	orthogroup	orthologous_to
Bnat_JGI_V11_131015	MOZ_SAS.HG1.0:like:KAT5/KAT6A/KAT6B/KAT7/KAT8:likeclu:2/4/5	NA
Scer_YMR127C	MOZ_SAS.HG1.0:like:KAT5/KAT6A/KAT6B/KAT7/KAT8:likeclu:2/4/5	NA
Pbla_XP_018293428.1	MOZ_SAS.HG1.0:like:KAT5/KAT6A/KAT6B/KAT7/KAT8:likeclu:2/4/5	NA
Rirr_GBC35223	MOZ_SAS.HG1.0:like:KAT5/KAT6A/KAT6B/KAT7/KAT8:likeclu:2/4/5	NA
Gpro_KXS19730	MOZ_SAS.HG1.0:like:KAT5/KAT6A/KAT6B/KAT7/KAT8:likeclu:2/4/5	NA
Ncra_EAA30657	MOZ_SAS.HG1.0:like:KAT5/KAT6A/KAT6B/KAT7/KAT8:likeclu:2/4/5	NA
Plebac_Pbla_mRNA_6047	MOZ_SAS.HG1.0:like:KAT5/KAT6A/KAT6B/KAT7/KAT8:likeclu:2/4/5	NA
Spun_KNC96419	MOZ_SAS.HG1.0:like:KAT5/KAT6A/KAT6B/KAT7/KAT8:likeclu:2/4/5	NA
Rhidel_EIE92479	MOZ_SAS.HG1.0:like:KAT5/KAT6A/KAT6B/KAT7/KAT8:likeclu:2/4/5	NA
Cneo_AAW47067	MOZ_SAS.HG1.0:like:KAT5/KAT6A/KAT6B/KAT7/KAT8:likeclu:2/4/5	NA
Ccin_EAU93391	MOZ_SAS.HG1.0:like:KAT5/KAT6A/KAT6B/KAT7/KAT8:likeclu:2/4/5	NA
Tetwil_Twilhelma_g10111.t1	MOZ_SAS.HG1.0:like:KAT5/KAT6A/KAT6B/KAT7/KAT8:likeclu:2/4/5	NA
Tmel_CAZ79634	MOZ_SAS.HG1.0:like:KAT5/KAT6A/KAT6B/KAT7/KAT8:likeclu:2/4/5	NA
Mcir_OAD08704	MOZ_SAS.HG1.0:like:KAT5/KAT6A/KAT6B/KAT7/KAT8:likeclu:2/4/5	NA
Morelo_OAQ27743	MOZ_SAS.HG1.0:like:KAT5/KAT6A/KAT6B/KAT7/KAT8:likeclu:2/4/5	NA
Umay_KIS71300	MOZ_SAS.HG1.0:like:KAT5/KAT6A/KAT6B/KAT7/KAT8:likeclu:2/4/5	NA
Umbram_223970	MOZ_SAS.HG1.0:like:KAT5/KAT6A/KAT6B/KAT7/KAT8:likeclu:2/4/5	NA
Concor_KXN67496	MOZ_SAS.HG1.0:like:KAT5/KAT6A/KAT6B/KAT7/KAT8:likeclu:2/4/5	NA
Emul_CDI98387.1	MOZ_SAS.HG1.0:like:KAT5/KAT6A/KAT6B/KAT7/KAT8:likeclu:2/4/5	NA
Skow_NP_001171746.1	MOZ_SAS.HG1.0:like:KAT5/KAT6A/KAT6B/KAT7/KAT8:likeclu:2/4/5	NA
Tadh_P53567	MOZ_SAS.HG1.0:like:KAT5/KAT6A/KAT6B/KAT7/KAT8:likeclu:2/4/5	NA
Recame_RECAM_15295.mRNA.1	MOZ_SAS.HG1.0:like:KAT5/KAT6A/KAT6B/KAT7/KAT8:likeclu:2/4/5	NA
Jaklib_JAKLI_07130.mRNA.1	MOZ_SAS.HG1.0:like:KAT5/KAT6A/KAT6B/KAT7/KAT8:likeclu:2/4/5	NA
Mgut_XP_012831905.1	MOZ_SAS.HG1.0:like:KAT5/KAT6A/KAT6B/KAT7/KAT8:likeclu:2/4/5	NA
Aplker_40995	MOZ_SAS.HG1.1:like:KAT5/KAT6A/KAT6B/KAT7/KAT8:likeclu:2/4/5	NA
Gracho_PXF49349.1	MOZ_SAS.HG1.1:like:KAT5/KAT6A/KAT6B/KAT7/KAT8:likeclu:2/4/5	NA
Porpur_KAA8495985.1	MOZ_SAS.HG1.1:like:KAT5/KAT6A/KAT6B/KAT7/KAT8:likeclu:2/4/5	NA
