gene	orthogroup	orthologous_to
Bnat_JGI_V11_85087	BAH.HG2.0:DNMT1	DNMT1
Cscu_XP_023241204.1	BAH.HG2.0:DNMT1	DNMT1
Ngru_EFC49519	BAH.HG2.0:DNMT1	DNMT1
Cint_ENSCINP00000010797.4	BAH.HG2.0:DNMT1	DNMT1
Sbic_OQU88577	BAH.HG2.0:DNMT1	DNMT1
Sphfal_Sphfalx15G029700.4.p	BAH.HG2.0:DNMT1	DNMT1
Cvar_XP_005851422.1	BAH.HG2.0:DNMT1	DNMT1
Adig_XP_015768114.1	BAH.HG2.0:DNMT1	DNMT1
Notgen_g20725.t1	BAH.HG2.0:DNMT1	DNMT1
Auraur_scaffold1344.g2.t1	BAH.HG2.0:DNMT1	DNMT1
Aque_Aqu2.1.05277_001	BAH.HG2.0:DNMT1	DNMT1
Atha_AT4G19020.1	BAH.HG2.0:DNMT1	DNMT1
Atha_AT1G69770.1	BAH.HG2.0:DNMT1	DNMT1
Mlei_ML0022_g28_t1	BAH.HG2.0:DNMT1	DNMT1
Bdis_KQK20551	BAH.HG2.0:DNMT1	DNMT1
Sphfal_Sphfalx03G076600.1.p	BAH.HG2.0:DNMT1	DNMT1
Nvec_NVE9538	BAH.HG2.0:DNMT1	DNMT1
Ppat_Pp3c6_28720V3.1	BAH.HG2.0:DNMT1	DNMT1
Mgut_XP_012855384.1	BAH.HG2.0:DNMT1	DNMT1
Azfi_s0028.g023875	BAH.HG2.0:DNMT1	DNMT1
Azfi_s0003.g007336	BAH.HG2.0:DNMT1	DNMT1
Sphfal_Sphfalx03G076600.2.p	BAH.HG2.0:DNMT1	DNMT1
Atri_ERN15616	BAH.HG2.0:DNMT1	DNMT1
Helrob_HelroP116156	BAH.HG2.0:DNMT1	DNMT1
Mgut_XP_012835278.1	BAH.HG2.0:DNMT1	DNMT1
Acoe_PIA27394.1	BAH.HG2.0:DNMT1	DNMT1
Concor_KXN74494	BAH.HG2.0:DNMT1	DNMT1
Sbic_EER93288	BAH.HG2.0:DNMT1	DNMT1
Smoe_EFJ35559	BAH.HG2.0:DNMT1	DNMT1
Acoe_PIA27392.1	BAH.HG2.0:DNMT1	DNMT1
Sacu_v1.1_s0546.g027490	BAH.HG2.0:DNMT1	DNMT1
Acoe_PIA25869.1	BAH.HG2.0:DNMT1	DNMT1
Dpul_EFX80183	BAH.HG2.0:DNMT1	DNMT1
Pbla_XP_018296787.1	BAH.HG2.0:DNMT1	DNMT1
Acoe_PIA25868.1	BAH.HG2.0:DNMT1	DNMT1
Plebac_Pbla_mRNA_3098	BAH.HG2.0:DNMT1	DNMT1
Bdis_PNT67133	BAH.HG2.0:DNMT1	DNMT1
Acoe_PIA25050.1	BAH.HG2.0:DNMT1	DNMT1
Atha_AT5G49160.1	BAH.HG2.0:DNMT1	DNMT1
Aque_Aqu2.1.06977_001	BAH.HG2.0:DNMT1	DNMT1
Bdis_PNT77795	BAH.HG2.0:DNMT1	DNMT1
Atha_AT4G08990.1	BAH.HG2.0:DNMT1	DNMT1
Linana_g11540.t1	BAH.HG2.0:DNMT1	DNMT1
Marpol_PTQ33197	BAH.HG2.0:DNMT1	DNMT1
Skow_XP_006821782.1	BAH.HG2.0:DNMT1	DNMT1
Sbic_OQU77648	BAH.HG2.0:DNMT1	DNMT1
Ccin_EAU92360	BAH.HG2.0:DNMT1	DNMT1
Ptyfla_pfl_40v0_9_20150316_1g3463.t1	BAH.HG2.0:DNMT1	DNMT1
Ctel_CapteP160905	BAH.HG2.0:DNMT1	DNMT1
Phoaus_g17644.t1	BAH.HG2.0:DNMT1	DNMT1
Lpol_XP_022248469.1	BAH.HG2.0:DNMT1	DNMT1
Plafun_PRP80891	BAH.HG2.0:DNMT1	DNMT1
Bdis_KQJ98774	BAH.HG2.0:DNMT1	DNMT1
Clyhem_TCONS_00021299-protein	BAH.HG2.0:DNMT1	DNMT1
Gthe_EKX44218	BAH.HG2.0:DNMT1	DNMT1
Masbal_CACRSC010000002.1.p986	BAH.HG2.0:DNMT1	DNMT1
Scil_scpid7610	BAH.HG2.0:DNMT1	DNMT1
Azfi_s0099.g044024	BAH.HG2.0:DNMT1	DNMT1
Sbic_EES12853	BAH.HG2.0:DNMT1	DNMT1
Ulvmut_UM028_00751	BAH.HG2.0:DNMT1	DNMT1
Klenit_GAQ84242.1	BAH.HG2.0:DNMT1	DNMT1
Mgut_XP_012854237.1	BAH.HG2.0:DNMT1	DNMT1
Drer_ENSDARP00000013243.3	BAH.HG2.0:DNMT1	DNMT1
Hydvul_Sc4wPfr_1463.g9565.t1	BAH.HG2.0:DNMT1	DNMT1
Sphfal_Sphfalx15G029700.3.p	BAH.HG2.0:DNMT1	DNMT1
Acas_ELR15535	BAH.HG2.0:DNMT1	DNMT1
Acoe_PIA45611.1	BAH.HG2.0:DNMT1	DNMT1
Atha_AT4G14140.2	BAH.HG2.0:DNMT1	DNMT1
Acoe_PIA45610.1	BAH.HG2.0:DNMT1	DNMT1
Atri_ERN11164	BAH.HG2.0:DNMT1	DNMT1
Sphfal_Sphfalx15G029700.1.p	BAH.HG2.0:DNMT1	DNMT1
Ppat_Pp3c11_20540V3.1	BAH.HG2.0:DNMT1	DNMT1
Bdis_KQK22266	BAH.HG2.0:DNMT1	DNMT1
Smoe_EFJ24297	BAH.HG2.0:DNMT1	DNMT1
Rirr_GBC31821	BAH.HG2.0:DNMT1	DNMT1
Exapal_XP_020905332.2	BAH.HG2.0:DNMT1	DNMT1
Marpol_PTQ36969	BAH.HG2.0:DNMT1	DNMT1
Chabra_GBG82760	BAH.HG2.0:DNMT1	DNMT1
Acoe_PIA25051.1	BAH.HG2.0:DNMT1	DNMT1
Ocar_g6617.t1	BAH.HG2.0:DNMT1	DNMT1
Bdis_KQK12690	BAH.HG2.0:DNMT1	DNMT1
Azfi_s0380.g067362	BAH.HG2.0:DNMT1	DNMT1
Atha_AT1G80740.1	BAH.HG2.0:DNMT1	DNMT1
Tcas_XP_008193458.1	BAH.HG2.0:DNMT1	DNMT1
Emue_0686g2a	BAH.HG2.0:DNMT1	DNMT1
Gthe_EKX34712	BAH.HG2.0:DNMT1	DNMT1
Sacu_v1.1_s0052.g014068	BAH.HG2.0:DNMT1	DNMT1
Masbal_CACRSC010000472.1.p80	BAH.HG2.0:DNMT1	DNMT1
Spur_XP_030853615.1	BAH.HG2.0:DNMT1	DNMT1
Atha_AT4G13610.1	BAH.HG2.0:DNMT1	DNMT1
Aque_Aqu2.1.37141_001	BAH.HG2.0:DNMT1	DNMT1
Sbic_KXG30527	BAH.HG2.0:DNMT1	DNMT1
Acoe_PIA31195.1	BAH.HG2.0:DNMT1	DNMT1
