gene	orthogroup	orthologous_to	family	architecture
Malcal_MALCA_00812.mRNA.1	Dpy-30.HG1.18:like:DPY30:likeclu:21		Dpy-30	Rtt106 WD40 Dpy-30
Phatri_Phatr3_J44952.p1	Rtt106.HG1.0:like:SSRP1:likeclu:1		Rtt106	Rtt106
Ncra_EAA30417	Rtt106.HG1.0:like:SSRP1:likeclu:1		Rtt106	Rtt106
Cang_ORZ39016	Rtt106.HG1.0:like:SSRP1:likeclu:1		Rtt106	Rtt106
Umbram_245393	Rtt106.HG1.0:like:SSRP1:likeclu:1		Rtt106	Rtt106
Rhidel_EIE78754	Rtt106.HG1.0:like:SSRP1:likeclu:1		Rtt106	Rtt106
Ccin_EAU87692	Rtt106.HG1.0:like:SSRP1:likeclu:1		Rtt106	Rtt106
Ihof_evm2s595	Rtt106.HG1.0:like:SSRP1:likeclu:1		Rtt106	Rtt106
Pisp_OUM63367.1	Rtt106.HG1.0:like:SSRP1:likeclu:1		Rtt106	Rtt106
Bden_EGF78447	Rtt106.HG1.0:like:SSRP1:likeclu:1		Rtt106	Rtt106
Amac_KNE60465	Rtt106.HG1.0:like:SSRP1:likeclu:1		Rtt106	Rtt106
Amac_KNE67101	Rtt106.HG1.0:like:SSRP1:likeclu:1		Rtt106	Rtt106
Gpro_KXS13952	Rtt106.HG1.0:like:SSRP1:likeclu:1		Rtt106	Rtt106
Cfra_CFRG0289T1	Rtt106.HG1.0:like:SSRP1:likeclu:1		Rtt106	Rtt106
Pbla_XP_018287369.1	Rtt106.HG1.0:like:SSRP1:likeclu:1		Rtt106	Rtt106
Clim_evm30s204	Rtt106.HG1.0:like:SSRP1:likeclu:1		Rtt106	Rtt106
Morelo_OAQ35728	Rtt106.HG1.0:like:SSRP1:likeclu:1		Rtt106	Rtt106
Sarc_Sarc4_g27196T	Rtt106.HG1.0:like:SSRP1:likeclu:1		Rtt106	Rtt106
Spun_KNC96601	Rtt106.HG1.0:like:SSRP1:likeclu:1		Rtt106	Rtt106
Spom_SPAC6G9.03c.1_pep	Rtt106.HG1.0:like:SSRP1:likeclu:1		Rtt106	Rtt106
Scer_YNL206C	Rtt106.HG1.0:like:SSRP1:likeclu:1		Rtt106	Rtt106_N PH_18 Rtt106
Tmel_CAZ81004	Rtt106.HG1.0:like:SSRP1:likeclu:1		Rtt106	Rtt106
Crei_PNW86519	Rtt106.HG1.0:like:SSRP1:likeclu:1		Rtt106	Rtt106
Vcar_XP_002949347.1	Rtt106.HG1.0:like:SSRP1:likeclu:1		Rtt106	Rtt106
Esil_CBJ28470	Rtt106.HG1.0:like:SSRP1:likeclu:1		Rtt106	Rtt106
Aplker_97916	Rtt106.HG1.0:like:SSRP1:likeclu:1		Rtt106	Rtt106
Bnat_JGI_V11_90542	Rtt106.HG1.0:like:SSRP1:likeclu:1		Rtt106	Rtt106
Honfer_GBG24689	Rtt106.HG1.0:like:SSRP1:likeclu:1		Rtt106	Rtt106
Ulvmut_UM100_00271	Rtt106.HG1.0:like:SSRP1:likeclu:1		Rtt106	Rtt106
Bremin_symbB.v1.2.015924.t1	Rtt106.HG1.0:like:SSRP1:likeclu:1		Rtt106	Rtt106
Ehux_EOD39154	Rtt106.HG1.0:like:SSRP1:likeclu:1		Rtt106	Rtt106
Coka_g17112.t2	Rtt106.HG1.0:like:SSRP1:likeclu:1		Rtt106	Rtt106 TP_methylase
Gonavo_comp28520_c0_seq1_6_ORF9_370	Rtt106.HG1.0:like:SSRP1:likeclu:1		Rtt106	Rtt106
Otau_XP_003075347.2	Rtt106.HG1.0:like:SSRP1:likeclu:1		Rtt106	Rtt106
Aurlim_149853	Rtt106.HG1.0:like:SSRP1:likeclu:1		Rtt106	Rtt106
Tpse_EED88292	Rtt106.HG1.0:like:SSRP1:likeclu:1		Rtt106	Rtt106
Coka_g17112.t1	Rtt106.HG1.0:like:SSRP1:likeclu:1		Rtt106	Rtt106 TP_methylase
Plabra_CEO99233	Rtt106.HG1.0:like:SSRP1:likeclu:1		Rtt106	Rtt106
Nutlon_comp12525_c0_seq1.p2	Rtt106.HG1.0:like:SSRP1:likeclu:1		Rtt106	Rtt106
Schagg_82622	Rtt106.HG1.0:like:SSRP1:likeclu:1		Rtt106	Rtt106
Pavlsp_1096276	Rtt106.HG1.0:like:SSRP1:likeclu:1		Rtt106	Rtt106
Lepsey_KPI89612	Rtt106.HG1.1:SSRP1	SSRP1	Rtt106	SSrecog Rtt106
Spimul_5537_TR2812_c0_g1	Rtt106.HG1.1:SSRP1	islike:SSRP1	Rtt106	POB3_N SSrecog Rtt106
Bdis_KQK07179	Rtt106.HG1.1:SSRP1	SSRP1	Rtt106	POB3_N SSrecog Rtt106 HMG_box
Apla_XP_022102132.1	Rtt106.HG1.1:SSRP1	SSRP1	Rtt106	POB3_N SSrecog Rtt106 HMG_box
Ccin_EAU86185	Rtt106.HG1.1:SSRP1	SSRP1	Rtt106	POB3_N SSrecog Rtt106
Ulvmut_UM030_00091	Rtt106.HG1.1:SSRP1	SSRP1	Rtt106	POB3_N SSrecog Rtt106 HMG_box
Phakir_PHAKIR_06113.mRNA.1	Rtt106.HG1.1:SSRP1	SSRP1	Rtt106	POB3_N SSrecog Rtt106
Cmer_CMS034CT	Rtt106.HG1.1:SSRP1	SSRP1	Rtt106	POB3_N SSrecog Rtt106
Umbram_227989	Rtt106.HG1.1:SSRP1	SSRP1	Rtt106	POB3_N SSrecog Rtt106
Sacu_v1.1_s0073.g017158	Rtt106.HG1.1:SSRP1	SSRP1	Rtt106	POB3_N SSrecog Rtt106 HMG_box
Scil_scpid57136	Rtt106.HG1.1:SSRP1	islike:SSRP1	Rtt106	POB3_N SSrecog Rtt106
Plafun_PRP80914	Rtt106.HG1.1:SSRP1	SSRP1	Rtt106	POB3_N SSrecog Rtt106
Esil_CBJ29726	Rtt106.HG1.1:SSRP1	SSRP1	Rtt106	POB3_N SSrecog Rtt106 HMG_box
Diprot_Gene.19992	Rtt106.HG1.1:SSRP1	SSRP1	Rtt106	POB3_N SSrecog Rtt106
Meteor_CRO19MET_NODE_4105.p1	Rtt106.HG1.1:SSRP1	islike:SSRP1	Rtt106	POB3_N SSrecog Rtt106
Atha_AT3G28730.1	Rtt106.HG1.1:SSRP1	SSRP1	Rtt106	POB3_N SSrecog Rtt106 HMG_box
Ppat_PAC_32911219.CDS.1	Rtt106.HG1.1:SSRP1	SSRP1	Rtt106	POB3_N SSrecog Rtt106 HMG_box
Sappar_KDO24805	Rtt106.HG1.1:SSRP1	SSRP1	Rtt106	POB3_N SSrecog Rtt106
Ttra_KNC52452	Rtt106.HG1.1:SSRP1	islike:SSRP1	Rtt106	POB3_N SSrecog Rtt106
Cneo_AAW45161	Rtt106.HG1.1:SSRP1	SSRP1	Rtt106	POB3_N SSrecog Rtt106
Spur_XP_030847095.1	Rtt106.HG1.1:SSRP1	SSRP1	Rtt106	POB3_N SSrecog Rtt106 HMG_box
Ehux_EOD09756	Rtt106.HG1.1:SSRP1	SSRP1	Rtt106	POB3_N SSrecog Rtt106 HMG_box
Emue_0015g462a	Rtt106.HG1.1:SSRP1	SSRP1	Rtt106	POB3_N SSrecog Rtt106 HMG_box
