gene	orthogroup	orthologous_to	family	architecture
Aano_EGB03862	Bromodomain.HG1.3:like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300:likeclu:40/49/54		Bromodomain	HAT_KAT11 Bromodomain ZZ
Coka_g16380.t1	Bromodomain.HG1.13:like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300:likeclu:40/49/54		Bromodomain	Bromodomain HAT_KAT11
Sros_EGD73573	Bromodomain.HG1.14:like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300:likeclu:40/49/54		Bromodomain	Bromodomain HAT_KAT11
Phatri_Phatr3_draftJ292.p1	Bromodomain.HG1.16:like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300:likeclu:40/49/54		Bromodomain	Bromodomain HAT_KAT11 Bromodomain
Sappar_KDO29649	Bromodomain.HG1.19:like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300:likeclu:40/49/54		Bromodomain	Bromodomain HAT_KAT11
Pinf_PITG_18027T0	Bromodomain.HG1.19:like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300:likeclu:40/49/54		Bromodomain	Bromodomain HAT_KAT11
Sappar_KDO28005	Bromodomain.HG1.19:like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300:likeclu:40/49/54		Bromodomain	Bromodomain HAT_KAT11
Honfer_GBG24663	Bromodomain.HG1.19:like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300:likeclu:40/49/54		Bromodomain	Bromodomain HAT_KAT11
Aplker_46224	Bromodomain.HG1.19:like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300:likeclu:40/49/54		Bromodomain	Bromodomain HAT_KAT11
Aurlim_66137	Bromodomain.HG1.19:like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300:likeclu:40/49/54		Bromodomain	Bromodomain HAT_KAT11
Schagg_102187	Bromodomain.HG1.19:like:BRD2/BRD3/BRD4/BRD8/BRDT/CREBBP/EP300:likeclu:40/49/54		Bromodomain	Bromodomain HAT_KAT11
Ihof_evm1s874	Bromodomain.HG1.34:like:CREBBP/EP300:likeclu:54		Bromodomain	KIX_2 Bromodomain HAT_KAT11 ZZ zf-TAZ
Tpse_EED87121	Bromodomain.HG1.54:CREBBP/EP300	CREBBP/EP300	Bromodomain	zf-TAZ zf-TAZ Bromodomain HAT_KAT11 zf-TAZ
Lcom_lcpid19261	Bromodomain.HG1.54:CREBBP/EP300	islike:CREBBP/EP300	Bromodomain	zf-TAZ Bromodomain DUF902 HAT_KAT11 ZZ zf-TAZ
Emue_0022g34a	Bromodomain.HG1.54:CREBBP/EP300	CREBBP/EP300	Bromodomain	zf-TAZ KIX Bromodomain DUF902 HAT_KAT11
Mbre_EDQ87803	Bromodomain.HG1.54:CREBBP/EP300	CREBBP/EP300	Bromodomain	zf-TAZ Bromodomain DUF902 HAT_KAT11 ZZ zf-TAZ
Dmel_FBpp0291862	Bromodomain.HG1.54:CREBBP/EP300	CREBBP/EP300	Bromodomain	zf-TAZ KIX Bromodomain DUF902 HAT_KAT11 ZZ zf-TAZ
Helrob_HelroP95876	Bromodomain.HG1.54:CREBBP/EP300	islike:CREBBP/EP300	Bromodomain	Bromodomain DUF902 HAT_KAT11 ZZ zf-TAZ
Lpol_XP_022249494.1	Bromodomain.HG1.54:CREBBP/EP300	CREBBP/EP300	Bromodomain	zf-TAZ KIX Bromodomain DUF902 HAT_KAT11 ZZ zf-TAZ Creb_binding
Drer_ENSDARP00000147951.1	Bromodomain.HG1.54:CREBBP/EP300	CREBBP	Bromodomain	zf-TAZ KIX Bromodomain DUF902 HAT_KAT11 ZZ zf-TAZ Creb_binding
Lpol_XP_022249492.1	Bromodomain.HG1.54:CREBBP/EP300	CREBBP/EP300	Bromodomain	zf-TAZ KIX Bromodomain DUF902 HAT_KAT11 ZZ zf-TAZ Creb_binding
Sarc_Sarc4_g1995T	Bromodomain.HG1.54:CREBBP/EP300	CREBBP/EP300	Bromodomain	zf-TAZ Bromodomain HAT_KAT11 ZZ zf-TAZ
Clyhem_TCONS_00049142-protein	Bromodomain.HG1.54:CREBBP/EP300	CREBBP/EP300	Bromodomain	Bromodomain DUF902 HAT_KAT11 ZZ zf-TAZ
Cowc_KJE94228	Bromodomain.HG1.54:CREBBP/EP300	CREBBP/EP300	Bromodomain	zf-TAZ KIX Bromodomain DUF902 HAT_KAT11 ZZ zf-TAZ
Drer_ENSDARP00000140135.2	Bromodomain.HG1.54:CREBBP/EP300	CREBBP	Bromodomain	zf-TAZ KIX Bromodomain DUF902 HAT_KAT11 ZZ zf-TAZ Creb_binding
Tadh_P60973	Bromodomain.HG1.54:CREBBP/EP300	CREBBP/EP300	Bromodomain	KIX Bromodomain DUF902 HAT_KAT11 HAT_KAT11 ZZ zf-TAZ
Sros_EGD72148	Bromodomain.HG1.54:CREBBP/EP300	CREBBP/EP300	Bromodomain	zf-TAZ KIX Bromodomain DUF902 HAT_KAT11 ZZ zf-TAZ
Clim_evm142s210	Bromodomain.HG1.54:CREBBP/EP300	CREBBP/EP300	Bromodomain	zf-TAZ KIX_2 Bromodomain DUF902 HAT_KAT11 ZZ zf-TAZ
Hsap_ENSP00000262367.5	Bromodomain.HG1.54:CREBBP/EP300	CREBBP	Bromodomain	zf-TAZ KIX Bromodomain DUF902 HAT_KAT11 ZZ zf-TAZ Creb_binding
Lpol_XP_022249496.1	Bromodomain.HG1.54:CREBBP/EP300	CREBBP/EP300	Bromodomain	zf-TAZ KIX Bromodomain DUF902 HAT_KAT11 ZZ zf-TAZ Creb_binding
