gene	orthogroup	orthologous_to	family	architecture
Scer_YGR252W	Acetyltransf_1.HG5.0:like:KAT2A/KAT2B:likeclu:1		Acetyltransf_1	Acetyltransf_1 Bromodomain
Ncra_EDO65389	Acetyltransf_1.HG5.0:like:KAT2A/KAT2B:likeclu:1		Acetyltransf_1	Acetyltransf_1 Bromodomain
Morelo_OAQ26229	Acetyltransf_1.HG5.0:like:KAT2A/KAT2B:likeclu:1		Acetyltransf_1	Acetyltransf_1 Bromodomain
Spun_KND04068	Acetyltransf_1.HG5.0:like:KAT2A/KAT2B:likeclu:1		Acetyltransf_1	Acetyltransf_1 Bromodomain
Amac_KNE54549	Acetyltransf_1.HG5.0:like:KAT2A/KAT2B:likeclu:1		Acetyltransf_1	Acetyltransf_1 Bromodomain
Umay_KIS70095	Acetyltransf_1.HG5.0:like:KAT2A/KAT2B:likeclu:1		Acetyltransf_1	Acetyltransf_1 Bromodomain
Mcir_OAD08851	Acetyltransf_1.HG5.0:like:KAT2A/KAT2B:likeclu:1		Acetyltransf_1	Acetyltransf_1 Bromodomain
Mcir_OAC98768	Acetyltransf_1.HG5.0:like:KAT2A/KAT2B:likeclu:1		Acetyltransf_1	Acetyltransf_1 Bromodomain
Pisp_OUM68377.1	Acetyltransf_1.HG5.0:like:KAT2A/KAT2B:likeclu:1		Acetyltransf_1	Acetyltransf_1 Bromodomain
Rhidel_EIE78966	Acetyltransf_1.HG5.0:like:KAT2A/KAT2B:likeclu:1		Acetyltransf_1	Acetyltransf_1 Bromodomain
Amac_KNE56195	Acetyltransf_1.HG5.0:like:KAT2A/KAT2B:likeclu:1		Acetyltransf_1	Acetyltransf_1 Bromodomain
Cang_ORZ38898	Acetyltransf_1.HG5.0:like:KAT2A/KAT2B:likeclu:1		Acetyltransf_1	Acetyltransf_1 Bromodomain
Pbla_XP_018283473.1	Acetyltransf_1.HG5.0:like:KAT2A/KAT2B:likeclu:1		Acetyltransf_1	Acetyltransf_1 Bromodomain
Umbram_221140	Acetyltransf_1.HG5.0:like:KAT2A/KAT2B:likeclu:1		Acetyltransf_1	Acetyltransf_1 Bromodomain
Falb_KCV68276	Acetyltransf_1.HG5.0:like:KAT2A/KAT2B:likeclu:1		Acetyltransf_1	Acetyltransf_1 Bromodomain
Coerev_PIA15144.1	Acetyltransf_1.HG5.0:like:KAT2A/KAT2B:likeclu:1		Acetyltransf_1	Acetyltransf_1 Bromodomain
Cneo_AAW40830	Acetyltransf_1.HG5.0:like:KAT2A/KAT2B:likeclu:1		Acetyltransf_1	Acetyltransf_1 Bromodomain
Spom_SPAC1952.05.1_pep	Acetyltransf_1.HG5.0:like:KAT2A/KAT2B:likeclu:1		Acetyltransf_1	Acetyltransf_1 Bromodomain
Concor_KXN74113	Acetyltransf_1.HG5.0:like:KAT2A/KAT2B:likeclu:1		Acetyltransf_1	Acetyltransf_1 Bromodomain
Tmel_CAZ80037	Acetyltransf_1.HG5.0:like:KAT2A/KAT2B:likeclu:1		Acetyltransf_1	Acetyltransf_1 Bromodomain
Gpro_KXS13476	Acetyltransf_1.HG5.0:like:KAT2A/KAT2B:likeclu:1		Acetyltransf_1	Acetyltransf_1 Bromodomain
Rirr_GBC51475	Acetyltransf_1.HG5.0:like:KAT2A/KAT2B:likeclu:1		Acetyltransf_1	Acetyltransf_1 Bromodomain
Rall_EPZ30849	Acetyltransf_1.HG5.1:KAT2A/KAT2B	KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain
Recame_RECAM_08067.mRNA.1	Acetyltransf_1.HG5.1:KAT2A/KAT2B	islike:KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain
Chocri_XP_005713290.1	Acetyltransf_1.HG5.1:KAT2A/KAT2B	islike:KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain
Styinc_Gene36956_m36956	Acetyltransf_1.HG5.1:KAT2A/KAT2B	islike:KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain ZZ
Clim_evm14s155	Acetyltransf_1.HG5.1:KAT2A/KAT2B	KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain
Tvag_XP_001328420.1	Acetyltransf_1.HG5.1:KAT2A/KAT2B	islike:KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain
Amobb2_AMBB2_02344.mRNA.1	Acetyltransf_1.HG5.1:KAT2A/KAT2B	islike:KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain
Acoe_PIA31577.1	Acetyltransf_1.HG5.1:KAT2A/KAT2B	islike:KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain
Mgut_XP_012829023.1	Acetyltransf_1.HG5.1:KAT2A/KAT2B	islike:KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain
Sarc_Sarc4_g2289T	Acetyltransf_1.HG5.1:KAT2A/KAT2B	KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain
Sbic_OQU91781	Acetyltransf_1.HG5.1:KAT2A/KAT2B	islike:KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain
Ngru_EFC45787	Acetyltransf_1.HG5.1:KAT2A/KAT2B	islike:KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain
Porumb_OSX69710.1	Acetyltransf_1.HG5.1:KAT2A/KAT2B	islike:KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain
Acoe_PIA31579.1	Acetyltransf_1.HG5.1:KAT2A/KAT2B	islike:KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain
Hsap_ENSP00000225916.5	Acetyltransf_1.HG5.1:KAT2A/KAT2B	KAT2A	Acetyltransf_1	PCAF_N Acetyltransf_1 Bromodomain
Meteor_CRO19MET_NODE_5749.p2	Acetyltransf_1.HG5.1:KAT2A/KAT2B	islike:KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain
Ancsig_Gene.22088	Acetyltransf_1.HG5.1:KAT2A/KAT2B	islike:KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain
Ehux_EOD25069	Acetyltransf_1.HG5.1:KAT2A/KAT2B	islike:KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain
Chabra_GBG88064	Acetyltransf_1.HG5.1:KAT2A/KAT2B	islike:KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain
Hsap_ENSP00000263754.4	Acetyltransf_1.HG5.1:KAT2A/KAT2B	KAT2B	Acetyltransf_1	PCAF_N Acetyltransf_1 Bromodomain
Tadh_P22087	Acetyltransf_1.HG5.1:KAT2A/KAT2B	KAT2A/KAT2B	Acetyltransf_1	PCAF_N Acetyltransf_1 Bromodomain
Perkma_EER05527	Acetyltransf_1.HG5.1:KAT2A/KAT2B	islike:KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain CRT-like CRT-like
Sphfal_Sphfalx05G111200.1.p	Acetyltransf_1.HG5.1:KAT2A/KAT2B	islike:KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain
Plabra_CEO99972	Acetyltransf_1.HG5.1:KAT2A/KAT2B	islike:KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain
Tgon_TGME49_243440-t26_1	Acetyltransf_1.HG5.1:KAT2A/KAT2B	islike:KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain
Auraur_scaffold242.g1.t2	Acetyltransf_1.HG5.1:KAT2A/KAT2B	KAT2A/KAT2B	Acetyltransf_1	PCAF_N PCAF_N Acetyltransf_1 Bromodomain
Gthe_EKX53602	Acetyltransf_1.HG5.1:KAT2A/KAT2B	islike:KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain
Plamic_ANCSI_08754.mRNA.1	Acetyltransf_1.HG5.1:KAT2A/KAT2B	islike:KAT2A/KAT2B	Acetyltransf_1	PCAF_N Acetyltransf_1 Bromodomain
Tcas_XP_015835856.1	Acetyltransf_1.HG5.1:KAT2A/KAT2B	KAT2A/KAT2B	Acetyltransf_1	PCAF_N Acetyltransf_1 Bromodomain
Cmer_CMM151CT	Acetyltransf_1.HG5.1:KAT2A/KAT2B	islike:KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain
Ngad_EWM26822	Acetyltransf_1.HG5.1:KAT2A/KAT2B	islike:KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain
Ptet_CAK61551	Acetyltransf_1.HG5.1:KAT2A/KAT2B	islike:KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain
Notgen_g23821.t1	Acetyltransf_1.HG5.1:KAT2A/KAT2B	KAT2A/KAT2B	Acetyltransf_1	PCAF_N Acetyltransf_1 Bromodomain
Nutlon_comp19083_c0_seq1.p1	Acetyltransf_1.HG5.1:KAT2A/KAT2B	islike:KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain
Scil_scpid28609	Acetyltransf_1.HG5.1:KAT2A/KAT2B	KAT2A/KAT2B	Acetyltransf_1	PCAF_N PCAF_N Acetyltransf_1 Bromodomain
Nvec_NVE17605	Acetyltransf_1.HG5.1:KAT2A/KAT2B	KAT2A/KAT2B	Acetyltransf_1	PCAF_N Acetyltransf_1 Bromodomain
Apla_XP_022090749.1	Acetyltransf_1.HG5.1:KAT2A/KAT2B	KAT2A/KAT2B	Acetyltransf_1	PCAF_N Acetyltransf_1 Bromodomain
Secula_SECUL_06495.mRNA.1	Acetyltransf_1.HG5.1:KAT2A/KAT2B	islike:KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain
Otau_XP_022840971.1	Acetyltransf_1.HG5.1:KAT2A/KAT2B	islike:KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain
Sphfal_Sphfalx05G111200.4.p	Acetyltransf_1.HG5.1:KAT2A/KAT2B	islike:KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain
Klenit_GAQ81754.1	Acetyltransf_1.HG5.1:KAT2A/KAT2B	islike:KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain
Lgig_LotgiP143660	Acetyltransf_1.HG5.1:KAT2A/KAT2B	KAT2A/KAT2B	Acetyltransf_1	PCAF_N Acetyltransf_1 Bromodomain
Ehux_EOD16902	Acetyltransf_1.HG5.1:KAT2A/KAT2B	islike:KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain
Bnat_JGI_V11_85858	Acetyltransf_1.HG5.1:KAT2A/KAT2B	islike:KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain
Drer_ENSDARP00000085190.3	Acetyltransf_1.HG5.1:KAT2A/KAT2B	KAT2B	Acetyltransf_1	PCAF_N Acetyltransf_1 Bromodomain
Dmel_FBpp0075701	Acetyltransf_1.HG5.1:KAT2A/KAT2B	KAT2A/KAT2B	Acetyltransf_1	PCAF_N Acetyltransf_1 Bromodomain
Ulvmut_UM023_00701	Acetyltransf_1.HG5.1:KAT2A/KAT2B	islike:KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain
Lpol_XP_022246333.1	Acetyltransf_1.HG5.1:KAT2A/KAT2B	KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain
Phoaus_g14351.t1	Acetyltransf_1.HG5.1:KAT2A/KAT2B	KAT2A/KAT2B	Acetyltransf_1	PCAF_N Acetyltransf_1 Bromodomain
Porumb_OSX79498.1	Acetyltransf_1.HG5.1:KAT2A/KAT2B	islike:KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain
Scil_scpid47762	Acetyltransf_1.HG5.1:KAT2A/KAT2B	KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain
Tielac_KYQ93060	Acetyltransf_1.HG5.1:KAT2A/KAT2B	islike:KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain
Lpol_XP_022246332.1	Acetyltransf_1.HG5.1:KAT2A/KAT2B	KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain
Linana_g21574.t1	Acetyltransf_1.HG5.1:KAT2A/KAT2B	KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain
Vitbra_CEM00620.1	Acetyltransf_1.HG5.1:KAT2A/KAT2B	islike:KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain
Azfi_s0094.g043497	Acetyltransf_1.HG5.1:KAT2A/KAT2B	islike:KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain
Smoe_EFJ31733	Acetyltransf_1.HG5.1:KAT2A/KAT2B	islike:KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain
Phatri_Phatr3_J2957.p1	Acetyltransf_1.HG5.1:KAT2A/KAT2B	islike:KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain
Skow_XP_006814217.1	Acetyltransf_1.HG5.1:KAT2A/KAT2B	KAT2A/KAT2B	Acetyltransf_1	PCAF_N Acetyltransf_1 Bromodomain
Coka_g6799.t1	Acetyltransf_1.HG5.1:KAT2A/KAT2B	islike:KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain
Bdis_KQJ96719	Acetyltransf_1.HG5.1:KAT2A/KAT2B	islike:KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain
Ppat_Pp3c2_9560V3.3	Acetyltransf_1.HG5.1:KAT2A/KAT2B	islike:KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain
Hydvul_Sc4wPfr_2145.g14606.t1	Acetyltransf_1.HG5.1:KAT2A/KAT2B	KAT2A/KAT2B	Acetyltransf_1	PCAF_N Acetyltransf_1 Bromodomain
Mbre_EDQ91649	Acetyltransf_1.HG5.1:KAT2A/KAT2B	KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain
Chrtob_KOO33254.1	Acetyltransf_1.HG5.1:KAT2A/KAT2B	islike:KAT2A/KAT2B	Acetyltransf_1	Bromodomain PHD Acetyltransf_7
Tgon_TGME49_254555-t26_1	Acetyltransf_1.HG5.1:KAT2A/KAT2B	islike:KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain
Helrob_HelroP77335	Acetyltransf_1.HG5.1:KAT2A/KAT2B	KAT2A/KAT2B	Acetyltransf_1	PCAF_N Acetyltransf_1 Bromodomain
Cscu_XP_023216584.1	Acetyltransf_1.HG5.1:KAT2A/KAT2B	KAT2A/KAT2B	Acetyltransf_1	PCAF_N Acetyltransf_1 Bromodomain
Acoe_PIA31578.1	Acetyltransf_1.HG5.1:KAT2A/KAT2B	islike:KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain
Mlei_ML0797_g10_t1	Acetyltransf_1.HG5.1:KAT2A/KAT2B	KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain
Andgod_ANDGO_00414.mRNA.1	Acetyltransf_1.HG5.1:KAT2A/KAT2B	islike:KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain
Gefoke_MALSP_13459.mRNA.1	Acetyltransf_1.HG5.1:KAT2A/KAT2B	islike:KAT2A/KAT2B	Acetyltransf_1	PCAF_N PCAF_N Acetyltransf_1 Bromodomain
Ptet_CAK69913	Acetyltransf_1.HG5.1:KAT2A/KAT2B	islike:KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain
Pinf_PITG_20197T0	Acetyltransf_1.HG5.1:KAT2A/KAT2B	islike:KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain
Maljak_MALJA_19763.mRNA.1	Acetyltransf_1.HG5.1:KAT2A/KAT2B	islike:KAT2A/KAT2B	Acetyltransf_1	PCAF_N Acetyltransf_1 Bromodomain
Acoe_PIA31580.1	Acetyltransf_1.HG5.1:KAT2A/KAT2B	islike:KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain
Vcar_XP_002946097.1	Acetyltransf_1.HG5.1:KAT2A/KAT2B	islike:KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain
Cvar_XP_005843000.1	Acetyltransf_1.HG5.1:KAT2A/KAT2B	islike:KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain
Gracho_PXF45295.1	Acetyltransf_1.HG5.1:KAT2A/KAT2B	islike:KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain
Cfra_CFRG6726T1	Acetyltransf_1.HG5.1:KAT2A/KAT2B	KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain
Esil_CBN75371	Acetyltransf_1.HG5.1:KAT2A/KAT2B	islike:KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain
Amobb2_AMBB2_13109.mRNA.1	Acetyltransf_1.HG5.1:KAT2A/KAT2B	islike:KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain
Plafun_PRP81284	Acetyltransf_1.HG5.1:KAT2A/KAT2B	islike:KAT2A/KAT2B	Acetyltransf_1	PCAF_N PCAF_N Acetyltransf_1 Bromodomain
Ptyfla_pfl_40v0_9_20150316_1g20330.t1	Acetyltransf_1.HG5.1:KAT2A/KAT2B	KAT2A/KAT2B	Acetyltransf_1	PCAF_N Acetyltransf_1 Bromodomain
Eimten_CDJ40725	Acetyltransf_1.HG5.1:KAT2A/KAT2B	islike:KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain
Ctel_CapteP158153	Acetyltransf_1.HG5.1:KAT2A/KAT2B	KAT2A/KAT2B	Acetyltransf_1	PCAF_N Acetyltransf_1 Bromodomain
Plafun_PRP85259	Acetyltransf_1.HG5.1:KAT2A/KAT2B	islike:KAT2A/KAT2B	Acetyltransf_1	PCAF_N PCAF_N Acetyltransf_1 Bromodomain
