gene	orthogroup	orthologous_to	family	architecture
Ocar_g10128.t1	Histone.HG1.3:MACROH2A1/MACROH2A2	MACROH2A1/MACROH2A2	Histone	zf-MYST MOZ_SAS Histone Histone_H2A_C Macro NAP NAP Ig_3
Ocar_g10128.t1	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT7	MOZ_SAS	zf-MYST MOZ_SAS Histone Histone_H2A_C Macro NAP NAP Ig_3
Sphfal_Sphfalx11G053300.1.p	NAP.HG1.0:NAP1L1/NAP1L2/NAP1L3/NAP1L4/NAP1L5	NAP1L1/NAP1L2/NAP1L3/NAP1L4/NAP1L5	NAP	NAP
Lcom_lcpid69810	NAP.HG1.0:NAP1L1/NAP1L2/NAP1L3/NAP1L4/NAP1L5	islike:NAP1L1/NAP1L2/NAP1L3/NAP1L4/NAP1L5	NAP	NAP
Maljak_MALJA_21048.mRNA.1	NAP.HG1.0:NAP1L1/NAP1L2/NAP1L3/NAP1L4/NAP1L5	islike:NAP1L1/NAP1L2/NAP1L3/NAP1L4/NAP1L5	NAP	NAP
Oxytri_EJY64812	NAP.HG1.0:NAP1L1/NAP1L2/NAP1L3/NAP1L4/NAP1L5	islike:NAP1L1/NAP1L2/NAP1L3/NAP1L4/NAP1L5	NAP	NAP
Cscu_XP_023219301.1	NAP.HG1.0:NAP1L1/NAP1L2/NAP1L3/NAP1L4/NAP1L5	islike:NAP1L1/NAP1L2/NAP1L3/NAP1L4/NAP1L5	NAP	NAP
Concor_KXN66025	NAP.HG1.0:NAP1L1/NAP1L2/NAP1L3/NAP1L4/NAP1L5	islike:NAP1L1/NAP1L2/NAP1L3/NAP1L4/NAP1L5	NAP	NAP
Phoaus_g18262.t1	NAP.HG1.0:NAP1L1/NAP1L2/NAP1L3/NAP1L4/NAP1L5	NAP1L1/NAP1L2/NAP1L3/NAP1L4/NAP1L5	NAP	NAP
Ocar_g10128.t1	NAP.HG1.0:NAP1L1/NAP1L2/NAP1L3/NAP1L4/NAP1L5	islike:NAP1L1/NAP1L2/NAP1L3/NAP1L4/NAP1L5	NAP	zf-MYST MOZ_SAS Histone Histone_H2A_C Macro NAP NAP Ig_3
Cscu_XP_023212250.1	NAP.HG1.0:NAP1L1/NAP1L2/NAP1L3/NAP1L4/NAP1L5	islike:NAP1L1/NAP1L2/NAP1L3/NAP1L4/NAP1L5	NAP	NAP
Cint_ENSCINP00000018004.3	NAP.HG1.0:NAP1L1/NAP1L2/NAP1L3/NAP1L4/NAP1L5	NAP1L1/NAP1L2/NAP1L3/NAP1L4/NAP1L5	NAP	NAP
Maljak_MALJA_14704.mRNA.1	NAP.HG1.0:NAP1L1/NAP1L2/NAP1L3/NAP1L4/NAP1L5	islike:NAP1L1/NAP1L2/NAP1L3/NAP1L4/NAP1L5	NAP	NAP
Cscu_XP_023221401.1	NAP.HG1.0:NAP1L1/NAP1L2/NAP1L3/NAP1L4/NAP1L5	islike:NAP1L1/NAP1L2/NAP1L3/NAP1L4/NAP1L5	NAP	NAP
