gene	orthogroup	orthologous_to	family	architecture
Morvir_scaffold33.g86.t1	Acetyltransf_1.HG32.1:NA		Acetyltransf_1	DUF1726 Helicase_RecD GNAT_acetyltr_2 tRNA_bind_2
Bremin_symbB.v1.2.030938.t1	Acetyltransf_1.HG32.1:NA		Acetyltransf_1	GNAT_acetyltr_2
Morvir_scaffold33.g86.t2	Acetyltransf_1.HG32.1:NA		Acetyltransf_1	DUF1726 Helicase_RecD GNAT_acetyltr_2 tRNA_bind_2
Eimten_CDJ39029	Acetyltransf_1.HG32.1:NA		Acetyltransf_1	GNAT_acetyltr_2 GNAT_acetyltr_2 tRNA_bind_2
Manpla_Gene.3561	Acetyltransf_1.HG32.1:NA		Acetyltransf_1	Helicase_RecD GNAT_acetyltr_2
Fabtro_Gene.41327	Acetyltransf_1.HG32.1:NA		Acetyltransf_1	GNAT_acetyltr_2 tRNA_bind_3
Symmic_Smic27656	Acetyltransf_1.HG32.1:NA		Acetyltransf_1	Helicase_RecD Acetyltransf_1 Methyltr_RsmB-F
Fabtro_Gene.9749	Acetyltransf_1.HG32.1:NA		Acetyltransf_1	DUF1726 Helicase_RecD GNAT_acetyltr_2
Exapal_XP_020893477.2	Acetyltransf_1.HG32.1:NA		Acetyltransf_1	Helicase_RecD GNAT_acetyltr_2 tRNA_bind_2
Symmic_Smic40139	Acetyltransf_1.HG32.1:NA		Acetyltransf_1	GNAT_acetyltr_2
Notgen_g15355.t1	Acetyltransf_1.HG32.1:NA		Acetyltransf_1	Helicase_RecD GNAT_acetyltr_2 GNAT_acetyltr_2 tRNA_bind_2
Symmic_Smic27656	GNAT_acetyltr_2.HG1.0:like:NAT10:likeclu:1		GNAT_acetyltr_2	Helicase_RecD Acetyltransf_1 Methyltr_RsmB-F
Fabtro_Gene.49555	GNAT_acetyltr_2.HG1.0:like:NAT10:likeclu:1		GNAT_acetyltr_2	Helicase_RecD
Ttra_KNC55266	GNAT_acetyltr_2.HG1.0:like:NAT10:likeclu:1		GNAT_acetyltr_2	DUF1726 Helicase_RecD GNAT_acetyltr_2
Coka_g4740.t1	GNAT_acetyltr_2.HG1.0:like:NAT10:likeclu:1		GNAT_acetyltr_2	DUF2237 DUF1726 Helicase_RecD GNAT_acetyltr_2
Fabtro_Gene.41327	GNAT_acetyltr_2.HG1.0:like:NAT10:likeclu:1		GNAT_acetyltr_2	GNAT_acetyltr_2 tRNA_bind_3
Manpla_Gene.3561	GNAT_acetyltr_2.HG1.0:like:NAT10:likeclu:1		GNAT_acetyltr_2	Helicase_RecD GNAT_acetyltr_2
Fabtro_Gene.9749	GNAT_acetyltr_2.HG1.0:like:NAT10:likeclu:1		GNAT_acetyltr_2	DUF1726 Helicase_RecD GNAT_acetyltr_2
Bremin_symbB.v1.2.026142.t2	GNAT_acetyltr_2.HG1.0:like:NAT10:likeclu:1		GNAT_acetyltr_2	Helicase_RecD
Symmic_Smic40139	GNAT_acetyltr_2.HG1.0:like:NAT10:likeclu:1		GNAT_acetyltr_2	GNAT_acetyltr_2
Bremin_symbB.v1.2.030938.t1	GNAT_acetyltr_2.HG1.0:like:NAT10:likeclu:1		GNAT_acetyltr_2	GNAT_acetyltr_2
Carmem_4345.p1	GNAT_acetyltr_2.HG1.1:NAT10	NAT10	GNAT_acetyltr_2	Helicase_RecD GNAT_acetyltr_2 GNAT_acetyltr_2
Fabtro_Gene.8493	GNAT_acetyltr_2.HG1.1:NAT10	NAT10	GNAT_acetyltr_2	DUF1726 Helicase_RecD GNAT_acetyltr_2 tRNA_bind_2
Cvar_XP_005849127.1	GNAT_acetyltr_2.HG1.1:NAT10	NAT10	GNAT_acetyltr_2	DUF1726 Helicase_RecD GNAT_acetyltr_2 tRNA_bind_2
Ccin_EAU82262	GNAT_acetyltr_2.HG1.1:NAT10	NAT10	GNAT_acetyltr_2	DUF1726 Helicase_RecD GNAT_acetyltr_2 tRNA_bind_2 tRNA_bind_2
Cocsub_XP_005643437.1	GNAT_acetyltr_2.HG1.1:NAT10	NAT10	GNAT_acetyltr_2	GNAT_acetyltr_2
Andgod_ANDGO_01938.mRNA.1	GNAT_acetyltr_2.HG1.1:NAT10	NAT10	GNAT_acetyltr_2	DUF1726 Helicase_RecD GNAT_acetyltr_2 tRNA_bind_2
