gene	orthogroup	orthologous_to	family	architecture
Chrtob_KOO35733.1	Acetyltransf_1.HG15.0:NA		Acetyltransf_1	Chromo Acetyltransf_1
Atha_AT4G19020.1	BAH.HG2.0:DNMT1	DNMT1	BAH	BAH Chromo DNA_methylase
Atha_AT1G69770.1	BAH.HG2.0:DNMT1	DNMT1	BAH	BAH Chromo DNA_methylase
Ppat_Pp3c6_28720V3.1	BAH.HG2.0:DNMT1	DNMT1	BAH	BAH Chromo DNA_methylase
Mgut_XP_012855384.1	BAH.HG2.0:DNMT1	DNMT1	BAH	Chromo DNA_methylase
Azfi_s0003.g007336	BAH.HG2.0:DNMT1	DNMT1	BAH	BAH Chromo DNA_methylase
Atri_ERN15616	BAH.HG2.0:DNMT1	DNMT1	BAH	BAH Chromo DNA_methylase
Mgut_XP_012835278.1	BAH.HG2.0:DNMT1	DNMT1	BAH	Chromo DNA_methylase
Acoe_PIA27394.1	BAH.HG2.0:DNMT1	DNMT1	BAH	BAH Chromo DNA_methylase
Acoe_PIA27392.1	BAH.HG2.0:DNMT1	DNMT1	BAH	BAH Chromo DNA_methylase
Acoe_PIA25869.1	BAH.HG2.0:DNMT1	DNMT1	BAH	Chromo DNA_methylase
Acoe_PIA25868.1	BAH.HG2.0:DNMT1	DNMT1	BAH	Chromo DNA_methylase
Bdis_PNT67133	BAH.HG2.0:DNMT1	DNMT1	BAH	BAH Chromo DNA_methylase
Bdis_PNT77795	BAH.HG2.0:DNMT1	DNMT1	BAH	BAH Chromo DNA_methylase Pkinase_Tyr
Marpol_PTQ33197	BAH.HG2.0:DNMT1	DNMT1	BAH	BAH Chromo DNA_methylase
Sbic_OQU77648	BAH.HG2.0:DNMT1	DNMT1	BAH	BAH Chromo DNA_methylase
Plafun_PRP80891	BAH.HG2.0:DNMT1	DNMT1	BAH	BAH DNA_methylase Chromo Chromo DNA_methylase
Bdis_KQJ98774	BAH.HG2.0:DNMT1	DNMT1	BAH	BAH Chromo DNA_methylase
Sbic_EES12853	BAH.HG2.0:DNMT1	DNMT1	BAH	BAH Chromo DNA_methylase
Mgut_XP_012854237.1	BAH.HG2.0:DNMT1	DNMT1	BAH	BAH Chromo DNA_methylase
Sphfal_Sphfalx15G029700.3.p	BAH.HG2.0:DNMT1	DNMT1	BAH	BAH Chromo DNA_methylase
Atri_ERN11164	BAH.HG2.0:DNMT1	DNMT1	BAH	BAH Chromo DNA_methylase
Sphfal_Sphfalx15G029700.1.p	BAH.HG2.0:DNMT1	DNMT1	BAH	BAH Chromo DNA_methylase
Bdis_KQK22266	BAH.HG2.0:DNMT1	DNMT1	BAH	BAH Chromo DNA_methylase
Marpol_PTQ36969	BAH.HG2.0:DNMT1	DNMT1	BAH	BAH Chromo DNA_methylase
Chabra_GBG82760	BAH.HG2.0:DNMT1	DNMT1	BAH	BAH Chromo DNA_methylase
Atha_AT1G80740.1	BAH.HG2.0:DNMT1	DNMT1	BAH	BAH Chromo DNA_methylase
Sbic_KXG30527	BAH.HG2.0:DNMT1	DNMT1	BAH	BAH Chromo DNA_methylase
