gene	orthogroup	orthologous_to	family	architecture
Diprot_Gene.19815	Nucleoplasmin.HG1.0:like:NPM1/NPM2/NPM3:likeclu:5		Nucleoplasmin	NPL
Pbla_XP_018283463.1	Nucleoplasmin.HG1.0:like:NPM1/NPM2/NPM3:likeclu:5		Nucleoplasmin	NPL
Alblai_CCA27663	Nucleoplasmin.HG1.0:like:NPM1/NPM2/NPM3:likeclu:5		Nucleoplasmin	NPL FKBP_C
Coka_g16663.t1	Nucleoplasmin.HG1.0:like:NPM1/NPM2/NPM3:likeclu:5		Nucleoplasmin	NPL FKBP_C
Coka_g16663.t2	Nucleoplasmin.HG1.0:like:NPM1/NPM2/NPM3:likeclu:5		Nucleoplasmin	NPL FKBP_C
Ptet_CAK61413	Nucleoplasmin.HG1.0:like:NPM1/NPM2/NPM3:likeclu:5		Nucleoplasmin	NPL
Pinf_PITG_03696T0	Nucleoplasmin.HG1.0:like:NPM1/NPM2/NPM3:likeclu:5		Nucleoplasmin	ATP_bind_3 NPL FKBP_C
Recame_RECAM_19329.mRNA.1	Nucleoplasmin.HG1.0:like:NPM1/NPM2/NPM3:likeclu:5		Nucleoplasmin	NPL
Mcir_OAD07663	Nucleoplasmin.HG1.0:like:NPM1/NPM2/NPM3:likeclu:5		Nucleoplasmin	NPL
Manpla_Gene.17729	Nucleoplasmin.HG1.0:like:NPM1/NPM2/NPM3:likeclu:5		Nucleoplasmin	NPL FKBP_C
Esil_CBJ25856	Nucleoplasmin.HG1.0:like:NPM1/NPM2/NPM3:likeclu:5		Nucleoplasmin	NPL FKBP_C
Sappar_KDO26804	Nucleoplasmin.HG1.0:like:NPM1/NPM2/NPM3:likeclu:5		Nucleoplasmin	NPL FKBP_C
Hydvul_Sc4wPfr_391.g24724.t1	Nucleoplasmin.HG1.0:like:NPM1/NPM2/NPM3:likeclu:5		Nucleoplasmin	NACHT Nucleoplasmin
Diprot_Gene.1625	Nucleoplasmin.HG1.0:like:NPM1/NPM2/NPM3:likeclu:5		Nucleoplasmin	NPL FKBP_C
Amobb2_AMBB2_14103.mRNA.1	Nucleoplasmin.HG1.0:like:NPM1/NPM2/NPM3:likeclu:5		Nucleoplasmin	NPL FKBP_C
Tcru_EAN86592	Nucleoplasmin.HG1.1:like:NPM1/NPM2/NPM3:likeclu:5		Nucleoplasmin	NPL
Ptet_CAK64354	Nucleoplasmin.HG1.1:like:NPM1/NPM2/NPM3:likeclu:5		Nucleoplasmin	NPL
Styinc_Gene1857_m1857	Nucleoplasmin.HG1.1:like:NPM1/NPM2/NPM3:likeclu:5		Nucleoplasmin	NPL
