gene	orthogroup	orthologous_to	family	architecture
Hsap_ENSP00000252674.6	AF9.HG1.0:MLLT1/MLLT3	MLLT1	AF9	YEATS AHD
Helrob_HelroP178766	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3	AF9	YEATS AHD
Skow_XP_002732768.1	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3	AF9	YEATS AHD
Cint_ENSCINP00000012639.3	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3	AF9	YEATS AHD
Ptyfla_pfl_40v0_9_20150316_1g24843.t1	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3	AF9	YEATS AHD
Tadh_P54575	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3	AF9	YEATS AHD
Helrob_HelroP176525	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3	AF9	YEATS AHD
Tcas_XP_008198626.1	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3	AF9	YEATS AHD
Lpol_XP_013790797.1	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3	AF9	YEATS AHD
Cscu_XP_023236276.1	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3	AF9	YEATS AHD
Spis_XP_022780382_1	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3	AF9	YEATS AHD
Dmel_FBpp0303072	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3	AF9	YEATS AHD
Hsap_ENSP00000369695.4	AF9.HG1.0:MLLT1/MLLT3	MLLT3	AF9	YEATS AHD
Mlei_ML0343_g13_t1	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3	AF9	YEATS AHD
Clyhem_TCONS_00020941-protein	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3	AF9	YEATS AHD
Apla_XP_022110263.1	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3	AF9	YEATS AHD
Notgen_g197.t1	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3	AF9	YEATS AHD
Drer_ENSDARP00000151684.1	AF9.HG1.0:MLLT1/MLLT3	MLLT1	AF9	YEATS AHD
Cgig_EKC23802	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3	AF9	YEATS AHD
Phoaus_g10812.t1	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3	AF9	YEATS AHD
Drer_ENSDARP00000090508.3	AF9.HG1.0:MLLT1/MLLT3	MLLT1	AF9	YEATS AHD
Drer_ENSDARP00000004230.6	AF9.HG1.0:MLLT1/MLLT3	MLLT3	AF9	YEATS AHD
Helrob_HelroP176701	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3	AF9	YEATS AHD
Helrob_HelroP176487	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3	AF9	YEATS AHD
Spur_XP_782465.1	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3	AF9	YEATS AHD
Ramvar_GAU96101.1	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3	AF9	YEATS AHD
Aque_Aqu2.1.31338_001	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3	AF9	YEATS AHD
Emue_0009g1216a	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3	AF9	Adaptin_N AP3B1_C YEATS AHD
Dpul_EFX74182	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3	AF9	YEATS AHD
Hduj_OQV18178.1	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3	AF9	YEATS AHD
Morvir_scaffold38.g10.t1	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3	AF9	YEATS AHD
Exapal_XP_020904770.1	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3	AF9	YEATS AHD
Nvec_NVE12157	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3	AF9	YEATS AHD
Tetwil_Twilhelma_g23024.t1	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3	AF9	YEATS YEATS AHD
Linana_g19806.t1	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3	AF9	YEATS AHD
Hydvul_Sc4wPfr_161.g25568.t1	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3	AF9	YEATS AHD
Cscu_XP_023236277.1	AF9.HG1.0:MLLT1/MLLT3	MLLT1/MLLT3	AF9	YEATS AHD
Bnat_JGI_V11_48995	SIR2.HG3.2:like:SIRT6:likeclu:1		SIR2	SIR2 YEATS
Masbal_CACRSC010000012.1.p218	SIR2.HG3.2:like:SIRT6:likeclu:1		SIR2	SIR2 YEATS
Masbal_CACRSC010000061.1.p62	SIR2.HG3.2:like:SIRT6:likeclu:1		SIR2	SIR2 YEATS
Acas_ELR25681	SIR2.HG3.2:like:SIRT6:likeclu:1		SIR2	SIR2 YEATS
Manpla_Gene.6858	SIR2.HG3.5:like:SIRT6:likeclu:1		SIR2	SIR2 SIR2 YEATS
Gefoke_MALSP_12818.mRNA.1	SIR2.HG3.6:like:SIRT6:likeclu:1		SIR2	SIR2 YEATS
Ttra_KNC51015	SIR2.HG3.6:like:SIRT6:likeclu:1		SIR2	SIR2 YEATS Ank_2 Ank_2 Ank_2 FYVE
Nutlon_comp21456_c0_seq3.p1	SIR2.HG3.12:like:SIRT6:likeclu:1		SIR2	YEATS SIR2
Lcom_lcpid252610	YEATS.HG1.0:like:MLLT1/MLLT3/YEATS2/YEATS4:likeclu:6/8/9		YEATS	YEATS
Manpla_Gene.6858	YEATS.HG1.0:like:MLLT1/MLLT3/YEATS2/YEATS4:likeclu:6/8/9		YEATS	SIR2 SIR2 YEATS
Masbal_CACRSC010000061.1.p62	YEATS.HG1.1:like:MLLT1/MLLT3/YEATS2/YEATS4:likeclu:6/8/9		YEATS	SIR2 YEATS
Crei_PNW88719	YEATS.HG1.1:like:MLLT1/MLLT3/YEATS2/YEATS4:likeclu:6/8/9		YEATS	YEATS
Spun_KNC97642	YEATS.HG1.1:like:MLLT1/MLLT3/YEATS2/YEATS4:likeclu:6/8/9		YEATS	zf-RING_UBOX YEATS
Amac_KNE72583	YEATS.HG1.1:like:MLLT1/MLLT3/YEATS2/YEATS4:likeclu:6/8/9		YEATS	YEATS DUF4804
Vcar_XP_002953910.1	YEATS.HG1.1:like:MLLT1/MLLT3/YEATS2/YEATS4:likeclu:6/8/9		YEATS	zf-C3HC4_2 YEATS
Acas_ELR24785	YEATS.HG1.1:like:MLLT1/MLLT3/YEATS2/YEATS4:likeclu:6/8/9		YEATS	zf-C3HC4_2
Ptet_CAK93198	YEATS.HG1.1:like:MLLT1/MLLT3/YEATS2/YEATS4:likeclu:6/8/9		YEATS	zf-C3HC4 YEATS
Ptet_CAK93309	YEATS.HG1.1:like:MLLT1/MLLT3/YEATS2/YEATS4:likeclu:6/8/9		YEATS	zf-C3HC4 YEATS
Cvar_XP_005849476.1	YEATS.HG1.1:like:MLLT1/MLLT3/YEATS2/YEATS4:likeclu:6/8/9		YEATS	zf-C3HC4 YEATS
Tthe_EAS03606	YEATS.HG1.1:like:MLLT1/MLLT3/YEATS2/YEATS4:likeclu:6/8/9		YEATS	zf-C3HC4 YEATS
Ngru_EFC49131	YEATS.HG1.1:like:MLLT1/MLLT3/YEATS2/YEATS4:likeclu:6/8/9		YEATS	zf-C3HC4_3 YEATS
Oxytri_EJY82457	YEATS.HG1.1:like:MLLT1/MLLT3/YEATS2/YEATS4:likeclu:6/8/9		YEATS	zf-C3HC4_3 YEATS
Amac_KNE57281	YEATS.HG1.1:like:MLLT1/MLLT3/YEATS2/YEATS4:likeclu:6/8/9		YEATS	zf-C3HC4_2 YEATS
Oxytri_EJY75745	YEATS.HG1.1:like:MLLT1/MLLT3/YEATS2/YEATS4:likeclu:6/8/9		YEATS	zf-RING_2 YEATS
Ptet_CAK69793	YEATS.HG1.1:like:MLLT1/MLLT3/YEATS2/YEATS4:likeclu:6/8/9		YEATS	zf-C3HC4 YEATS
Oxytri_EJY81333	YEATS.HG1.1:like:MLLT1/MLLT3/YEATS2/YEATS4:likeclu:6/8/9		YEATS	zf-C3HC4_3 YEATS
Amac_KNE66016	YEATS.HG1.1:like:MLLT1/MLLT3/YEATS2/YEATS4:likeclu:6/8/9		YEATS	zf-C3HC4_2 YEATS
