gene	orthogroup	orthologous_to	family	architecture
Coka_g5133.t1	Acetyltransf_1.HG13.2:NA		Acetyltransf_1	NUDIX tRNA_Me_trans DUF489 Lyase_1 ASL_C Cupin_4 Acetyltransf_10
Aano_EGB04784	Acetyltransf_1.HG4.0:like:SAT1/SAT2/SATL1:likeclu:1		Acetyltransf_1	Cupin_8 ABC1 Acetyltransf_1
Ocar_g73.t1	Chromo.HG1.0:SUV39H1/SUV39H2	islike:SUV39H1/SUV39H2	Chromo	Cupin_8 Chromo
Amobb2_AMBB2_03509.mRNA.1	Chromo.HG1.2:like:CBX1/CBX3/CBX5:likeclu:9		Chromo	JmjC zf-4CXXC_R1 Chromo
Phatri_Phatr3_EG01368.p1	Chromo.HG1.16:like:CBX1/CBX3/CBX5:likeclu:9		Chromo	Chromo Cupin_8
Chrtob_KOO31707.1	Chromo.HG2.1:NA		Chromo	JmjC Chromo
Chrtob_KOO30829.1	Chromo.HG2.1:NA		Chromo	JmjC Chromo
Cavfas_EGG20364	CupinJmjC.HG10.0:KDM6A/KDM6B/UTY	KDM6A/KDM6B/UTY	CupinJmjC	
Spur_XP_030838251.1	CupinJmjC.HG10.0:KDM6A/KDM6B/UTY	KDM6A/KDM6B/UTY	CupinJmjC	JmjC
Auraur_scaffold809.g1.t1	CupinJmjC.HG10.0:KDM6A/KDM6B/UTY	KDM6A/KDM6B/UTY	CupinJmjC	JmjC
Maljak_MALJA_08037.mRNA.1	CupinJmjC.HG10.0:KDM6A/KDM6B/UTY	KDM6A/KDM6B/UTY	CupinJmjC	JmjC
Notgen_g26815.t1	CupinJmjC.HG10.0:KDM6A/KDM6B/UTY	KDM6A/KDM6B/UTY	CupinJmjC	TPR_16 JmjC
Ptet_CAK64377	CupinJmjC.HG10.0:KDM6A/KDM6B/UTY	KDM6A/KDM6B/UTY	CupinJmjC	JmjC
Ptet_CAK82504	CupinJmjC.HG10.0:KDM6A/KDM6B/UTY	KDM6A/KDM6B/UTY	CupinJmjC	JmjC
Aque_Aqu2.1.41133_001	CupinJmjC.HG10.0:KDM6A/KDM6B/UTY	KDM6A/KDM6B/UTY	CupinJmjC	TPR_16 JmjC
Hydvul_Sc4wPfr_20.g15628.t1	CupinJmjC.HG10.0:KDM6A/KDM6B/UTY	KDM6A/KDM6B/UTY	CupinJmjC	TPR_16 JmjC
Lcom_lcpid20211	CupinJmjC.HG10.0:KDM6A/KDM6B/UTY	KDM6A/KDM6B/UTY	CupinJmjC	TPR_1 JmjC
Auraur_scaffold809.g1.t6	CupinJmjC.HG10.0:KDM6A/KDM6B/UTY	KDM6A/KDM6B/UTY	CupinJmjC	JmjC
Hsap_ENSP00000483595.2	CupinJmjC.HG10.0:KDM6A/KDM6B/UTY	KDM6A/UTY	CupinJmjC	TPR_16 TPR_8 JmjC
Hduj_OQV25308.1	CupinJmjC.HG10.0:KDM6A/KDM6B/UTY	KDM6A/KDM6B/UTY	CupinJmjC	TPR_16 TPR_8 JmjC
Hduj_OWA50677.1	CupinJmjC.HG10.0:KDM6A/KDM6B/UTY	islike:KDM6A/KDM6B/UTY	CupinJmjC	JmjC
Sros_EGD82704	CupinJmjC.HG10.0:KDM6A/KDM6B/UTY	KDM6A/KDM6B/UTY	CupinJmjC	JmjC
Ptet_CAK62732	CupinJmjC.HG10.0:KDM6A/KDM6B/UTY	KDM6A/KDM6B/UTY	CupinJmjC	JmjC
Mbre_EDQ90461	CupinJmjC.HG10.0:KDM6A/KDM6B/UTY	KDM6A/KDM6B/UTY	CupinJmjC	
Bralan_BL16694_cuf0	CupinJmjC.HG10.0:KDM6A/KDM6B/UTY	KDM6A/UTY	CupinJmjC	JmjC
Tthe_EAR88590	CupinJmjC.HG10.0:KDM6A/KDM6B/UTY	KDM6A/KDM6B/UTY	CupinJmjC	JmjC
Ptet_CAK86888	CupinJmjC.HG10.0:KDM6A/KDM6B/UTY	KDM6A/KDM6B/UTY	CupinJmjC	JmjC
