gene	orthogroup	orthologous_to	family	architecture
Gthe_EKX39041	MBT.HG1.0:like:PHF20L1:likeclu:1		MBT	MBT
Spun_KNC99570	MBT.HG1.0:like:PHF20L1:likeclu:1		MBT	MBT zf-HC5HC2H
Retfil_ETO14459	MBT.HG1.0:like:PHF20L1:likeclu:1		MBT	MBT PH
Ptet_CAK80324	MBT.HG1.0:like:PHF20L1:likeclu:1		MBT	zf-C3HC4_2 MBT
Ptet_CAK70058	MBT.HG1.0:like:PHF20L1:likeclu:1		MBT	zf-C3HC4_2 MBT
Lcom_lcpid236489	MBT.HG1.0:like:PHF20L1:likeclu:1		MBT	MBT
Ehux_EOD31316	MBT.HG1.0:like:PHF20L1:likeclu:1		MBT	MBT
Dpul_EFX82597	MBT.HG1.1:PHF20L1	PHF20L1	MBT	MBT MBD PHD
Spur_XP_030829630.1	MBT.HG1.1:PHF20L1	PHF20L1	MBT	MBT
Drer_ENSDARP00000153142.1	MBT.HG1.1:PHF20L1	PHF20L1	MBT	MBT Tudor_3
Drer_ENSDARP00000111291.2	MBT.HG1.1:PHF20L1	PHF20L1	MBT	MBT Tudor_3 PHD
Helrob_HelroP87257	MBT.HG1.1:PHF20L1	PHF20L1	MBT	MBT
Drer_ENSDARP00000152901.1	MBT.HG1.1:PHF20L1	PHF20L1	MBT	MBT Tudor_3
Linana_g13747.t1	MBT.HG1.1:PHF20L1	PHF20L1	MBT	Tudor-knot
Lcom_lcpid13340	MBT.HG1.1:PHF20L1	PHF20L1	MBT	Tudor-knot
Cgig_EKC36678	MBT.HG1.1:PHF20L1	PHF20L1	MBT	MBT
Sros_EGD72098	MBT.HG1.1:PHF20L1	PHF20L1	MBT	RCC1 PHR MBT ANAPC10 zf-RING_2
Phoaus_g3508.t1	MBT.HG1.1:PHF20L1	PHF20L1	MBT	Tudor-knot
Notgen_g39774.t1	MBT.HG1.1:PHF20L1	PHF20L1	MBT	Tudor-knot
Spur_XP_030829632.1	MBT.HG1.1:PHF20L1	PHF20L1	MBT	MBT
Bnat_JGI_V11_134028	MBT.HG1.1:PHF20L1	PHF20L1	MBT	MBT SPRY
Morvir_scaffold98.g45.t1	MBT.HG1.1:PHF20L1	PHF20L1	MBT	Tudor-knot 53-BP1_Tudor
Lpol_XP_013792164.1	MBT.HG1.1:PHF20L1	PHF20L1	MBT	MBT PHD
Rirr_GBC48745	MBT.HG1.1:PHF20L1	PHF20L1	MBT	MBT MBT zf-HC5HC2H
Drer_ENSDARP00000056569.4	MBT.HG1.1:PHF20L1	PHF20L1	MBT	MBT Tudor_3
Apla_XP_022091079.1	MBT.HG1.1:PHF20L1	PHF20L1	MBT	MBT Tudor_2 PHD
Lgig_LotgiP130625	MBT.HG1.1:PHF20L1	PHF20L1	MBT	MBT
Hsap_ENSP00000378784.2	MBT.HG1.1:PHF20L1	PHF20L1	MBT	MBT Tudor_2 DUF3776 PHD20L1_u1
Notgen_g28637.t1	MBT.HG1.1:PHF20L1	PHF20L1	MBT	Tudor-knot Tudor_2 PHD
Tcas_XP_972506.1	MBT.HG1.1:PHF20L1	PHF20L1	MBT	THAP MBT MBD
Tcas_XP_008200466.1	MBT.HG1.1:PHF20L1	PHF20L1	MBT	THAP MBT MBD
Tadh_P17958	MBT.HG1.1:PHF20L1	PHF20L1	MBT	Tudor-knot
Cowc_KJE94656	MBT.HG1.2:AL031681.3/L3MBTL1/L3MBTL2/L3MBTL3/L3MBTL4/MBTD1/SCMH1/SCML2/SFMBT1/SFMBT2	AL031681.3/L3MBTL1/L3MBTL2/L3MBTL3/L3MBTL4/MBTD1/SCMH1/SCML2/SFMBT1/SFMBT2	MBT	MBT MBT
Drer_ENSDARP00000135816.1	MBT.HG1.2:AL031681.3/L3MBTL1/L3MBTL2/L3MBTL3/L3MBTL4/MBTD1/SCMH1/SCML2/SFMBT1/SFMBT2	SCMH1	MBT	MBT MBT RBR RBR SLED SAM_1
Aque_Aqu2.1.06571_001	MBT.HG1.2:AL031681.3/L3MBTL1/L3MBTL2/L3MBTL3/L3MBTL4/MBTD1/SCMH1/SCML2/SFMBT1/SFMBT2	islike:AL031681.3/L3MBTL1/L3MBTL3/L3MBTL4	MBT	MBT
Tadh_P24969	MBT.HG1.2:AL031681.3/L3MBTL1/L3MBTL2/L3MBTL3/L3MBTL4/MBTD1/SCMH1/SCML2/SFMBT1/SFMBT2	SCMH1/SCML2	MBT	MBT MBT
Emul_CDS42087.1	MBT.HG1.2:AL031681.3/L3MBTL1/L3MBTL2/L3MBTL3/L3MBTL4/MBTD1/SCMH1/SCML2/SFMBT1/SFMBT2	SFMBT1/SFMBT2	MBT	MBT MBT SLED
Auraur_scaffold1193.g4.t1	MBT.HG1.2:AL031681.3/L3MBTL1/L3MBTL2/L3MBTL3/L3MBTL4/MBTD1/SCMH1/SCML2/SFMBT1/SFMBT2	L3MBTL2/MBTD1	MBT	MBT MBT
Spur_XP_030836926.1	MBT.HG1.2:AL031681.3/L3MBTL1/L3MBTL2/L3MBTL3/L3MBTL4/MBTD1/SCMH1/SCML2/SFMBT1/SFMBT2	L3MBTL2/MBTD1	MBT	MBT MBT MBT MBT SAM_1
Sman_Smp_006250.2_pep	MBT.HG1.2:AL031681.3/L3MBTL1/L3MBTL2/L3MBTL3/L3MBTL4/MBTD1/SCMH1/SCML2/SFMBT1/SFMBT2	SCMH1/SCML2	MBT	MBT MBT SAM_1
Nvec_NVE716	MBT.HG1.2:AL031681.3/L3MBTL1/L3MBTL2/L3MBTL3/L3MBTL4/MBTD1/SCMH1/SCML2/SFMBT1/SFMBT2	AL031681.3/L3MBTL1/L3MBTL3/L3MBTL4	MBT	MBT MBT MBT zf-C2HC zf-C2HC SAM_1
Drer_ENSDARP00000072956.4	MBT.HG1.2:AL031681.3/L3MBTL1/L3MBTL2/L3MBTL3/L3MBTL4/MBTD1/SCMH1/SCML2/SFMBT1/SFMBT2	L3MBTL2	MBT	THAP MBT MBT MBT MBT
Auraur_scaffold1294.g3.t1	MBT.HG1.2:AL031681.3/L3MBTL1/L3MBTL2/L3MBTL3/L3MBTL4/MBTD1/SCMH1/SCML2/SFMBT1/SFMBT2	SFMBT1/SFMBT2	MBT	MBT
Drer_ENSDARP00000101801.3	MBT.HG1.2:AL031681.3/L3MBTL1/L3MBTL2/L3MBTL3/L3MBTL4/MBTD1/SCMH1/SCML2/SFMBT1/SFMBT2	islike:L3MBTL3	MBT	MBT MBT MBT zf-C2HC SAM_1
Exapal_XP_020915016.1	MBT.HG1.2:AL031681.3/L3MBTL1/L3MBTL2/L3MBTL3/L3MBTL4/MBTD1/SCMH1/SCML2/SFMBT1/SFMBT2	L3MBTL2/MBTD1	MBT	MBT MBT MBT MBT SLED SAM_1
Drer_ENSDARP00000127490.1	MBT.HG1.2:AL031681.3/L3MBTL1/L3MBTL2/L3MBTL3/L3MBTL4/MBTD1/SCMH1/SCML2/SFMBT1/SFMBT2	L3MBTL3	MBT	MBT MBT MBT zf-C2HC SAM_1
Morvir_scaffold21.g96.t1	MBT.HG1.2:AL031681.3/L3MBTL1/L3MBTL2/L3MBTL3/L3MBTL4/MBTD1/SCMH1/SCML2/SFMBT1/SFMBT2	SCMH1/SCML2	MBT	HMG_box MBT MBT SLED SAM_1
Hydvul_Sc4wPfr_4773.g19214.t1	MBT.HG1.2:AL031681.3/L3MBTL1/L3MBTL2/L3MBTL3/L3MBTL4/MBTD1/SCMH1/SCML2/SFMBT1/SFMBT2	SFMBT1/SFMBT2	MBT	MBT
Dmel_FBpp0288419	MBT.HG1.2:AL031681.3/L3MBTL1/L3MBTL2/L3MBTL3/L3MBTL4/MBTD1/SCMH1/SCML2/SFMBT1/SFMBT2	L3MBTL2/MBTD1	MBT	MBT MBT MBT MBT SAM_1
Ctel_CapteP148410	MBT.HG1.2:AL031681.3/L3MBTL1/L3MBTL2/L3MBTL3/L3MBTL4/MBTD1/SCMH1/SCML2/SFMBT1/SFMBT2	SFMBT1/SFMBT2	MBT	MBT MBT MBT MBT SLED SAM_1
Spis_XP_022804678_1	MBT.HG1.2:AL031681.3/L3MBTL1/L3MBTL2/L3MBTL3/L3MBTL4/MBTD1/SCMH1/SCML2/SFMBT1/SFMBT2	AL031681.3/L3MBTL1/L3MBTL3/L3MBTL4	MBT	MBT MBT MBT zf-C2HC zf-C2HC SAM_1
Cscu_XP_023229950.1	MBT.HG1.2:AL031681.3/L3MBTL1/L3MBTL2/L3MBTL3/L3MBTL4/MBTD1/SCMH1/SCML2/SFMBT1/SFMBT2	AL031681.3/L3MBTL1/L3MBTL3/L3MBTL4	MBT	MBT MBT zf-C2HC
Clyhem_TCONS_00034843-protein	MBT.HG1.2:AL031681.3/L3MBTL1/L3MBTL2/L3MBTL3/L3MBTL4/MBTD1/SCMH1/SCML2/SFMBT1/SFMBT2	islike:L3MBTL2/MBTD1/SFMBT1/SFMBT2	MBT	MBT MBT MBT SLED SAM_1
Linana_g17562.t1	MBT.HG1.2:AL031681.3/L3MBTL1/L3MBTL2/L3MBTL3/L3MBTL4/MBTD1/SCMH1/SCML2/SFMBT1/SFMBT2	AL031681.3/L3MBTL1/L3MBTL3/L3MBTL4	MBT	MBT MBT MBT zf-C2HC zf-C2HC SAM_1
Linana_g7133.t1	MBT.HG1.2:AL031681.3/L3MBTL1/L3MBTL2/L3MBTL3/L3MBTL4/MBTD1/SCMH1/SCML2/SFMBT1/SFMBT2	L3MBTL2/MBTD1	MBT	MBT MBT MBT MBT
Scil_scpid23453	MBT.HG1.2:AL031681.3/L3MBTL1/L3MBTL2/L3MBTL3/L3MBTL4/MBTD1/SCMH1/SCML2/SFMBT1/SFMBT2	islike:AL031681.3/L3MBTL1/L3MBTL3/L3MBTL4	MBT	MBT MBT MBT MBT MBT MBT MBT MBT
Ctel_CapteP108770	MBT.HG1.2:AL031681.3/L3MBTL1/L3MBTL2/L3MBTL3/L3MBTL4/MBTD1/SCMH1/SCML2/SFMBT1/SFMBT2	L3MBTL2/MBTD1	MBT	MBT MBT MBT MBT
Emue_0017g224a	MBT.HG1.2:AL031681.3/L3MBTL1/L3MBTL2/L3MBTL3/L3MBTL4/MBTD1/SCMH1/SCML2/SFMBT1/SFMBT2	islike:AL031681.3/L3MBTL1/L3MBTL3/L3MBTL4	MBT	TIR_2 MBT MBT
Tadh_P58096	MBT.HG1.2:AL031681.3/L3MBTL1/L3MBTL2/L3MBTL3/L3MBTL4/MBTD1/SCMH1/SCML2/SFMBT1/SFMBT2	AL031681.3/L3MBTL1/L3MBTL3/L3MBTL4	MBT	MBT SAM_1
Spur_XP_030850317.1	MBT.HG1.2:AL031681.3/L3MBTL1/L3MBTL2/L3MBTL3/L3MBTL4/MBTD1/SCMH1/SCML2/SFMBT1/SFMBT2	SCMH1/SCML2	MBT	MBT MBT SLED SAM_1
Lcom_lcpid93286	MBT.HG1.2:AL031681.3/L3MBTL1/L3MBTL2/L3MBTL3/L3MBTL4/MBTD1/SCMH1/SCML2/SFMBT1/SFMBT2	islike:SCMH1/SCML2	MBT	MBT
Phoaus_g4170.t1	MBT.HG1.2:AL031681.3/L3MBTL1/L3MBTL2/L3MBTL3/L3MBTL4/MBTD1/SCMH1/SCML2/SFMBT1/SFMBT2	SFMBT1/SFMBT2	MBT	MBT MBT
Auraur_scaffold5.g50.t1	MBT.HG1.2:AL031681.3/L3MBTL1/L3MBTL2/L3MBTL3/L3MBTL4/MBTD1/SCMH1/SCML2/SFMBT1/SFMBT2	islike:L3MBTL2/MBTD1/SFMBT1/SFMBT2	MBT	MBT
Skow_XP_006815581.1	MBT.HG1.2:AL031681.3/L3MBTL1/L3MBTL2/L3MBTL3/L3MBTL4/MBTD1/SCMH1/SCML2/SFMBT1/SFMBT2	L3MBTL2/MBTD1	MBT	MBT MBT MBT MBT SAM_1
Phoaus_g14882.t1	MBT.HG1.2:AL031681.3/L3MBTL1/L3MBTL2/L3MBTL3/L3MBTL4/MBTD1/SCMH1/SCML2/SFMBT1/SFMBT2	AL031681.3/L3MBTL1/L3MBTL3/L3MBTL4	MBT	MBT MBT MBT zf-C2HC zf-C2HC SAM_1
Drer_ENSDARP00000154854.1	MBT.HG1.2:AL031681.3/L3MBTL1/L3MBTL2/L3MBTL3/L3MBTL4/MBTD1/SCMH1/SCML2/SFMBT1/SFMBT2	L3MBTL2	MBT	THAP MBT MBT MBT MBT
Ramvar_GAU94901.1	MBT.HG1.2:AL031681.3/L3MBTL1/L3MBTL2/L3MBTL3/L3MBTL4/MBTD1/SCMH1/SCML2/SFMBT1/SFMBT2	AL031681.3/L3MBTL1/L3MBTL3/L3MBTL4	MBT	MBT MBT MBT zf-C2HC
