gene	orthogroup	orthologous_to	family	architecture
Acas_ELR22593	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2	UBN_AB	HUN UBN_AB
Nvec_NVE15768	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2	UBN_AB	HUN UBN_AB
Scil_scpid56342	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2	UBN_AB	HUN UBN_AB
Drer_ENSDARP00000113977.2	UBN_AB.HG1.0:UBN1/UBN2	UBN1	UBN_AB	HUN UBN_AB
Emue_0460g5a	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2	UBN_AB	HUN UBN_AB
Tcas_XP_008192619.1	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2	UBN_AB	HUN UBN_AB
Hduj_OQV20133.1	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2	UBN_AB	HUN UBN_AB
Emue_0022g151a	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2	UBN_AB	HUN UBN_AB
Auraur_scaffold346.g12.t1	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2	UBN_AB	UBN_AB
Dmel_FBpp0303324	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2	UBN_AB	HUN UBN_AB
Tcas_XP_001814127.2	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2	UBN_AB	HUN UBN_AB
Hsap_ENSP00000262376.5	UBN_AB.HG1.0:UBN1/UBN2	UBN1	UBN_AB	HUN UBN_AB
Emue_0655g5a	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2	UBN_AB	HUN UBN_AB
Apla_XP_022098884.1	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2	UBN_AB	HUN UBN_AB
Notgen_g8435.t1	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2	UBN_AB	HUN UBN_AB
Tetwil_Twilhelma_g21338.t1	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2	UBN_AB	HUN UBN_AB
Clyhem_TCONS_00000713-protein	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2	UBN_AB	HUN UBN_AB
Tadh_P56741	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2	UBN_AB	HUN UBN_AB
Drer_ENSDARP00000152984.1	UBN_AB.HG1.0:UBN1/UBN2	UBN1	UBN_AB	HUN UBN_AB
Lcom_lcpid4966	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2	UBN_AB	HUN UBN_AB
Hsap_ENSP00000418648.2	UBN_AB.HG1.0:UBN1/UBN2	UBN2	UBN_AB	HUN UBN_AB
Skow_XP_006820512.1	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2	UBN_AB	HUN UBN_AB
Ocar_g3527.t1	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2	UBN_AB	HUN UBN_AB
Aque_Aqu2.1.25772_001	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2	UBN_AB	HUN UBN_AB
Linana_g14805.t1	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2	UBN_AB	HUN UBN_AB
Helrob_HelroP88379	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2	UBN_AB	UBN_AB
Adig_XP_015778338.1	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2	UBN_AB	HUN UBN_AB UBN_AB
Morvir_scaffold7.g151.t1	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2	UBN_AB	HUN UBN_AB
Drer_ENSDARP00000125770.1	UBN_AB.HG1.0:UBN1/UBN2	UBN2	UBN_AB	HUN UBN_AB
Phoaus_g17533.t1	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2	UBN_AB	HUN UBN_AB
Lpol_XP_022236140.1	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2	UBN_AB	HUN UBN_AB
Auraur_scaffold346.g12.t2	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2	UBN_AB	UBN_AB
Cscu_XP_023242476.1	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2	UBN_AB	UBN_AB
Cgig_EKC28481	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2	UBN_AB	HUN UBN_AB
Hduj_OQV20095.1	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2	UBN_AB	UBN_AB
Linana_g30538.t1	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2	UBN_AB	HUN UBN_AB
Hydvul_Sc4wPfr_402.g9066.t1	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2	UBN_AB	HUN UBN_AB
Drer_ENSDARP00000140343.1	UBN_AB.HG1.0:UBN1/UBN2	UBN2	UBN_AB	HUN UBN_AB
Ramvar_GAU97943.1	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2	UBN_AB	HUN UBN_AB
Ptyfla_pfl_40v0_9_20150316_1g1445.t1	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2	UBN_AB	HUN UBN_AB UBN_AB PhoLip_ATPase_N
Ctel_CapteP127338	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2	UBN_AB	UBN_AB
Notgen_g8365.t1	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2	UBN_AB	HUN UBN_AB UBN_AB
Spur_XP_030837086.1	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2	UBN_AB	HUN UBN_AB
Spis_XP_022800720_1	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2	UBN_AB	HUN UBN_AB
Dpul_EFX74215	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2	UBN_AB	HUN UBN_AB
Lpol_XP_013777773.2	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2	UBN_AB	HUN UBN_AB
Cint_ENSCINP00000021933.2	UBN_AB.HG1.0:UBN1/UBN2	UBN2	UBN_AB	UBN_AB
Atri_ERN08754	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2	UBN_AB	HUN UBN_AB
Umay_KIS67978	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2	UBN_AB	HUN UBN_AB
Mlei_ML1156_g12_t1	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2	UBN_AB	HUN UBN_AB
Spun_KND04661	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2	UBN_AB	UBN_AB
Gpro_KXS22110	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2	UBN_AB	HUN UBN_AB
Rirr_GBC12009	UBN_AB.HG1.0:UBN1/UBN2	UBN1/UBN2	UBN_AB	HUN UBN_AB
