gene	orthogroup	orthologous_to	family	architecture
Spun_KND04954	Hist_deacetyl.HG2.12:like:HDAC1/HDAC2/HDAC3:likeclu:8/14		Hist_deacetyl	Hist_deacetyl FHA zf-C3HC4_2 zf-CRD zf-CCHH
Manpla_Gene.20034	Histone.HG1.1:SOS1/SOS2	islike:SOS1/SOS2	Histone	zf-CCHH Histone Histone_H2A_C
Maljak_MALJA_05151.mRNA.1	PTIP.HG2.2:PARP1	islike:PARP1	PTIP	BRCT zf-CCHH PARP
Gefoke_MALSP_14253.mRNA.1	PTIP.HG2.2:PARP1	islike:PARP1	PTIP	BRCT zf-CCHH DUF1963
Tielac_KYQ89930	PTIP.HG2.2:PARP1	islike:PARP1	PTIP	WWE PARP BRCT zf-CCHH
Maljak_MALJA_22983.mRNA.1	PTIP.HG2.2:PARP1	islike:PARP1	PTIP	BRCT zf-CCHH PARP
Hetalb_XP_020438781.1	PTIP.HG2.2:PARP1	islike:PARP1	PTIP	WWE WWE PARP BRCT zf-CCHH
Notgen_g25095.t1	PTIP.HG2.2:PARP1	islike:PARP1	PTIP	zf-CCHH zf-CCHH PARP BRCT
Notgen_g39651.t1	PTIP.HG2.2:PARP1	islike:PARP1	PTIP	zf-CCHH zf-CCHH PARP BRCT
Plafun_PRP87894	PTIP.HG2.2:PARP1	islike:PARP1	PTIP	BRCT FHA_2 zf-CCHH DcpS_C
Hydvul_Sc4wPfr_910.1.g9209.t1	PTIP.HG2.2:PARP1	islike:PARP1	PTIP	zf-CCHH LIG3_BRCT
Cavfas_EGG17961	PTIP.HG2.2:PARP1	islike:PARP1	PTIP	GBP WWE PARP BRCT zf-CCHH
Hemkuk_12394_TR4231_c0_g13	PTIP.HG2.2:PARP1	islike:PARP1	PTIP	zf-CCHH PARP BRCT
Gefoke_MALSP_14689.mRNA.1	PTIP.HG2.2:PARP1	islike:PARP1	PTIP	BRCT zf-CCHH PARP
Plafun_PRP76448	PTIP.HG2.2:PARP1	islike:PARP1	PTIP	zf-CCHH BRCT_2
Ddis_EAL65431	PTIP.HG2.2:PARP1	islike:PARP1	PTIP	WWE PARP BRCT zf-CCHH
Acas_ELR21435	PTIP.HG3.1:like:RFC1:likeclu:4		PTIP	zf-CCHH BRCT DNA_ligase_A_M DNA_ligase_OB_2
Ttra_KNC54095	PTIP.HG3.1:like:RFC1:likeclu:4		PTIP	zf-CCHH BRCT DNA_ligase_OB_2
Exapal_XP_028514837.1	PTIP.HG5.0:LIG4	islike:LIG4	PTIP	zf-PARP DNA_ligase_A_N DNA_ligase_A_M zf-CCHH LIG3_BRCT
Plafun_PRP87894	zf-CCHH.HG1.0:like:CHFR:likeclu:7		zf-CCHH	BRCT FHA_2 zf-CCHH DcpS_C
Ttra_KNC54095	zf-CCHH.HG1.0:like:CHFR:likeclu:7		zf-CCHH	zf-CCHH BRCT DNA_ligase_OB_2
Skow_XP_006820400.1	zf-CCHH.HG1.0:like:CHFR:likeclu:7		zf-CCHH	zf-CCHH zf-CCHH DNA_ligase_A_M DNA_ligase_OB_2
Acas_ELR14356	zf-CCHH.HG1.0:like:CHFR:likeclu:7		zf-CCHH	zf-CCHH PNK3P AAA_33
Ptyfla_pfl_40v0_9_20150316_1g13040.t1	zf-CCHH.HG1.0:like:CHFR:likeclu:7		zf-CCHH	zf-CCHH zf-CCHH DNA_ligase_A_M DNA_ligase_OB_2
Cowc_KJE92270	zf-CCHH.HG1.0:like:CHFR:likeclu:7		zf-CCHH	zf-CCHH DNA_ligase_A_M DNA_ligase_OB_2
Sros_EGD73440	zf-CCHH.HG1.0:like:CHFR:likeclu:7		zf-CCHH	zf-CCHH zf-CCHH DNA_ligase_A_M DNA_ligase_OB_2
Masbal_CACRSC010000042.1.p24	zf-CCHH.HG1.0:like:CHFR:likeclu:7		zf-CCHH	zf-CCHH DNA_ligase_OB_2
Skow_XP_002737951.1	zf-CCHH.HG1.0:like:CHFR:likeclu:7		zf-CCHH	zf-CCHH zf-CCHH DNA_ligase_A_M DNA_ligase_OB_2
Spun_KNC98217	zf-CCHH.HG1.0:like:CHFR:likeclu:7		zf-CCHH	zf-CCHH DNA_ligase_A_M DNA_ligase_OB_2
Gpro_KXS17784	zf-CCHH.HG1.0:like:CHFR:likeclu:7		zf-CCHH	zf-CCHH DNA_ligase_A_M DNA_ligase_OB_2
Lgig_LotgiP234827	zf-CCHH.HG1.0:like:CHFR:likeclu:7		zf-CCHH	zf-CCHH zf-CCHH DNA_ligase_A_M DNA_ligase_OB_2
Acas_ELR21435	zf-CCHH.HG1.0:like:CHFR:likeclu:7		zf-CCHH	zf-CCHH BRCT DNA_ligase_A_M DNA_ligase_OB_2
Acas_ELR22122	zf-CCHH.HG1.0:like:CHFR:likeclu:7		zf-CCHH	zf-CCHH PNK3P AAA_33
