gene	orthogroup	orthologous_to	family	architecture
Klenit_GAQ80680.1	Acetyltransf_1.HG24.1:NA		Acetyltransf_1	Jas PHD Acetyltransf_1 PLATZ
Acoe_PIA45252.1	Acetyltransf_1.HG24.1:NA		Acetyltransf_1	Jas PHD Acetyltransf_1
Mgut_XP_012832441.1	Acetyltransf_1.HG24.1:NA		Acetyltransf_1	Jas
Bralan_BL20864_evm4	Acetyltransf_1.HG2.0:KAT14	KAT14	Acetyltransf_1	PHD Acetyltransf_1
Chrtob_KOO33254.1	Acetyltransf_1.HG5.1:KAT2A/KAT2B	islike:KAT2A/KAT2B	Acetyltransf_1	Bromodomain PHD Acetyltransf_7
Gonavo_g10458.t1	Acetyltransf_1.HG5.1:KAT2A/KAT2B	islike:KAT2A/KAT2B	Acetyltransf_1	PHD Acetyltransf_1
Sros_EGD76844	BAH.HG1.0:like:ASH1L:likeclu:2		BAH	BAH PHD
Ttra_KNC50237	BAH.HG1.0:like:ASH1L:likeclu:2		BAH	BAH PHD
Falb_KCV72421	BAH.HG1.0:like:ASH1L:likeclu:2		BAH	BAH PHD
Ptet_CAK87787	BAH.HG1.1:like:BAHCC1/BAHD1/ORC1/PBRM1/TNRC18:likeclu:6/9/11		BAH	BAH PHD
Ptet_CAK88150	BAH.HG1.1:like:BAHCC1/BAHD1/ORC1/PBRM1/TNRC18:likeclu:6/9/11		BAH	PHD
Ptet_CAK69658	BAH.HG1.1:like:BAHCC1/BAHD1/ORC1/PBRM1/TNRC18:likeclu:6/9/11		BAH	PHD
Ptet_CAK57314	BAH.HG1.1:like:BAHCC1/BAHD1/ORC1/PBRM1/TNRC18:likeclu:6/9/11		BAH	BAH PHD
Ptet_CAK94210	BAH.HG1.1:like:BAHCC1/BAHD1/ORC1/PBRM1/TNRC18:likeclu:6/9/11		BAH	BAH PHD
Ptet_CAK70661	BAH.HG1.1:like:BAHCC1/BAHD1/ORC1/PBRM1/TNRC18:likeclu:6/9/11		BAH	BAH PHD
Ptet_CAK72084	BAH.HG1.1:like:BAHCC1/BAHD1/ORC1/PBRM1/TNRC18:likeclu:6/9/11		BAH	BAH PHD
Ptet_CAK78817	BAH.HG1.1:like:BAHCC1/BAHD1/ORC1/PBRM1/TNRC18:likeclu:6/9/11		BAH	PHD
Ptet_CAK63928	BAH.HG1.1:like:BAHCC1/BAHD1/ORC1/PBRM1/TNRC18:likeclu:6/9/11		BAH	BAH PHD
Cowc_KJE91282	BAH.HG1.1:like:BAHCC1/BAHD1/ORC1/PBRM1/TNRC18:likeclu:6/9/11		BAH	BAH PHD
Ptet_CAK61905	BAH.HG1.1:like:BAHCC1/BAHD1/ORC1/PBRM1/TNRC18:likeclu:6/9/11		BAH	BAH PHD
Oxytri_EJY79539	BAH.HG1.1:like:BAHCC1/BAHD1/ORC1/PBRM1/TNRC18:likeclu:6/9/11		BAH	BAH PHD
Ptet_CAK62799	BAH.HG1.1:like:BAHCC1/BAHD1/ORC1/PBRM1/TNRC18:likeclu:6/9/11		BAH	BAH PHD
Tthe_EAR90105	BAH.HG1.1:like:BAHCC1/BAHD1/ORC1/PBRM1/TNRC18:likeclu:6/9/11		BAH	BAH PHD
Dpul_EFX90460	BAH.HG1.2:ASH1L	ASH1L	BAH	AWS SET PHD BAH
Caulen_g4694.t1	BAH.HG1.3:like:ASH1L:likeclu:2		BAH	BAH PHD
Mgut_XP_012848611.1	BAH.HG1.3:like:ASH1L:likeclu:2		BAH	BAH PHD
Mgut_XP_012841474.1	BAH.HG1.3:like:ASH1L:likeclu:2		BAH	BAH PHD
Ppat_Pp3c12_7090V3.2	BAH.HG1.3:like:ASH1L:likeclu:2		BAH	BAH PHD
Azfi_s0074.g037333	BAH.HG1.3:like:ASH1L:likeclu:2		BAH	BAH PHD
Cocsub_XP_005642710.1	BAH.HG1.3:like:ASH1L:likeclu:2		BAH	BAH PHD
Mgut_XP_012837079.1	BAH.HG1.3:like:ASH1L:likeclu:2		BAH	BAH PHD
Sbic_EER96695	BAH.HG1.3:like:ASH1L:likeclu:2		BAH	BAH PHD
Atri_ERM95501	BAH.HG1.3:like:ASH1L:likeclu:2		BAH	BAH PHD
Smoe_EFJ05369	BAH.HG1.3:like:ASH1L:likeclu:2		BAH	BAH PHD
Azfi_s0082.g038670	BAH.HG1.3:like:ASH1L:likeclu:2		BAH	BAH PHD
Bdis_PNT68113	BAH.HG1.3:like:ASH1L:likeclu:2		BAH	BAH PHD
Marpol_PTQ40278	BAH.HG1.3:like:ASH1L:likeclu:2		BAH	BAH PHD
Ppat_Pp3c1_31190V3.1	BAH.HG1.3:like:ASH1L:likeclu:2		BAH	BAH PHD
Sphfal_Sphfalx15G035800.4.p	BAH.HG1.3:like:ASH1L:likeclu:2		BAH	BAH PHD
Sacu_v1.1_s0029.g010228	BAH.HG1.3:like:ASH1L:likeclu:2		BAH	BAH PHD
Acoe_PIA50568.1	BAH.HG1.3:like:ASH1L:likeclu:2		BAH	BAH PHD
Mgut_XP_012831000.1	BAH.HG1.3:like:ASH1L:likeclu:2		BAH	BAH PHD
Sphfal_Sphfalx01G107800.1.p	BAH.HG1.3:like:ASH1L:likeclu:2		BAH	BAH PHD
Atha_AT4G39100.1	BAH.HG1.3:like:ASH1L:likeclu:2		BAH	BAH PHD
Bdis_KQK20524	BAH.HG1.3:like:ASH1L:likeclu:2		BAH	BAH PHD
Ppat_Pp3c6_15430V3.1	BAH.HG1.3:like:ASH1L:likeclu:2		BAH	BAH PHD
Mgut_XP_012841970.1	BAH.HG1.3:like:ASH1L:likeclu:2		BAH	BAH PHD
Ppat_Pp3c2_7400V3.1	BAH.HG1.3:like:ASH1L:likeclu:2		BAH	BAH PHD
Mpus_XP_003054763.1	BAH.HG1.3:like:ASH1L:likeclu:2		BAH	BAH PHD
Bdis_KQJ90120	BAH.HG1.3:like:ASH1L:likeclu:2		BAH	BAH PHD
Mgut_XP_012841476.1	BAH.HG1.3:like:ASH1L:likeclu:2		BAH	BAH PHD
Klenit_GAQ85377.1	BAH.HG1.3:like:ASH1L:likeclu:2		BAH	BAH PHD
Sphfal_Sphfalx08G058400.1.p	BAH.HG1.3:like:ASH1L:likeclu:2		BAH	BAH PHD
Sacu_v1.1_s0073.g017027	BAH.HG1.3:like:ASH1L:likeclu:2		BAH	BAH PHD
Sphfal_Sphfalx03G061900.2.p	BAH.HG1.3:like:ASH1L:likeclu:2		BAH	BAH PHD
Sbic_OQU88587	BAH.HG1.3:like:ASH1L:likeclu:2		BAH	BAH PHD
Sacu_v1.1_s0041.g012510	BAH.HG1.3:like:ASH1L:likeclu:2		BAH	BAH PHD
Marpol_PTQ41318	BAH.HG1.3:like:ASH1L:likeclu:2		BAH	BAH PHD
Smoe_EFJ16306	BAH.HG1.3:like:ASH1L:likeclu:2		BAH	BAH PHD
Sphfal_Sphfalx17G036000.1.p	BAH.HG1.3:like:ASH1L:likeclu:2		BAH	BAH PHD
Ppat_Pp3c4_21200V3.3	BAH.HG1.3:like:ASH1L:likeclu:2		BAH	BAH PHD
Klenit_GAQ78729.1	BAH.HG1.3:like:ASH1L:likeclu:2		BAH	BAH PHD
Ppat_Pp3c9_19210V3.1	BAH.HG1.3:like:ASH1L:likeclu:2		BAH	BAH PHD
Marpol_PTQ40277	BAH.HG1.3:like:ASH1L:likeclu:2		BAH	BAH PHD
Azfi_s0004.g008435	BAH.HG1.3:like:ASH1L:likeclu:2		BAH	BAH PHD
