gene	orthogroup	orthologous_to	family	architecture
Rall_EPZ30818	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR BIR
Cscu_XP_023221678.1	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR
Drer_ENSDARP00000121836.1	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR
Scer_YJR089W	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR BIR
Bralan_BL27319_evm0	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR
Falb_KCV70694	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR BIR
Bden_EGF78515	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR
Nk52_evm22s1569	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR BIR
Emul_CDS42337.1	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR
Hduj_OQV15404.1	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR
Lpol_XP_022236401.1	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR
Morvir_scaffold69.g3.t2	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR
Spis_XP_022794533_1	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR
Dpul_EFX87271	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR
Bralan_BL15577_evm0	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR
Tetwil_Twilhelma_g16575.t1	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR
Hduj_OWA52079.1	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR DUF2358
Linana_g6291.t1	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR
Amac_KNE56908	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR BIR
Tadh_P56224	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR
Morvir_scaffold69.g3.t1	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR
Mcir_OAD00637	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR BIR
Gpro_KXS12688	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR BIR
Cowc_KJE98094	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR
Nvec_NVE13417	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR
Tmel_CAZ83128	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR BIR
Cang_ORZ37143	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR BIR
Drer_ENSDARP00000101794.2	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR
Skow_XP_002733289.1	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR
Amac_KNE61528	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR BIR
Spun_KNC99604	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR BIR
Cfra_CFRG0593T1	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR BIR
Mlei_ML2333_g1_t1	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR
Hduj_OQV18169.1	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR
Adig_XP_015771784.1	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR
Phoaus_g410.t1	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR
Morelo_OAQ29135	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR BIR
Apla_XP_022080426.1	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR
Aque_Aqu2.1.01445_001	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR
Ctel_CapteP20475	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR
Drer_ENSDARP00000148204.1	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR
Notgen_g5448.t1	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR
Sman_Smp_172190.1_pep	BIR.HG1.0:BIRC5	BIRC5	BIR	MT-A70 BIR
Mbre_EDQ91520	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR
Spom_SPCC962.02c.1_pep	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR BIR
Cint_ENSCINP00000022205.2	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR
Lcom_lcpid96060	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR
Coerev_PIA19306.1	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR BIR
Ncra_EAA33127	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR BIR
Notgen_g5445.t1	BIR.HG1.0:BIRC5	BIRC5	BIR	Exo_endo_phos_2 RVT_1 BIR
Pbla_XP_018288344.1	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR BIR
Cgig_EKC24792	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR
Cneo_AAW45802	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR BIR
Spur_XP_796206.2	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR
Hydvul_Sc4wPfr_1298.g6416.t1	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR
Hsap_ENSP00000301633.3	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR
Ccin_EAU90433	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR BIR
Scil_scpid103143	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR
Pisp_OUM70435.1	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR BIR
Sros_EGD80636	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR BIR
Rirr_GBC19689	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR BIR
Dmel_FBpp0082849	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR
Bralan_BL07464_evm0	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR
Exapal_XP_020912438.1	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR
Aque_Aqu2.1.43280_001	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR
Tcas_XP_001807705.1	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR
Ramvar_GAU92279.1	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR
Ptyfla_pfl_40v0_9_20150316_1g830.t1	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR
Ramvar_GAU96116.1	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR
Lgig_LotgiP229109	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR
Umay_KIS67629	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR BIR
Cang_ORZ32269	BIR.HG1.0:BIRC5	BIRC5	BIR	BIR BIR
Gonavo_comp37752_c0_seq1_6_ORF32_542	BIR.HG1.1:like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP:likeclu:8/10/16		BIR	BIR
Lgig_LotgiP139361	BIR.HG1.1:like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP:likeclu:8/10/16		BIR	BIR
Sman_Smp_076370.1_pep	BIR.HG1.1:like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP:likeclu:8/10/16		BIR	BIR
Ocar_g1338.t1	BIR.HG1.1:like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP:likeclu:8/10/16		BIR	BIR
Jaklib_JAKLI_11109.mRNA.1	BIR.HG1.1:like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP:likeclu:8/10/16		BIR	BIR
Notgen_g5055.t1	BIR.HG1.1:like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP:likeclu:8/10/16		BIR	BIR
Notgen_g27934.t1	BIR.HG1.1:like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP:likeclu:8/10/16		BIR	BIR BIR zf-C3HC4_3
Cgig_EKC42442	BIR.HG1.1:like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP:likeclu:8/10/16		BIR	BIR BIR
Cgig_EKC19194	BIR.HG1.1:like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP:likeclu:8/10/16		BIR	BIR
Notgen_g30043.t1	BIR.HG1.1:like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP:likeclu:8/10/16		BIR	BIR BIR
Notgen_g14315.t1	BIR.HG1.1:like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP:likeclu:8/10/16		BIR	BIR zf-C3HC4_3
Notgen_g41533.t1	BIR.HG1.1:like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP:likeclu:8/10/16		BIR	BIR
Notgen_g30663.t1	BIR.HG1.1:like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP:likeclu:8/10/16		BIR	BIR zf-C3HC4_3
Dpul_EFX88533	BIR.HG1.1:like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP:likeclu:8/10/16		BIR	BIR zf-C3HC4_3
Notgen_g19909.t1	BIR.HG1.1:like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP:likeclu:8/10/16		BIR	BIR zf-C3HC4_3
Notgen_g18358.t1	BIR.HG1.1:like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP:likeclu:8/10/16		BIR	BIR
Notgen_g8868.t1	BIR.HG1.1:like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP:likeclu:8/10/16		BIR	BIR zf-C3HC4_3
Dpul_EFX70800	BIR.HG1.1:like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP:likeclu:8/10/16		BIR	BIR
Notgen_g23136.t1	BIR.HG1.1:like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP:likeclu:8/10/16		BIR	BIR zf-C3HC4_3
Lgig_LotgiP58906	BIR.HG1.1:like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP:likeclu:8/10/16		BIR	BIR
Lgig_LotgiP115434	BIR.HG1.1:like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP:likeclu:8/10/16		BIR	BIR zf-C3HC4_3
Emul_CDS39460.1	BIR.HG1.1:like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP:likeclu:8/10/16		BIR	BIR
Notgen_g37897.t1	BIR.HG1.1:like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP:likeclu:8/10/16		BIR	BIR zf-C3HC4_3
Spimul_8883_TR4689_c0_g1	BIR.HG1.1:like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP:likeclu:8/10/16		BIR	BIR
Cgig_EKC42438	BIR.HG1.1:like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP:likeclu:8/10/16		BIR	BIR
Notgen_g38437.t1	BIR.HG1.1:like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP:likeclu:8/10/16		BIR	BIR
Cgig_EKC42443	BIR.HG1.1:like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP:likeclu:8/10/16		BIR	BIR
Notgen_g35539.t1	BIR.HG1.1:like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP:likeclu:8/10/16		BIR	BIR
Cgig_EKC42441	BIR.HG1.1:like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP:likeclu:8/10/16		BIR	BIR BIR zf-C3HC4_3
Notgen_g23016.t1	BIR.HG1.1:like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP:likeclu:8/10/16		BIR	BIR
Notgen_g5056.t1	BIR.HG1.1:like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP:likeclu:8/10/16		BIR	BIR zf-C3HC4_3
Lgig_LotgiP105310	BIR.HG1.1:like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP:likeclu:8/10/16		BIR	BIR
Notgen_g39843.t1	BIR.HG1.1:like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP:likeclu:8/10/16		BIR	BIR zf-C3HC4_3
Notgen_g2560.t1	BIR.HG1.1:like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP:likeclu:8/10/16		BIR	BIR zf-C3HC4_3
Notgen_g22323.t1	BIR.HG1.1:like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP:likeclu:8/10/16		BIR	BIR zf-C3HC4_3
Spimul_13305_TR7073_c0_g1	BIR.HG1.1:like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP:likeclu:8/10/16		BIR	BIR
Notgen_g2593.t1	BIR.HG1.1:like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP:likeclu:8/10/16		BIR	BIR zf-C3HC4_3
Gonavo_g35150.t1	BIR.HG1.1:like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP:likeclu:8/10/16		BIR	BIR MORN MORN MORN MORN MORN MORN MORN
Gonavo_comp68310_c0_seq1_6_ORF22_593	BIR.HG1.1:like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP:likeclu:8/10/16		BIR	BIR
Gthe_EKX44412	BIR.HG1.1:like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP:likeclu:8/10/16		BIR	BIR DDHD
Gonavo_g9339.t1	BIR.HG1.1:like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP:likeclu:8/10/16		BIR	BIR
Gonavo_comp89817_c0_seq1_6_ORF14_491	BIR.HG1.1:like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP:likeclu:8/10/16		BIR	BIR MORN MORN MORN MORN MORN MORN MORN MORN MORN MORN MORN MORN MORN
Gonavo_g19725.t1	BIR.HG1.1:like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP:likeclu:8/10/16		BIR	BIR BIR
Gthe_EKX44512	BIR.HG1.1:like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP:likeclu:8/10/16		BIR	BIR
Fabtro_Gene.13157	BIR.HG1.1:like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP:likeclu:8/10/16		BIR	BIR
Gthe_EKX52429	BIR.HG1.1:like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP:likeclu:8/10/16		BIR	BIR
Gonavo_comp38822_c0_seq1_6_ORF5_483	BIR.HG1.1:like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP:likeclu:8/10/16		BIR	BIR
Clim_evm62s214	BIR.HG1.1:like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP:likeclu:8/10/16		BIR	BIR BIR
Manpla_Gene.17486	BIR.HG1.1:like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP:likeclu:8/10/16		BIR	BIR
Gthe_EKX36667	BIR.HG1.1:like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP:likeclu:8/10/16		BIR	BIR
Ramvar_GAV01662.1	BIR.HG1.1:like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP:likeclu:8/10/16		BIR	
Gthe_EKX48102	BIR.HG1.1:like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP:likeclu:8/10/16		BIR	BIR
Gthe_EKX31695	BIR.HG1.1:like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP:likeclu:8/10/16		BIR	BIR
Gonavo_comp60614_c2_seq1_6_ORF32_1029	BIR.HG1.1:like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP:likeclu:8/10/16		BIR	BIR DDHD DDHD
Aque_Aqu2.1.44093_001	BIR.HG1.2:like:BIRC5:likeclu:0		BIR	BIR SRCR SRCR
Gonavo_comp54883_c0_seq5_6_ORF4_237	BIR.HG1.2:like:BIRC5:likeclu:0		BIR	BIR BIR
Gonavo_comp45129_c2_seq1_6_ORF11_400	BIR.HG1.2:like:BIRC5:likeclu:0		BIR	BIR CAP_C
Gonavo_comp28063_c0_seq1_6_ORF15_398	BIR.HG1.2:like:BIRC5:likeclu:0		BIR	BIR CAP_C
Gonavo_comp37285_c1_seq1_6_ORF7_437	BIR.HG1.2:like:BIRC5:likeclu:0		BIR	BIR CAP_C
Gonavo_comp52306_c0_seq1_6_ORF18_260	BIR.HG1.2:like:BIRC5:likeclu:0		BIR	BIR
Gthe_EKX46154	BIR.HG1.2:like:BIRC5:likeclu:0		BIR	BIR
Gthe_EKX38228	BIR.HG1.2:like:BIRC5:likeclu:0		BIR	BIR CAP_C
Gonavo_comp38184_c0_seq1_6_ORF17_596	BIR.HG1.2:like:BIRC5:likeclu:0		BIR	BIR CAP_C
Gthe_EKX38787	BIR.HG1.2:like:BIRC5:likeclu:0		BIR	PDZ PDZ BIR
Ramvar_GAV09140.1	BIR.HG1.2:like:BIRC5:likeclu:0		BIR	BIR
Lcom_lcpid43893	BIR.HG1.3:like:BIRC2/BIRC3/BIRC6/BIRC7/NAIP/XIAP:likeclu:8/10/16		BIR	BIR BIR BIR BIR
