gene	orthogroup	orthologous_to	family	architecture
Carmem_2818.p1	ASF1_hist_chap.HG1.0:like:ASF1A/ASF1B:likeclu:1		ASF1_hist_chap	ASF1_hist_chap
Strcul_EPY24302	ASF1_hist_chap.HG1.0:like:ASF1A/ASF1B:likeclu:1		ASF1_hist_chap	ASF1_hist_chap
Tcru_EAN94203	ASF1_hist_chap.HG1.0:like:ASF1A/ASF1B:likeclu:1		ASF1_hist_chap	ASF1_hist_chap
Lepsey_KPI89352	ASF1_hist_chap.HG1.0:like:ASF1A/ASF1B:likeclu:1		ASF1_hist_chap	ASF1_hist_chap
Bodsal_CUG91580.1	ASF1_hist_chap.HG1.0:like:ASF1A/ASF1B:likeclu:1		ASF1_hist_chap	ASF1_hist_chap
Lmaj_CAJ03392	ASF1_hist_chap.HG1.0:like:ASF1A/ASF1B:likeclu:1		ASF1_hist_chap	ASF1_hist_chap
Lepsey_KPI85634	ASF1_hist_chap.HG1.0:like:ASF1A/ASF1B:likeclu:1		ASF1_hist_chap	ASF1_hist_chap
Bodsal_CUG91583.1	ASF1_hist_chap.HG1.0:like:ASF1A/ASF1B:likeclu:1		ASF1_hist_chap	ASF1_hist_chap
Strcul_EPY30712	ASF1_hist_chap.HG1.0:like:ASF1A/ASF1B:likeclu:1		ASF1_hist_chap	ASF1_hist_chap
Tcru_EAN82461	ASF1_hist_chap.HG1.0:like:ASF1A/ASF1B:likeclu:1		ASF1_hist_chap	ASF1_hist_chap
Tcru_EAN89246	ASF1_hist_chap.HG1.0:like:ASF1A/ASF1B:likeclu:1		ASF1_hist_chap	ASF1_hist_chap
Lmaj_CAJ03510	ASF1_hist_chap.HG1.0:like:ASF1A/ASF1B:likeclu:1		ASF1_hist_chap	ASF1_hist_chap
Tcru_EAN82621	ASF1_hist_chap.HG1.0:like:ASF1A/ASF1B:likeclu:1		ASF1_hist_chap	ASF1_hist_chap
Bodsal_CUE72338.1	ASF1_hist_chap.HG1.0:like:ASF1A/ASF1B:likeclu:1		ASF1_hist_chap	ASF1_hist_chap
Bnat_JGI_V11_132590	ASF1_hist_chap.HG1.0:like:ASF1A/ASF1B:likeclu:1		ASF1_hist_chap	ASF1_hist_chap
Glam_EDO80429	ASF1_hist_chap.HG1.0:like:ASF1A/ASF1B:likeclu:1		ASF1_hist_chap	ASF1_hist_chap
Gthe_EKX55068	ASF1_hist_chap.HG1.1:ASF1A/ASF1B	ASF1A/ASF1B	ASF1_hist_chap	ASF1_hist_chap
Ehux_EOD12374	ASF1_hist_chap.HG1.1:ASF1A/ASF1B	ASF1A/ASF1B	ASF1_hist_chap	ASF1_hist_chap
Ptyfla_pfl_40v0_9_20150316_1g13055.t1	ASF1_hist_chap.HG1.1:ASF1A/ASF1B	ASF1A/ASF1B	ASF1_hist_chap	ASF1_hist_chap
Hsap_ENSP00000499863.1	ASF1_hist_chap.HG1.1:ASF1A/ASF1B	ASF1B	ASF1_hist_chap	ASF1_hist_chap
Ncra_EAA29352	ASF1_hist_chap.HG1.1:ASF1A/ASF1B	islike:ASF1A/ASF1B	ASF1_hist_chap	ASF1_hist_chap
Sphfal_Sphfalx04G044000.1.p	ASF1_hist_chap.HG1.1:ASF1A/ASF1B	ASF1A/ASF1B	ASF1_hist_chap	ASF1_hist_chap
Ptet_CAK73145	ASF1_hist_chap.HG1.1:ASF1A/ASF1B	islike:ASF1A/ASF1B	ASF1_hist_chap	ASF1_hist_chap
Plabra_CEP02863	ASF1_hist_chap.HG1.1:ASF1A/ASF1B	ASF1A/ASF1B	ASF1_hist_chap	ASF1_hist_chap
Bden_EGF82969	ASF1_hist_chap.HG1.1:ASF1A/ASF1B	islike:ASF1A/ASF1B	ASF1_hist_chap	ASF1_hist_chap
Retfil_ETO30892	ASF1_hist_chap.HG1.1:ASF1A/ASF1B	islike:ASF1A/ASF1B	ASF1_hist_chap	ASF1_hist_chap
Hemkuk_2983_TR1050_c0_g1	ASF1_hist_chap.HG1.1:ASF1A/ASF1B	ASF1A/ASF1B	ASF1_hist_chap	ASF1_hist_chap
Alblai_CCA15363	ASF1_hist_chap.HG1.1:ASF1A/ASF1B	islike:ASF1A/ASF1B	ASF1_hist_chap	ASF1_hist_chap
Coerev_PIA14435.1	ASF1_hist_chap.HG1.1:ASF1A/ASF1B	islike:ASF1A/ASF1B	ASF1_hist_chap	ASF1_hist_chap
