gene	orthogroup	orthologous_to	family	architecture
Chrtob_KOO35733.1	Acetyltransf_1.HG15.0:NA		Acetyltransf_1	Chromo Acetyltransf_1
Klenit_GAQ80680.1	Acetyltransf_1.HG24.1:NA		Acetyltransf_1	Jas PHD Acetyltransf_1 PLATZ
Acoe_PIA45252.1	Acetyltransf_1.HG24.1:NA		Acetyltransf_1	Jas PHD Acetyltransf_1
Mgut_XP_012832441.1	Acetyltransf_1.HG24.1:NA		Acetyltransf_1	Jas
Bralan_BL20864_evm4	Acetyltransf_1.HG2.0:KAT14	KAT14	Acetyltransf_1	PHD Acetyltransf_1
Scer_YGR252W	Acetyltransf_1.HG5.0:like:KAT2A/KAT2B:likeclu:1		Acetyltransf_1	Acetyltransf_1 Bromodomain
Ncra_EDO65389	Acetyltransf_1.HG5.0:like:KAT2A/KAT2B:likeclu:1		Acetyltransf_1	Acetyltransf_1 Bromodomain
Morelo_OAQ26229	Acetyltransf_1.HG5.0:like:KAT2A/KAT2B:likeclu:1		Acetyltransf_1	Acetyltransf_1 Bromodomain
Spun_KND04068	Acetyltransf_1.HG5.0:like:KAT2A/KAT2B:likeclu:1		Acetyltransf_1	Acetyltransf_1 Bromodomain
Amac_KNE54549	Acetyltransf_1.HG5.0:like:KAT2A/KAT2B:likeclu:1		Acetyltransf_1	Acetyltransf_1 Bromodomain
Umay_KIS70095	Acetyltransf_1.HG5.0:like:KAT2A/KAT2B:likeclu:1		Acetyltransf_1	Acetyltransf_1 Bromodomain
Mcir_OAD08851	Acetyltransf_1.HG5.0:like:KAT2A/KAT2B:likeclu:1		Acetyltransf_1	Acetyltransf_1 Bromodomain
Mcir_OAC98768	Acetyltransf_1.HG5.0:like:KAT2A/KAT2B:likeclu:1		Acetyltransf_1	Acetyltransf_1 Bromodomain
Pisp_OUM68377.1	Acetyltransf_1.HG5.0:like:KAT2A/KAT2B:likeclu:1		Acetyltransf_1	Acetyltransf_1 Bromodomain
Rhidel_EIE78966	Acetyltransf_1.HG5.0:like:KAT2A/KAT2B:likeclu:1		Acetyltransf_1	Acetyltransf_1 Bromodomain
Amac_KNE56195	Acetyltransf_1.HG5.0:like:KAT2A/KAT2B:likeclu:1		Acetyltransf_1	Acetyltransf_1 Bromodomain
Cang_ORZ38898	Acetyltransf_1.HG5.0:like:KAT2A/KAT2B:likeclu:1		Acetyltransf_1	Acetyltransf_1 Bromodomain
Pbla_XP_018283473.1	Acetyltransf_1.HG5.0:like:KAT2A/KAT2B:likeclu:1		Acetyltransf_1	Acetyltransf_1 Bromodomain
Umbram_221140	Acetyltransf_1.HG5.0:like:KAT2A/KAT2B:likeclu:1		Acetyltransf_1	Acetyltransf_1 Bromodomain
Falb_KCV68276	Acetyltransf_1.HG5.0:like:KAT2A/KAT2B:likeclu:1		Acetyltransf_1	Acetyltransf_1 Bromodomain
Coerev_PIA15144.1	Acetyltransf_1.HG5.0:like:KAT2A/KAT2B:likeclu:1		Acetyltransf_1	Acetyltransf_1 Bromodomain
Cneo_AAW40830	Acetyltransf_1.HG5.0:like:KAT2A/KAT2B:likeclu:1		Acetyltransf_1	Acetyltransf_1 Bromodomain
Spom_SPAC1952.05.1_pep	Acetyltransf_1.HG5.0:like:KAT2A/KAT2B:likeclu:1		Acetyltransf_1	Acetyltransf_1 Bromodomain
Concor_KXN74113	Acetyltransf_1.HG5.0:like:KAT2A/KAT2B:likeclu:1		Acetyltransf_1	Acetyltransf_1 Bromodomain
Tmel_CAZ80037	Acetyltransf_1.HG5.0:like:KAT2A/KAT2B:likeclu:1		Acetyltransf_1	Acetyltransf_1 Bromodomain
Gpro_KXS13476	Acetyltransf_1.HG5.0:like:KAT2A/KAT2B:likeclu:1		Acetyltransf_1	Acetyltransf_1 Bromodomain
Rirr_GBC51475	Acetyltransf_1.HG5.0:like:KAT2A/KAT2B:likeclu:1		Acetyltransf_1	Acetyltransf_1 Bromodomain
Rall_EPZ30849	Acetyltransf_1.HG5.1:KAT2A/KAT2B	KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain
Recame_RECAM_08067.mRNA.1	Acetyltransf_1.HG5.1:KAT2A/KAT2B	islike:KAT2A/KAT2B	Acetyltransf_1	Acetyltransf_1 Bromodomain
