gene	orthogroup	orthologous_to	family	architecture
Crei_PNW76308	CHZ.HG1.0:HIRIP3	HIRIP3	CHZ	CHZ
Spis_XP_022785728_1	CHZ.HG1.0:HIRIP3	HIRIP3	CHZ	
Bden_EGF81706	CHZ.HG1.0:HIRIP3	HIRIP3	CHZ	CHZ
Rigram_Gene.8954	CHZ.HG1.0:HIRIP3	HIRIP3	CHZ	CHZ
Umay_KIS70417	CHZ.HG1.0:HIRIP3	HIRIP3	CHZ	CHZ
Morelo_OAQ27090	CHZ.HG1.0:HIRIP3	HIRIP3	CHZ	CHZ
Umbram_199235	CHZ.HG1.0:HIRIP3	HIRIP3	CHZ	CHZ
Drer_ENSDARP00000144277.2	CHZ.HG1.0:HIRIP3	HIRIP3	CHZ	CHZ
Spom_SPAC4G9.06c.1_pep	CHZ.HG1.0:HIRIP3	HIRIP3	CHZ	CHZ
Maljak_MALJA_02542.mRNA.1	CHZ.HG1.0:HIRIP3	HIRIP3	CHZ	DEK_C CHZ
Morelo_OAQ23449	CHZ.HG1.0:HIRIP3	HIRIP3	CHZ	CHZ
Amac_KNE60558	CHZ.HG1.0:HIRIP3	HIRIP3	CHZ	CHZ
Cfra_CFRG5668T1	CHZ.HG1.0:HIRIP3	HIRIP3	CHZ	CHZ
Ncra_EAA27927	CHZ.HG1.0:HIRIP3	HIRIP3	CHZ	CHZ
Amac_KNE64428	CHZ.HG1.0:HIRIP3	HIRIP3	CHZ	CHZ
Exapal_XP_020901991.1	CHZ.HG1.0:HIRIP3	HIRIP3	CHZ	CHZ
Hsap_ENSP00000279392.3	CHZ.HG1.0:HIRIP3	HIRIP3	CHZ	CHZ
Rall_EPZ34079	CHZ.HG1.0:HIRIP3	HIRIP3	CHZ	CHZ
Drer_ENSDARP00000029816.5	CHZ.HG1.0:HIRIP3	HIRIP3	CHZ	CHZ
Pisp_OUM68027.1	CHZ.HG1.0:HIRIP3	HIRIP3	CHZ	CHZ
Spun_KNC99690	CHZ.HG1.0:HIRIP3	HIRIP3	CHZ	CHZ
Ccin_EAU90904	CHZ.HG1.0:HIRIP3	HIRIP3	CHZ	CHZ
Nk52_evm104s914	CHZ.HG1.0:HIRIP3	HIRIP3	CHZ	CHZ
Maljak_MALJA_10447.mRNA.1	CHZ.HG1.0:HIRIP3	HIRIP3	CHZ	DEK_C CHZ
Sarc_Sarc4_g21595T	CHZ.HG1.0:HIRIP3	HIRIP3	CHZ	CHZ
Rhidel_EIE89869	CHZ.HG1.0:HIRIP3	HIRIP3	CHZ	CHZ
Bdis_KQJ88294	CHZ.HG1.0:HIRIP3	HIRIP3	CHZ	CHZ
Coka_g11913.t1	CHZ.HG1.0:HIRIP3	HIRIP3	CHZ	CHZ
Mgut_XP_012834814.1	CHZ.HG1.0:HIRIP3	HIRIP3	CHZ	CHZ
Manpla_Gene.27019	CHZ.HG1.0:HIRIP3	HIRIP3	CHZ	CHZ
Mpus_XP_003064800.1	CHZ.HG1.0:HIRIP3	HIRIP3	CHZ	CHZ
Vcar_XP_002955770.1	CHZ.HG1.0:HIRIP3	HIRIP3	CHZ	CHZ
Atha_AT1G44780.1	CHZ.HG1.0:HIRIP3	HIRIP3	CHZ	CHZ
Scer_YER030W	CHZ.HG1.0:HIRIP3	HIRIP3	CHZ	CHZ
Sbic_EES08634	CHZ.HG1.0:HIRIP3	HIRIP3	CHZ	CHZ
Acoe_PIA47344.1	CHZ.HG1.0:HIRIP3	HIRIP3	CHZ	CHZ
Atha_AT4G08310.1	CHZ.HG1.0:HIRIP3	HIRIP3	CHZ	CHZ
