gene	orthogroup	orthologous_to	family	architecture
Dpul_EFX79253	ADD_ATRX.HG1.0:ATRX	ATRX	ADD_ATRX	ADD_ATRX
Ppat_Pp3c14_22150V3.1	ADD_ATRX.HG1.0:ATRX	ATRX	ADD_ATRX	ADD_ATRX SNF2_N Helicase_C
Lgig_LotgiP228577	ADD_ATRX.HG1.0:ATRX	islike:ATRX	ADD_ATRX	ADD_ATRX ADD_ATRX
Linana_g6551.t1	ADD_ATRX.HG1.0:ATRX	ATRX	ADD_ATRX	ADD_ATRX SNF2_N Helicase_C Helicase_C
Mlei_ML0742_g30_t1	ADD_ATRX.HG1.0:ATRX	ATRX	ADD_ATRX	ADD_ATRX
Sacu_v1.1_s0001.g000167	ADD_ATRX.HG1.0:ATRX	ATRX	ADD_ATRX	ADD_ATRX SNF2_N Helicase_C
Notgen_g9950.t1	ADD_ATRX.HG1.0:ATRX	ATRX	ADD_ATRX	ADD_ATRX SNF2_N Helicase_C
Drer_ENSDARP00000145449.1	ADD_ATRX.HG1.0:ATRX	islike:ATRX	ADD_ATRX	ADD_ATRX SNF2_N Helicase_C
Spis_XP_022801079_1	ADD_ATRX.HG1.0:ATRX	ATRX	ADD_ATRX	ADD_ATRX SNF2_N Helicase_C
Drer_ENSDARP00000137092.1	ADD_ATRX.HG1.0:ATRX	islike:ATRX	ADD_ATRX	ADD_ATRX SNF2_N Helicase_C
Spur_XP_030836550.1	ADD_ATRX.HG1.0:ATRX	ATRX	ADD_ATRX	ADD_ATRX
Mpus_XP_003055053.1	ADD_ATRX.HG1.0:ATRX	ATRX	ADD_ATRX	zf-MIZ
Spur_XP_030836553.1	ADD_ATRX.HG1.0:ATRX	ATRX	ADD_ATRX	ADD_ATRX
Nvec_NVE15832	ADD_ATRX.HG1.0:ATRX	ATRX	ADD_ATRX	ADD_ATRX ADD_ATRX SNF2_N Helicase_C
Smoe_EFJ28345	ADD_ATRX.HG1.0:ATRX	ATRX	ADD_ATRX	ADD_ATRX SNF2_N Helicase_C SMP SMP
Helrob_HelroP179468	ADD_ATRX.HG1.0:ATRX	islike:ATRX	ADD_ATRX	ADD_ATRX
Morvir_scaffold53.g29.t1	ADD_ATRX.HG1.0:ATRX	ATRX	ADD_ATRX	ADD_ATRX SNF2_N
Sman_Smp_153820.1_pep	ADD_ATRX.HG1.0:ATRX	ATRX	ADD_ATRX	ADD_ATRX SNF2_N Helicase_C
Phoaus_g17649.t1	ADD_ATRX.HG1.0:ATRX	ATRX	ADD_ATRX	ADD_ATRX
Exapal_XP_020917708.1	ADD_ATRX.HG1.0:ATRX	ATRX	ADD_ATRX	ADD_ATRX SNF2_N Helicase_C
Drer_ENSDARP00000105895.5	ADD_ATRX.HG1.0:ATRX	ATRX	ADD_ATRX	ADD_ATRX SNF2_N Helicase_C
Scil_scpid11486	ADD_ATRX.HG1.0:ATRX	ATRX	ADD_ATRX	ADD_ATRX SNF2_N
Sphfal_Sphfalx17G043800.1.p	ADD_ATRX.HG1.0:ATRX	ATRX	ADD_ATRX	ADD_ATRX SNF2_N Helicase_C
Apla_XP_022086718.1	ADD_ATRX.HG1.0:ATRX	ATRX	ADD_ATRX	ADD_ATRX SNF2_N Helicase_C
Clyhem_TCONS_00069599-protein	ADD_ATRX.HG1.0:ATRX	ATRX	ADD_ATRX	ADD_ATRX SNF2_N Helicase_C
Tetwil_Twilhelma_g11191.t1	ADD_ATRX.HG1.0:ATRX	ATRX	ADD_ATRX	ADD_ATRX SNF2_N Helicase_C
Hsap_ENSP00000362441.4	ADD_ATRX.HG1.0:ATRX	ATRX	ADD_ATRX	ADD_ATRX SNF2_N Helicase_C
Marpol_PTQ37304	ADD_ATRX.HG1.0:ATRX	ATRX	ADD_ATRX	ADD_ATRX SNF2_N Helicase_C
Helrob_HelroP189092	ADD_ATRX.HG1.0:ATRX	ATRX	ADD_ATRX	ADD_ATRX
Adig_XP_015752926.1	ADD_ATRX.HG1.0:ATRX	ATRX	ADD_ATRX	ADD_ATRX SNF2_N Helicase_C
Auraur_scaffold2020.g1.t1	ADD_ATRX.HG1.0:ATRX	ATRX	ADD_ATRX	ADD_ATRX SNF2_N Helicase_C
Spur_XP_030836554.1	ADD_ATRX.HG1.0:ATRX	ATRX	ADD_ATRX	ADD_ATRX
Helrob_HelroP114133	ADD_ATRX.HG1.0:ATRX	ATRX	ADD_ATRX	ADD_ATRX
Spur_XP_030836547.1	ADD_ATRX.HG1.0:ATRX	ATRX	ADD_ATRX	ADD_ATRX SNF2_N Helicase_C
Emul_CDS41068.1	ADD_ATRX.HG1.0:ATRX	ATRX	ADD_ATRX	ADD_ATRX
Smoe_EFJ20520	ADD_ATRX.HG1.0:ATRX	ATRX	ADD_ATRX	ADD_ATRX SNF2_N Helicase_C SMP SMP
Ctel_CapteP222005	ADD_ATRX.HG1.0:ATRX	ATRX	ADD_ATRX	ADD_ATRX SNF2_N Helicase_C
Cscu_XP_023237782.1	ADD_ATRX.HG1.0:ATRX	ATRX	ADD_ATRX	ADD_ATRX SNF2_N Helicase_C
Sphfal_Sphfalx17G043800.4.p	ADD_ATRX.HG1.0:ATRX	ATRX	ADD_ATRX	ADD_ATRX SNF2_N Helicase_C
Drer_ENSDARP00000061931.6	ADD_ATRX.HG1.0:ATRX	ATRX	ADD_ATRX	ADD_ATRX
Drer_ENSDARP00000150937.1	ADD_ATRX.HG1.0:ATRX	ATRX	ADD_ATRX	ADD_ATRX SNF2_N Helicase_C
Hydvul_Sc4wPfr_548.g4925.t1	ADD_ATRX.HG1.0:ATRX	ATRX	ADD_ATRX	ADD_ATRX SNF2_N Helicase_C
Cgig_EKC43176	ADD_ATRX.HG1.0:ATRX	ATRX	ADD_ATRX	ADD_ATRX SNF2_N Helicase_C
Lpol_XP_022255302.1	ADD_ATRX.HG1.0:ATRX	ATRX	ADD_ATRX	ADD_ATRX
Dmel_FBpp0087148	ADD_ATRX.HG1.0:ATRX	ATRX	ADD_ATRX	ADD_ATRX
