Plabra_CEO94249	Plabra_CEO94249	100.0	196	0	0	1	196	1	196	1.8e-98	354.4
Plabra_CEO95037	Plabra_CEO95037	100.0	140	0	0	1	140	1	140	7.6e-75	275.4
Plabra_CEO95284	Plabra_CEO95284	100.0	123	0	0	1	123	1	123	8.5e-62	231.9
Plabra_CEO95284	Plabra_CEO97946	100.0	123	0	0	1	123	1	123	8.5e-62	231.9
Plabra_CEO95523	Plabra_CEO95523	100.0	325	0	0	1	325	1	325	1.2e-176	614.8
Plabra_CEO95688	Plabra_CEO95688	100.0	239	0	0	1	239	1	239	1.6e-125	444.5
Plabra_CEO95731	Plabra_CEP02883	100.0	136	0	0	1	136	1	136	2.3e-68	253.8
Plabra_CEO95731	Plabra_CEO95731	100.0	136	0	0	1	136	1	136	2.3e-68	253.8
Plabra_CEO95731	Plabra_CEO95863	100.0	136	0	0	1	136	1	136	2.3e-68	253.8
Plabra_CEO95731	Plabra_CEO98189	100.0	136	0	0	1	136	1	136	2.3e-68	253.8
Plabra_CEO95732	Plabra_CEP02884	100.0	103	0	0	1	103	1	103	2.5e-51	196.8
Plabra_CEO95732	Plabra_CEO95732	100.0	103	0	0	1	103	1	103	2.5e-51	196.8
Plabra_CEO95732	Plabra_CEO95862	100.0	103	0	0	1	103	1	103	2.5e-51	196.8
Plabra_CEO95732	Plabra_CEO98188	100.0	103	0	0	1	103	1	103	2.5e-51	196.8
Plabra_CEO95839	Plabra_CEO95839	100.0	139	0	0	1	139	1	139	8.1e-69	255.4
Plabra_CEO96708	Plabra_CEO96708	100.0	152	0	0	1	152	1	152	3.1e-82	300.1
Plabra_CEO98301	Plabra_CEO98301	100.0	274	0	0	1	274	1	274	9.4e-154	538.5
Plabra_CEO98532	Plabra_CEO98532	100.0	136	0	0	1	136	1	136	1.8e-68	254.2
Plabra_CEO99945	Plabra_CEO99945	100.0	152	0	0	1	152	1	152	4.8e-75	276.2
Plabra_CEP00955	Plabra_CEP00955	100.0	155	0	0	1	155	1	155	7.6e-84	305.4
Plabra_CEP02489	Plabra_CEP02489	100.0	185	0	0	1	185	1	185	1.8e-100	360.9
Plabra_CEP02685	Plabra_CEP02685	100.0	118	0	0	1	118	1	118	3.1e-61	229.9
Plabra_CEP02743	Plabra_CEP02743	100.0	155	0	0	1	155	1	155	4.8e-86	312.8
Plabra_CEP03261	Plabra_CEP03261	100.0	152	0	0	1	152	1	152	3.5e-81	296.6
