Bremin_symbB.v1.2.002219.t1	Bremin_symbB.v1.2.002219.t1	100.0	211	0	0	1	211	1	211	3.2e-91	332.8
Bremin_symbB.v1.2.002579.t1	Bremin_symbB.v1.2.002579.t1	100.0	191	0	0	1	191	1	191	7.2e-106	381.3
Bremin_symbB.v1.2.003040.t2	Bremin_symbB.v1.2.003040.t2	100.0	265	0	0	1	265	1	265	4.9e-137	485.3
Bremin_symbB.v1.2.004801.t1	Bremin_symbB.v1.2.004801.t1	100.0	178	0	0	1	178	1	178	5.3e-87	318.5
Bremin_symbB.v1.2.007769.t1	Bremin_symbB.v1.2.007769.t1	100.0	1346	0	0	1	1346	1	1346	0.0e+00	2653.2
Bremin_symbB.v1.2.008318.t1	Bremin_symbB.v1.2.008318.t1	100.0	113	0	0	1	113	1	113	1.5e-55	213.4
Bremin_symbB.v1.2.009302.t1	Bremin_symbB.v1.2.009302.t1	100.0	724	0	0	1	724	1	724	0.0e+00	1430.2
Bremin_symbB.v1.2.018205.t1	Bremin_symbB.v1.2.018205.t1	100.0	1683	0	0	1	1683	1	1683	0.0e+00	2860.1
Bremin_symbB.v1.2.018510.t1	Bremin_symbB.v1.2.018510.t1	100.0	790	0	0	1	790	1	790	0.0e+00	1347.0
Bremin_symbB.v1.2.026478.t1	Bremin_symbB.v1.2.026478.t1	100.0	579	0	0	1	579	1	579	0.0e+00	1129.8
Bremin_symbB.v1.2.027240.t1	Bremin_symbB.v1.2.027240.t1	100.0	231	0	0	1	231	1	231	6.2e-128	454.9
Bremin_symbB.v1.2.031944.t1	Bremin_symbB.v1.2.031944.t1	100.0	130	0	0	1	130	1	130	2.0e-68	256.5
Bremin_symbB.v1.2.034671.t1	Bremin_symbB.v1.2.034671.t1	100.0	153	0	0	1	153	1	153	8.4e-81	297.7
