Porumb_OSX68817.1	Porumb_gnl_WGS_MXAK_Pum2210s0001.1.V1.5	100.0	92	0	0	1	92	1	92	6.6e-46	179.1
Porumb_OSX69827.1	Porumb_gnl_WGS_MXAK_Pum1090s0002.1.V1.5	100.0	127	0	0	1	127	1	127	9.3e-67	248.8
Porumb_OSX69844.1	Porumb_gnl_WGS_MXAK_Pum0178s0020.1.V1.5	100.0	137	0	0	1	137	1	137	7.7e-67	249.2
Porumb_OSX69844.1	Porumb_gnl_WGS_MXAK_Pum0242s0007.1.V1.5	100.0	137	0	0	1	137	1	137	7.7e-67	249.2
Porumb_OSX69844.1	Porumb_gnl_WGS_MXAK_Pum0361s0008.1.V1.5	100.0	137	0	0	1	137	1	137	7.7e-67	249.2
Porumb_OSX69844.1	Porumb_gnl_WGS_MXAK_Pum0690s0001.1.V1.5	100.0	137	0	0	1	137	1	137	7.7e-67	249.2
Porumb_OSX69844.1	Porumb_gnl_WGS_MXAK_Pum1073s0001.1.V1.5	100.0	137	0	0	1	137	1	137	7.7e-67	249.2
Porumb_OSX70105.1	Porumb_gnl_WGS_MXAK_Pum0904s0001.1.V1.5	100.0	137	0	0	1	137	1	137	2.9e-66	247.3
Porumb_OSX70171.1	Porumb_gnl_WGS_MXAK_Pum0877s0004.1.V1.5	100.0	135	0	0	1	135	1	135	8.1e-69	255.8
Porumb_OSX70431.1	Porumb_gnl_WGS_MXAK_Pum0760s0009.1.V1.5	100.0	137	0	0	1	137	1	137	1.6e-67	251.5
Porumb_OSX70557.1	Porumb_gnl_WGS_MXAK_Pum0721s0009.1.V1.5	100.0	137	0	0	1	137	1	137	5.0e-66	246.5
Porumb_OSX71077.1	Porumb_gnl_WGS_MXAK_Pum0604s0003.1.V1.5	100.0	135	0	0	1	135	1	135	4.9e-66	246.5
Porumb_OSX71138.1	Porumb_gnl_WGS_MXAK_Pum0588s0003.1.V1.5	100.0	135	0	0	1	135	1	135	3.8e-66	246.9
Porumb_OSX71570.1	Porumb_gnl_WGS_MXAK_Pum0521s0003.1.V1.5	100.0	140	0	0	1	140	1	140	3.9e-58	220.3
Porumb_OSX71619.1	Porumb_gnl_WGS_MXAK_Pum0518s0011.1.V1.5	100.0	199	0	0	1	199	1	199	6.7e-104	372.9
Porumb_OSX71619.1	Porumb_gnl_WGS_MXAK_Pum0518s0021.1.V1.5	100.0	130	0	0	70	199	1	130	4.0e-64	240.7
Porumb_OSX71620.1	Porumb_gnl_WGS_MXAK_Pum0518s0012.1.V1.5	100.0	129	0	0	1	129	1	129	6.6e-68	252.7
Porumb_OSX71620.1	Porumb_gnl_WGS_MXAK_Pum0518s0020.1.V1.5	100.0	129	0	0	1	129	1	129	6.6e-68	252.7
Porumb_OSX72361.1	Porumb_gnl_WGS_MXAK_Pum0443s0006.1.V1.5	100.0	137	0	0	1	137	1	137	1.4e-68	255.0
Porumb_OSX72700.1	Porumb_gnl_WGS_MXAK_Pum0413s0008.1.V1.5	100.0	137	0	0	1	137	1	137	9.1e-68	252.3
Porumb_OSX72732.1	Porumb_gnl_WGS_MXAK_Pum0408s0010.1.V1.5	100.0	156	0	0	1	156	1	156	5.5e-85	309.7
Porumb_OSX72825.1	Porumb_gnl_WGS_MXAK_Pum0402s0005.1.V1.5	100.0	137	0	0	1	137	1	137	2.0e-67	251.1
Porumb_OSX72826.1	Porumb_gnl_WGS_MXAK_Pum0402s0006.1.V1.5	100.0	137	0	0	1	137	1	137	1.6e-67	251.5
Porumb_OSX72966.1	Porumb_gnl_WGS_MXAK_Pum0390s0004.1.V1.5	100.0	167	0	0	1	167	1	167	3.5e-90	327.0
Porumb_OSX73374.1	Porumb_gnl_WGS_MXAK_Pum0353s0018.1.V1.5	100.0	135	0	0	1	135	1	135	2.3e-71	264.2
Porumb_OSX73753.1	Porumb_gnl_WGS_MXAK_Pum0328s0005.1.V1.5	100.0	142	0	0	1	142	1	142	4.6e-76	280.0
Porumb_OSX73886.1	Porumb_gnl_WGS_MXAK_Pum0322s0020.1.V1.5	100.0	335	0	0	32	366	32	366	1.7e-145	511.9
Porumb_OSX73971.1	Porumb_gnl_WGS_MXAK_Pum0317s0030.1.V1.5	100.0	132	0	0	1	132	1	132	1.8e-68	254.6
Porumb_OSX74080.1	Porumb_gnl_WGS_MXAK_Pum0309s0001.1.V1.5	100.0	115	0	0	1	115	1	115	9.4e-58	218.8
Porumb_OSX74690.1	Porumb_gnl_WGS_MXAK_Pum0272s0008.1.V1.5	100.0	137	0	0	1	137	1	137	5.9e-67	249.6
Porumb_OSX74802.1	Porumb_gnl_WGS_MXAK_Pum0267s0003.1.V1.5	100.0	135	0	0	1	135	1	135	3.2e-65	243.8
Porumb_OSX74825.1	Porumb_gnl_WGS_MXAK_Pum0266s0014.1.V1.5	100.0	102	0	0	1	102	1	102	3.0e-47	183.7
Porumb_OSX74840.1	Porumb_gnl_WGS_MXAK_Pum0265s0005.1.V1.5	100.0	145	0	0	1	145	1	145	4.0e-74	273.5
Porumb_OSX74847.1	Porumb_gnl_WGS_MXAK_Pum0265s0011.1.V1.5	100.0	137	0	0	1	137	1	137	1.1e-68	255.4
Porumb_OSX74922.1	Porumb_gnl_WGS_MXAK_Pum0261s0013.1.V1.5	100.0	163	0	0	1	163	1	163	8.3e-84	305.8
Porumb_OSX75258.1	Porumb_gnl_WGS_MXAK_Pum0244s0019.1.V1.5	100.0	204	0	0	1	204	1	204	6.2e-97	349.7
Porumb_OSX75558.1	Porumb_gnl_WGS_MXAK_Pum0231s0011.1.V1.5	100.0	137	0	0	1	137	1	137	4.5e-67	250.0
Porumb_OSX75622.1	Porumb_gnl_WGS_MXAK_Pum0229s0010.1.V1.5	100.0	167	0	0	1	167	1	167	5.5e-91	329.7
Porumb_OSX76068.1	Porumb_gnl_WGS_MXAK_Pum0154s0024.1.V1.5	100.0	237	0	0	1	237	1	237	5.0e-106	380.2
Porumb_OSX76068.1	Porumb_gnl_WGS_MXAK_Pum0208s0026.1.V1.5	100.0	237	0	0	1	237	1	237	5.0e-106	380.2
Porumb_OSX76837.1	Porumb_gnl_WGS_MXAK_Pum0032s0001.1.V1.5	100.0	137	0	0	1	137	1	137	1.3e-66	248.4
Porumb_OSX76837.1	Porumb_gnl_WGS_MXAK_Pum0074s0040.1.V1.5	100.0	137	0	0	1	137	1	137	1.3e-66	248.4
Porumb_OSX76837.1	Porumb_gnl_WGS_MXAK_Pum0172s0019.1.V1.5	100.0	137	0	0	1	137	1	137	1.3e-66	248.4
Porumb_OSX77395.1	Porumb_gnl_WGS_MXAK_Pum0150s0007.1.V1.5	100.0	137	0	0	1	137	1	137	3.8e-66	246.9
Porumb_OSX77442.1	Porumb_gnl_WGS_MXAK_Pum0148s0018.1.V1.5	100.0	130	0	0	1	130	1	130	1.6e-69	258.1
Porumb_OSX77443.1	Porumb_gnl_WGS_MXAK_Pum0148s0019.1.V1.5	100.0	128	0	0	1	128	1	128	1.7e-63	238.0
Porumb_OSX77599.1	Porumb_gnl_WGS_MXAK_Pum0142s0010.1.V1.5	100.0	135	0	0	1	135	1	135	8.4e-66	245.7
Porumb_OSX77903.1	Porumb_gnl_WGS_MXAK_Pum0127s0001.1.V1.5	100.0	137	0	0	1	137	1	137	2.0e-67	251.1
Porumb_OSX78094.1	Porumb_gnl_WGS_MXAK_Pum0121s0022.1.V1.5	100.0	200	0	0	1	200	1	200	2.8e-94	340.9
Porumb_OSX78185.1	Porumb_gnl_WGS_MXAK_Pum0116s0005.1.V1.5	100.0	135	0	0	1	135	1	135	3.2e-65	243.8
Porumb_OSX78654.1	Porumb_gnl_WGS_MXAK_Pum0104s0028.1.V1.5	100.0	137	0	0	1	137	1	137	4.5e-67	250.0
Porumb_OSX78894.1	Porumb_gnl_WGS_MXAK_Pum0095s0010.1.V1.5	100.0	137	0	0	1	137	1	137	4.1e-68	253.4
Porumb_OSX78905.1	Porumb_gnl_WGS_MXAK_Pum0095s0021.1.V1.5	100.0	137	0	0	1	137	1	137	1.2e-67	251.9
Porumb_OSX79042.1	Porumb_gnl_WGS_MXAK_Pum0091s0022.1.V1.5	100.0	228	0	0	1	228	1	228	3.3e-107	384.0
Porumb_OSX79141.1	Porumb_gnl_WGS_MXAK_Pum0086s0028.1.V1.5	100.0	111	0	0	1	111	1	111	4.5e-57	216.5
Porumb_OSX79347.1	Porumb_gnl_WGS_MXAK_Pum0081s0026.1.V1.5	100.0	137	0	0	1	137	1	137	6.5e-66	246.1
Porumb_OSX79357.1	Porumb_gnl_WGS_MXAK_Pum0079s0001.1.V1.5	100.0	135	0	0	1	135	1	135	2.0e-67	251.1
Porumb_OSX79529.1	Porumb_gnl_WGS_MXAK_Pum0075s0019.1.V1.5	100.0	701	0	0	1	701	1	701	1.4e-273	938.3
Porumb_OSX79553.1	Porumb_gnl_WGS_MXAK_Pum0075s0043.1.V1.5	100.0	137	0	0	1	137	1	137	2.4e-68	254.2
Porumb_OSX79555.1	Porumb_gnl_WGS_MXAK_Pum0075s0045.1.V1.5	100.0	135	0	0	1	135	1	135	2.0e-67	251.1
Porumb_OSX79585.1	Porumb_gnl_WGS_MXAK_Pum0074s0016.1.V1.5	100.0	112	0	0	1	112	1	112	1.0e-53	205.3
Porumb_OSX80297.1	Porumb_gnl_WGS_MXAK_Pum0055s0020.1.V1.5	100.0	103	0	0	1	103	1	103	9.0e-52	198.7
Porumb_OSX80297.1	Porumb_gnl_WGS_MXAK_Pum0055s0032.1.V1.5	100.0	103	0	0	1	103	1	103	9.0e-52	198.7
Porumb_OSX80298.1	Porumb_gnl_WGS_MXAK_Pum0055s0021.1.V1.5	100.0	136	0	0	1	136	1	136	2.8e-69	257.3
Porumb_OSX80298.1	Porumb_gnl_WGS_MXAK_Pum0055s0031.1.V1.5	100.0	136	0	0	1	136	1	136	2.8e-69	257.3
Porumb_OSX80316.1	Porumb_gnl_WGS_MXAK_Pum0055s0037.1.V1.5	100.0	140	0	0	1	140	1	140	5.8e-70	259.6
Porumb_OSX80529.1	Porumb_gnl_WGS_MXAK_Pum0050s0002.1.V1.5	100.0	135	0	0	1	135	1	135	1.7e-66	248.1
Porumb_OSX80579.1	Porumb_gnl_WGS_MXAK_Pum0049s0023.1.V1.5	100.0	204	0	0	1	204	1	204	1.3e-97	352.1
Porumb_OSX80585.1	Porumb_gnl_WGS_MXAK_Pum0049s0029.1.V1.5	100.0	137	0	0	1	137	1	137	2.0e-67	251.1
Porumb_OSX80605.1	Porumb_gnl_WGS_MXAK_Pum0048s0020.1.V1.5	100.0	137	0	0	1	137	1	137	1.2e-67	251.9
Porumb_OSX80643.1	Porumb_gnl_WGS_MXAK_Pum0047s0008.1.V1.5	100.0	116	0	0	1	116	1	116	3.7e-54	206.8
Porumb_OSX80725.1	Porumb_gnl_WGS_MXAK_Pum0033s0069.1.V1.5	100.0	137	0	0	1	137	1	137	2.0e-67	251.1
Porumb_OSX81222.1	Porumb_gnl_WGS_MXAK_Pum0023s0027.1.V1.5	100.0	128	0	0	1	128	1	128	3.7e-63	236.9
Porumb_OSX81223.1	Porumb_gnl_WGS_MXAK_Pum0023s0028.1.V1.5	100.0	130	0	0	1	130	1	130	3.5e-69	256.9
Porumb_OSX81394.1	Porumb_gnl_WGS_MXAK_Pum0022s0114.1.V1.5	100.0	137	0	0	1	137	1	137	3.5e-67	250.4
Porumb_OSX81426.1	Porumb_gnl_WGS_MXAK_Pum0021s0031.1.V1.5	100.0	215	0	0	1	215	1	215	1.5e-104	375.2
Porumb_OSX81468.1	Porumb_gnl_WGS_MXAK_Pum0014s0022.1.V1.5	100.0	188	0	0	1	188	1	188	1.4e-90	328.6
