Tcru_EAN83533	Tcru_EAN83533	100.0	112	0	0	1	112	1	112	2.7e-54	208.0
Tcru_EAN83534	Tcru_EAN83534	100.0	112	0	0	1	112	1	112	2.0e-54	208.4
Tcru_EAN84245	Tcru_EAN84245	100.0	151	0	0	1	151	1	151	1.8e-77	285.4
Tcru_EAN84604	Tcru_EAN86052	100.0	189	0	0	1	189	1	189	2.9e-85	311.6
Tcru_EAN84604	Tcru_EAN86051	100.0	189	0	0	1	189	1	189	2.9e-85	311.6
Tcru_EAN84604	Tcru_EAN84604	100.0	189	0	0	1	189	1	189	2.9e-85	311.6
Tcru_EAN85226	Tcru_EAN85226	100.0	178	0	0	1	178	1	178	2.3e-76	282.0
Tcru_EAN85226	Tcru_EAN85651	100.0	122	0	0	1	122	1	122	1.4e-44	176.4
Tcru_EAN85226	Tcru_EAN94450	100.0	40	0	0	139	178	1	40	1.7e-15	79.7
Tcru_EAN85330	Tcru_EAN85330	100.0	135	0	0	1	135	1	135	2.8e-66	248.1
Tcru_EAN85330	Tcru_EAN85331	100.0	107	0	0	1	107	1	107	3.3e-51	198.0
Tcru_EAN85677	Tcru_EAN85680	100.0	198	0	0	1	198	1	198	2.0e-100	362.1
Tcru_EAN85677	Tcru_EAN85681	100.0	198	0	0	1	198	1	198	2.0e-100	362.1
Tcru_EAN85677	Tcru_EAN85677	100.0	198	0	0	1	198	1	198	2.0e-100	362.1
Tcru_EAN85677	Tcru_EAN85678	100.0	198	0	0	1	198	1	198	2.0e-100	362.1
Tcru_EAN85677	Tcru_EAN84605	100.0	133	0	0	66	198	1	133	2.4e-66	248.8
Tcru_EAN85677	Tcru_EAN85679	100.0	95	0	0	1	95	1	95	5.4e-42	167.9
Tcru_EAN87112	Tcru_EAN87112	100.0	199	0	0	1	199	1	199	4.7e-102	367.5
Tcru_EAN88264	Tcru_EAN88264	100.0	135	0	0	1	135	1	135	6.2e-66	246.9
Tcru_EAN88264	Tcru_EAN88266	100.0	135	0	0	1	135	1	135	6.2e-66	246.9
Tcru_EAN88265	Tcru_EAN88265	100.0	135	0	0	1	135	1	135	8.2e-66	246.5
Tcru_EAN88265	Tcru_EAN88267	100.0	135	0	0	1	135	1	135	8.2e-66	246.5
Tcru_EAN91807	Tcru_EAN97510	100.0	135	0	0	1	135	1	135	2.1e-66	248.4
Tcru_EAN91807	Tcru_EAN97526	100.0	135	0	0	1	135	1	135	2.1e-66	248.4
Tcru_EAN91807	Tcru_EAN97528	100.0	135	0	0	1	135	1	135	2.1e-66	248.4
Tcru_EAN91807	Tcru_EAN91869	100.0	135	0	0	1	135	1	135	2.1e-66	248.4
Tcru_EAN91807	Tcru_EAN91855	100.0	135	0	0	1	135	1	135	2.1e-66	248.4
Tcru_EAN91807	Tcru_EAN91809	100.0	135	0	0	1	135	1	135	2.1e-66	248.4
Tcru_EAN91807	Tcru_EAN91807	100.0	135	0	0	1	135	1	135	2.1e-66	248.4
Tcru_EAN91921	Tcru_EAN91921	100.0	143	0	0	1	143	1	143	9.5e-73	269.6
Tcru_EAN93695	Tcru_EAN93695	100.0	143	0	0	1	143	1	143	4.3e-73	270.8
Tcru_EAN95092	Tcru_EAN95092	100.0	151	0	0	1	151	1	151	3.0e-77	284.6
Tcru_EAN95790	Tcru_EAN95790	100.0	141	0	0	1	141	1	141	5.9e-75	276.9
Tcru_EAN97511	Tcru_EAN97511	100.0	135	0	0	1	135	1	135	1.6e-66	248.8
Tcru_EAN97527	Tcru_EAN97527	100.0	135	0	0	1	135	1	135	1.6e-66	248.8
Tcru_EAN99946	Tcru_EAN99946	100.0	406	0	0	1	406	1	406	2.5e-211	731.5
